date,quarterlyOtherNonCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,quarterlyNetOtherFinancingCharges,annualStockholdersEquity,quarterlyCashFlowFromContinuingFinancingActivities,trailingPurchaseOfBusiness,annualPurchaseOfBusiness,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOperatingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,quarterlyCapitalExpenditure,trailingSaleOfInvestment,annualCashFlowFromContinuingFinancingActivities,annualDepreciationAndAmortization,trailingStockBasedCompensation,annualChangeInInventory,trailingCashDividendsPaid,quarterlyBasicEPS,annualInventory,quarterlyOtherIncomeExpense,annualAccountsReceivable,quarterlyNetPPE,annualPurchaseOfInvestment,trailingOperatingCashFlow,annualCapitalStock,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyTaxProvision,quarterlyInventory,quarterlyLongTermDebt,quarterlyOtherCurrentLiabilities,quarterlyCostOfRevenue,annualOperatingCashFlow,annualNetPPE,quarterlyOperatingExpense,annualGrossProfit,annualCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualStockBasedCompensation,annualOtherIntangibleAssets,annualGoodwill,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCapitalStock,trailingChangeInWorkingCapital,annualDilutedEPS,annualOtherNonCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualGainsLossesNotAffectingRetainedEarnings,quarterlyFreeCashFlow,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualOperatingIncome,annualChangeInCashSupplementalAsReported,annualCashCashEquivalentsAndMarketableSecurities,annualEndCashPosition,trailingInterestExpense,annualBasicEPS,trailingPretaxIncome,annualPretaxIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyDilutedAverageShares,trailingTotalRevenue,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingPurchaseOfInvestment,trailingCapitalExpenditure,annualGrossPPE,trailingInvestingCashFlow,annualAccountsPayable,quarterlyPurchaseOfInvestment,quarterlySaleOfInvestment,trailingOtherIncomeExpense,trailingChangeInCashSupplementalAsReported,trailingOperatingIncome,quarterlyTotalNonCurrentAssets,quarterlyCurrentDebt,quarterlyOtherIntangibleAssets,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,quarterlyDepreciationAndAmortization,quarterlyChangesInAccountReceivables,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyChangeInWorkingCapital,annualRepurchaseOfCapitalStock,quarterlyAccountsPayable,annualAccumulatedDepreciation,quarterlyDeferredIncomeTax,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,annualSellingGeneralAndAdministration,annualOperatingExpense,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,annualNetIncomeContinuousOperations,quarterlyGrossProfit,trailingSellingGeneralAndAdministration,trailingOperatingExpense,trailingNetIncomeContinuousOperations,quarterlyTotalRevenue,trailingNetOtherFinancingCharges,annualCashAndCashEquivalents,annualCapitalExpenditure,annualCurrentAccruedExpenses,quarterlyGrossPPE,quarterlyDilutedEPS,annualTaxProvision,quarterlyIncomeTaxPayable,quarterlyOperatingIncome,quarterlyChangeInInventory,annualChangesInAccountReceivables,annualInterestExpense,trailingBeginningCashPosition,trailingCostOfRevenue,annualCurrentAssets,annualTotalRevenue,annualChangeInAccountPayable,annualNetIncomeCommonStockholders,annualDeferredIncomeTax,quarterlyEbitda,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyStockBasedCompensation,quarterlyEndCashPosition,annualOtherShortTermInvestments,annualDilutedAverageShares,quarterlyRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,annualCommonStockIssuance,quarterlyCashDividendsPaid,annualNetOtherFinancingCharges,quarterlyBasicAverageShares,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOtherShortTermInvestments,annualChangeInWorkingCapital,quarterlyRetainedEarnings,annualBasicAverageShares,trailingNetIncomeCommonStockholders,quarterlyPretaxIncome,annualRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyStockholdersEquity,trailingNetIncome,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyGoodwill,annualTotalAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,annualCurrentDebt,quarterlyRepaymentOfDebt,quarterlyOtherCurrentAssets,annualNetIncome,quarterlyAccumulatedDepreciation,annualCashDividendsPaid,quarterlyOtherNonCurrentLiabilities,annualLongTermDebt,annualBeginningCashPosition,annualCostOfRevenue,annualOtherCurrentAssets,annualTotalNonCurrentAssets,trailingDepreciationAndAmortization,annualFreeCashFlow,trailingTaxProvision,annualNonCurrentDeferredRevenue,trailingDilutedAverageShares,annualInvestmentsAndAdvances,annualResearchAndDevelopment,trailingBasicEPS,trailingCommonStockIssuance,trailingChangeInAccountPayable,trailingDeferredIncomeTax,quarterlyResearchAndDevelopment,trailingNetOtherInvestingChanges,trailingBasicAverageShares,trailingChangeInInventory,trailingResearchAndDevelopment,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,trailingChangesInAccountReceivables,trailingRepaymentOfDebt,trailingOtherNonCashItems,annualCurrentDeferredRevenue,trailingDilutedEPS,quarterlyNonCurrentDeferredRevenue
1970-01-01 00:00:01.483142400,67300000.0,,0.0,1515300000.0,-68200000.0,,-90800000.0,9400000.0,,183000000.0,82700000.0,-300200000.0,82700000.0,-22000000.0,,-139600000.0,65100000.0,,-23400000.0,,0.476818,251100000.0,3200000.0,518700000.0,461900000.0,-563800000.0,,296000000.0,,33700000.0,251100000.0,316400000.0,44500000.0,408500000.0,446600000.0,461900000.0,174800000.0,1119300000.0,765600000.0,61100000.0,9400000.0,308300000.0,491500000.0,518700000.0,435100000.0,229800000.0,296000000.0,,1.85,184700000.0,,534900000.0,-363200000.0,161000000.0,9400000.0,269300000.0,0.0,,44500000.0,460400000.0,6800000.0,754600000.0,330400000.0,,1.882478,,462500000.0,2891000000.0,82700000.0,175956000.0,,754600000.0,330400000.0,,,932500000.0,,528600000.0,-148300000.0,116900000.0,,,,1329000000.0,7200000.0,308300000.0,1600000.0,,16400000.0,,,,1375700000.0,78100000.0,-135200000.0,528600000.0,-470600000.0,,,,658900000.0,658900000.0,67300000.0,-363200000.0,326500000.0,289600000.0,,,,698100000.0,,330400000.0,-80700000.0,229800000.0,932500000.0,0.47,136000000.0,,114800000.0,,-15100000.0,7300000.0,,,1562000000.0,2685900000.0,101500000.0,326500000.0,,134400000.0,1300000.0,610100000.0,1300000.0,330400000.0,424200000.0,176825000.0,-35000000.0,-53700000.0,,-21000000.0,0.0,173441584.0,610100000.0,424200000.0,46800000.0,1593000000.0,173441584.0,,116400000.0,1593000000.0,-300000.0,1562000000.0,174800000.0,1515300000.0,,,765600000.0,491500000.0,2891000000.0,1375700000.0,0.0,7200000.0,,37600000.0,326500000.0,-470600000.0,-84200000.0,184700000.0,316400000.0,323600000.0,1566600000.0,37600000.0,1329000000.0,,365900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,70200000.0,,0.0,,-7600000.0,,,,,-11500000.0,87700000.0,,87700000.0,-16800000.0,,,,,,,0.506026,,2400000.0,,467600000.0,,,,,32700000.0,257100000.0,362200000.0,44900000.0,437700000.0,,,182100000.0,,,-37000000.0,,,,584100000.0,,219800000.0,295800000.0,,,,,,,-28300000.0,,330400000.0,,,,,,,,,,,,2940200000.0,87700000.0,175420000.0,,722300000.0,293400000.0,,,,,,-136000000.0,134900000.0,,,,1334700000.0,7200000.0,305100000.0,2200000.0,,16900000.0,,,,1373800000.0,-122000000.0,,493500000.0,,,,,,,,-352200000.0,,302300000.0,,,,740000000.0,,,,,951600000.0,0.5,,,120200000.0,,,,,,,,,,,139500000.0,5900000.0,,5900000.0,293400000.0,,,-30100000.0,-17900000.0,,-24400000.0,,173311204.0,653300000.0,428900000.0,,1656400000.0,,,120400000.0,,,1605500000.0,182100000.0,1566400000.0,,,720500000.0,491800000.0,,,0.0,,,42000000.0,,-484000000.0,,188700000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,72500000.0,,0.0,,-53200000.0,,,,,84700000.0,92400000.0,,92400000.0,-19500000.0,,,,,,,0.532744,,1900000.0,,475800000.0,,,,,35600000.0,287000000.0,367700000.0,43800000.0,432300000.0,,,177300000.0,,,13200000.0,,,,566800000.0,,205300000.0,295700000.0,,,,,,,65200000.0,,293400000.0,,,,,,,,,,,,2984000000.0,92400000.0,174889000.0,,740900000.0,306600000.0,,,,,,-148400000.0,149600000.0,,,,1343700000.0,7400000.0,302300000.0,2500000.0,,17400000.0,,,,1370300000.0,-26400000.0,,493100000.0,,,,,,,,-340700000.0,,305900000.0,,,,738200000.0,,,,,975200000.0,0.53,,,128600000.0,,,,,,,,,,,147900000.0,1300000.0,,1300000.0,306600000.0,,,-36100000.0,-18300000.0,,-24200000.0,,173441584.0,664500000.0,434300000.0,,1724500000.0,,,128000000.0,,,1640300000.0,177300000.0,1613700000.0,,,705800000.0,493100000.0,,,0.0,,,45600000.0,,-499400000.0,,194000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,76200000.0,,0.0,,13600000.0,,,,,77000000.0,93700000.0,,93700000.0,-30100000.0,,,,,,,0.54024,,3200000.0,,501700000.0,,,,,37900000.0,292100000.0,442200000.0,44200000.0,443200000.0,,,175800000.0,,,15300000.0,,,,587100000.0,,224100000.0,295700000.0,,,,,,,46900000.0,,306600000.0,,,,,,,,,,,,3104600000.0,93700000.0,174356000.0,,767900000.0,321900000.0,,,,,,-122900000.0,120800000.0,,,,1406500000.0,7500000.0,312300000.0,2500000.0,,17600000.0,,,,1438700000.0,-35600000.0,,500100000.0,,,,,,,,-322400000.0,,306700000.0,,,,749900000.0,,,,,1017400000.0,0.54,,,130900000.0,,,,,,,,,,,151700000.0,1300000.0,,1300000.0,321900000.0,,,-37100000.0,-75300000.0,,-24200000.0,,173441584.0,707000000.0,446000000.0,,1794000000.0,,,131600000.0,,,1698100000.0,175800000.0,1665900000.0,,,731700000.0,516300000.0,,,-43100000.0,,,51000000.0,,-515700000.0,,198800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,76200000.0,,-1700000.0,1648800000.0,-104900000.0,,-43100000.0,,,176200000.0,22700000.0,-158100000.0,22700000.0,-27800000.0,,-152100000.0,70100000.0,,-37500000.0,,0.132236,291200000.0,2900000.0,598400000.0,528900000.0,-583500000.0,,295700000.0,,118100000.0,291200000.0,402900000.0,44500000.0,444800000.0,326400000.0,528900000.0,183000000.0,1238700000.0,788500000.0,24700000.0,9900000.0,308700000.0,516700000.0,598400000.0,562700000.0,246000000.0,295700000.0,,1.7,309000000.0,,601000000.0,-299500000.0,148400000.0,10400000.0,321900000.0,,,44500000.0,520500000.0,16200000.0,820000000.0,346600000.0,,1.72722,,520800000.0,3197300000.0,22700000.0,173775000.0,,820000000.0,346600000.0,,,1060100000.0,,535000000.0,-176200000.0,157400000.0,,,,1430500000.0,7500000.0,308700000.0,2900000.0,,18200000.0,,,,1548500000.0,133900000.0,-139100000.0,535000000.0,-531200000.0,,,,718200000.0,718200000.0,76200000.0,-299500000.0,296500000.0,323800000.0,,,,768600000.0,,346600000.0,-94200000.0,246000000.0,1060100000.0,0.13,224300000.0,,140800000.0,,-75800000.0,10100000.0,,,1766800000.0,2996700000.0,-5100000.0,296500000.0,81800000.0,161900000.0,1400000.0,760000000.0,1400000.0,346600000.0,473400000.0,174605000.0,-35800000.0,-46600000.0,,-24100000.0,-1700000.0,171663130.0,760000000.0,473400000.0,-50100000.0,1792600000.0,171663130.0,,140800000.0,1792600000.0,0.0,1766800000.0,183000000.0,1648800000.0,,,788500000.0,516700000.0,3197300000.0,1548500000.0,0.0,7500000.0,,57200000.0,296500000.0,-531200000.0,-96900000.0,309000000.0,402900000.0,330400000.0,1758000000.0,57200000.0,1430500000.0,,232200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,79300000.0,,,,-182800000.0,,,,,43200000.0,98800000.0,,98800000.0,-17300000.0,,,,,,,0.575546,,-900000.0,,538100000.0,,,,,26600000.0,287100000.0,285800000.0,44000000.0,466500000.0,,,192900000.0,,,-104700000.0,,,,638800000.0,,237400000.0,295500000.0,,,,,,,25900000.0,,346600000.0,,,,,,,,,,,,3106900000.0,98800000.0,173351000.0,,679700000.0,241900000.0,,,,,,-84700000.0,136900000.0,,,,1437800000.0,7400000.0,304700000.0,2300000.0,,17900000.0,,,,1398500000.0,-80000000.0,,522100000.0,,,,,,,,-275700000.0,,321500000.0,,,,788000000.0,,,,,1085100000.0,0.57,,,128600000.0,,,,,,,,,,,145600000.0,,,6500000.0,241900000.0,,,-33100000.0,34900000.0,,-31000000.0,,171663130.0,631600000.0,437800000.0,,1856500000.0,,,125400000.0,,,1669100000.0,192900000.0,1708400000.0,,,766900000.0,515700000.0,,,,,-117300000.0,63500000.0,,-547000000.0,,304600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,83700000.0,,,,-111100000.0,,,,,130000000.0,114500000.0,,114500000.0,-22200000.0,,,,,,,0.667004,,4600000.0,,532800000.0,,,,,31600000.0,289000000.0,245400000.0,45000000.0,492300000.0,,,197200000.0,,,18100000.0,,,,644000000.0,,233200000.0,295500000.0,,,,,,,107800000.0,,241900000.0,,,,,,,,,,,,3085300000.0,114500000.0,172730000.0,,658400000.0,260000000.0,,,,,,-163800000.0,185200000.0,,,,1432000000.0,2700000.0,300800000.0,2300000.0,,17500000.0,,,,1355000000.0,-3400000.0,,532800000.0,,,,,,,,-304400000.0,,341000000.0,,,,833300000.0,,,,,1079600000.0,0.66,,,143800000.0,,,,,,,,,,,165900000.0,,,1400000.0,260000000.0,,,-36600000.0,-800000.0,,-30800000.0,,171663132.0,586300000.0,398400000.0,,1940100000.0,,,146100000.0,,,1653300000.0,197200000.0,1730300000.0,,,768700000.0,514700000.0,,,,,-45000000.0,61900000.0,,-546800000.0,,306600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,87600000.0,,,,-123300000.0,,,,,116000000.0,104600000.0,,104600000.0,-19000000.0,,,,,,,0.609333,,5100000.0,,526300000.0,,,,,26900000.0,307700000.0,193300000.0,44800000.0,448100000.0,,,177600000.0,,,-27000000.0,,,,606600000.0,,230900000.0,295500000.0,,,,,,,97000000.0,,260000000.0,,,,,,,,,,,,3025200000.0,104600000.0,172085000.0,,617800000.0,233000000.0,,,,,,-96900000.0,96200000.0,,,,1426500000.0,,297400000.0,2000000.0,,17800000.0,,,,1269000000.0,-8200000.0,,508000000.0,,,,,,,,-318200000.0,,306000000.0,,,,754100000.0,,,,,1071200000.0,0.609333,,,128400000.0,,,,,,,,,,,151300000.0,,,1800000.0,233000000.0,,,-36300000.0,-19700000.0,,-30700000.0,,171663132.0,530100000.0,384800000.0,,2014000000.0,,,131500000.0,,,1598700000.0,177600000.0,1756200000.0,,,738900000.0,515200000.0,,,,,-54800000.0,66600000.0,,-544900000.0,,312000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,86900000.0,,0.0,1717000000.0,-105900000.0,,0.0,,,159700000.0,126300000.0,-12700000.0,126300000.0,-26700000.0,,-523100000.0,71900000.0,,-7700000.0,,0.735743,304700000.0,5700000.0,647300000.0,540000000.0,-523400000.0,,295500000.0,,28500000.0,304700000.0,221400000.0,,475500000.0,448900000.0,540000000.0,186100000.0,1305500000.0,785300000.0,26700000.0,10100000.0,293100000.0,513000000.0,647300000.0,595900000.0,241500000.0,295500000.0,,2.58,298400000.0,-189000000.0,638100000.0,-350800000.0,133000000.0,14500000.0,233000000.0,,,,551700000.0,-86900000.0,645000000.0,259700000.0,,2.587626,,557800000.0,3071500000.0,126300000.0,171663132.0,,645000000.0,259700000.0,,,1096800000.0,,543800000.0,-178000000.0,177600000.0,,,,1433000000.0,,293100000.0,1800000.0,,18700000.0,,,,1354500000.0,14300000.0,-202600000.0,543800000.0,-556800000.0,,,,753800000.0,753800000.0,86900000.0,-350800000.0,444200000.0,337000000.0,,,,812500000.0,,259700000.0,-85200000.0,241500000.0,1096800000.0,0.735743,113600000.0,,150900000.0,,-54600000.0,8400000.0,,,1638500000.0,3187900000.0,8800000.0,444200000.0,0.0,175300000.0,,569200000.0,400000.0,259700000.0,385300000.0,172194000.0,-96600000.0,-27100000.0,,-37500000.0,-2300000.0,171663132.0,569200000.0,385300000.0,-77300000.0,2102800000.0,171663132.0,,154800000.0,2102800000.0,0.0,1638500000.0,186100000.0,1717000000.0,,,785300000.0,513000000.0,3071500000.0,1354500000.0,,,28100000.0,41500000.0,444200000.0,-556800000.0,-130000000.0,298400000.0,221400000.0,346600000.0,1882400000.0,41500000.0,1433000000.0,,363700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,82000000.0,,,,-21300000.0,,,,,21600000.0,89300000.0,,89300000.0,-20900000.0,,,,,,,0.520205,,5500000.0,,599600000.0,,,,,22300000.0,319700000.0,277600000.0,,455400000.0,,,184700000.0,,,78100000.0,,,,658800000.0,,238000000.0,295500000.0,,,,,,,700000.0,,259700000.0,,,,,,,,,,,,3143500000.0,89300000.0,171663132.0,,633300000.0,337800000.0,,,,,,-48500000.0,147200000.0,,,,1485400000.0,6800000.0,289900000.0,2000000.0,,20200000.0,,,,1394300000.0,-96600000.0,,492400000.0,,,,,,,,-332100000.0,,292800000.0,,,,748200000.0,,,,,599600000.0,0.520205,,,108100000.0,,,,,,,,,,,133800000.0,,,8700000.0,337800000.0,,,-45600000.0,77800000.0,,-37100000.0,,171663132.0,657100000.0,295500000.0,,2155000000.0,,,111600000.0,,,1658100000.0,184700000.0,1749200000.0,,,737200000.0,513900000.0,,,,,,46300000.0,,-571700000.0,,295100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,85100000.0,,,,-48500000.0,,,,,122100000.0,102100000.0,,102100000.0,-15600000.0,,,,,,,0.59477,,5600000.0,,602300000.0,,,,,30100000.0,323100000.0,351800000.0,,456700000.0,,,178700000.0,,,-56200000.0,,,,634800000.0,,235400000.0,295400000.0,,,,,,,106500000.0,,337800000.0,,,,,,,,,,,,3175600000.0,102100000.0,171663132.0,,577800000.0,281600000.0,,,,,,-153800000.0,146600000.0,,,,1579000000.0,6800000.0,343700000.0,3400000.0,,18200000.0,,,,1450500000.0,-300000.0,,488400000.0,,,,,,,,-338400000.0,,308700000.0,,,,765400000.0,,,,,602300000.0,0.59477,,,130000000.0,,,,,,,,,,,153800000.0,,,2100000.0,281600000.0,,,-87000000.0,-129800000.0,,-36900000.0,,171663132.0,719900000.0,296200000.0,,2220200000.0,,,132200000.0,,,1596600000.0,178700000.0,1725100000.0,,,730600000.0,547900000.0,,,,,,60900000.0,,-584400000.0,,291200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,84700000.0,,,,-174700000.0,,,,,136300000.0,87300000.0,,87300000.0,-13800000.0,,,,,,,0.508554,,4000000.0,,591900000.0,,,,,25500000.0,310000000.0,312400000.0,,444000000.0,,,172300000.0,,,-62200000.0,,,,614100000.0,,240500000.0,295400000.0,,,,,,,122500000.0,,281600000.0,,,,,,,,,,,,3067900000.0,87300000.0,171663130.0,,513800000.0,219400000.0,,,,,,-35000000.0,25000000.0,,,,1563500000.0,6800000.0,339500000.0,3100000.0,,19700000.0,,,,1411700000.0,27800000.0,,483100000.0,,,,,,,,-361600000.0,,284200000.0,,,,728200000.0,,,,,591900000.0,0.508554,,,111900000.0,,,,,,,,,,,135600000.0,,,1500000.0,219400000.0,,,-97400000.0,-23800000.0,,-36000000.0,,171663130.0,681300000.0,294400000.0,,2271500000.0,,,112800000.0,,0.0,1504400000.0,172300000.0,1656200000.0,,,730400000.0,547400000.0,,,,,,66500000.0,,-593900000.0,,292800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.577750400,80900000.0,,0.0,1666800000.0,-131300000.0,,,,,176200000.0,91300000.0,,91300000.0,-14100000.0,,,,,,,0.559738,303000000.0,2900000.0,589500000.0,592300000.0,,,,,24200000.0,303000000.0,277200000.0,,455900000.0,,592300000.0,179900000.0,,766500000.0,154600000.0,,,,589500000.0,,250100000.0,,,,281000000.0,,,,162100000.0,,219400000.0,,,,,,551400000.0,,,,,,3058000000.0,91300000.0,164185000.0,,551400000.0,374000000.0,,,592300000.0,,509600000.0,-35400000.0,159200000.0,,,,1557600000.0,6800000.0,,2500000.0,,20200000.0,,,,1391200000.0,63700000.0,,509600000.0,,,,,,,80900000.0,,,295000000.0,,,,750900000.0,,374000000.0,,250100000.0,592300000.0,0.559738,,,115100000.0,,,,,,1500400000.0,,,,,138200000.0,,624700000.0,1000000.0,374000000.0,177400000.0,,-57700000.0,109700000.0,,-39200000.0,,163111968.0,624700000.0,177400000.0,,,,,115500000.0,,0.0,1500400000.0,179900000.0,1666800000.0,,,766500000.0,,3058000000.0,1391200000.0,,6800000.0,,56500000.0,,,,281000000.0,277200000.0,,,56500000.0,1557600000.0,,,,,,,,,,,,,,,,,,,,,,,,
