date,quarterlyPurchaseOfBusiness,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCapitalStock,trailingGrossProfit,annualOperatingCashFlow,annualNetPPE,annualTotalNonCurrentAssets,quarterlyBasicAverageShares,annualGrossProfit,quarterlyStockholdersEquity,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,trailingRepaymentOfDebt,quarterlyPretaxIncome,trailingCashFlowFromContinuingFinancingActivities,annualChangeInInventory,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyAccumulatedDepreciation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,quarterlyCurrentDebt,annualPurchaseOfBusiness,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,annualBeginningCashPosition,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualOperatingExpense,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyGrossPPE,annualNonCurrentDeferredTaxesLiabilities,trailingSellingGeneralAndAdministration,quarterlyDilutedEPS,quarterlyOperatingCashFlow,trailingInvestingCashFlow,annualInvestingCashFlow,annualDeferredIncomeTax,trailingDeferredIncomeTax,annualAccumulatedDepreciation,annualCapitalExpenditure,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCommonStockIssuance,trailingCapitalExpenditure,trailingNetIncomeContinuousOperations,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyChangeInWorkingCapital,trailingInterestExpense,quarterlyAccountsPayable,trailingCashDividendsPaid,trailingOperatingExpense,annualChangesInAccountReceivables,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNetPPE,annualStockBasedCompensation,quarterlyDilutedAverageShares,annualGoodwill,quarterlyTaxProvision,annualNetOtherFinancingCharges,annualCashFlowFromContinuingFinancingActivities,trailingStockBasedCompensation,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingNetOtherFinancingCharges,quarterlyEbitda,annualBasicEPS,annualInventory,annualChangeInCashSupplementalAsReported,quarterlyStockBasedCompensation,quarterlyChangeInCashSupplementalAsReported,annualCapitalStock,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInWorkingCapital,trailingChangesInAccountReceivables,annualInterestExpense,annualCommonStockIssuance,annualFreeCashFlow,quarterlyCurrentAssets,quarterlyRetainedEarnings,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDepreciationAndAmortization,trailingCommonStockIssuance,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualTotalLiabilitiesNetMinorityInterest,annualDilutedEPS,annualAccountsPayable,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualChangeInWorkingCapital,trailingNetOtherInvestingChanges,annualOtherCurrentAssets,annualEndCashPosition,annualOperatingIncome,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingCostOfRevenue,trailingTaxProvision,trailingNetIncome,trailingEndCashPosition,quarterlyTotalRevenue,annualNetOtherInvestingChanges,quarterlyPurchaseOfInvestment,trailingPretaxIncome,annualCashAndCashEquivalents,quarterlyOtherNonCurrentLiabilities,annualNetIncomeContinuousOperations,annualCostOfRevenue,quarterlyFreeCashFlow,annualCurrentDebt,annualInvestmentsAndAdvances,annualNetIncome,annualPretaxIncome,trailingOperatingIncome,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,annualBasicAverageShares,quarterlyTotalNonCurrentAssets,annualCashDividendsPaid,annualOtherNonCurrentAssets,quarterlyGrossProfit,annualSaleOfInvestment,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,annualSellingGeneralAndAdministration,annualCurrentAssets,annualOtherNonCashItems,annualDilutedAverageShares,annualLongTermDebt,annualDepreciationAndAmortization,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,annualStockholdersEquity,quarterlyOtherIncomeExpense,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyBasicEPS,quarterlyInventory,annualTotalAssets,annualTaxProvision,quarterlyNetOtherInvestingChanges,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualNetIncomeCommonStockholders,quarterlyGoodwill,trailingNetIncomeCommonStockholders,annualRetainedEarnings,annualCurrentAccruedExpenses,annualCurrentLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,quarterlyCostOfRevenue,quarterlyChangeInInventory,quarterlyOperatingExpense,trailingRepurchaseOfCapitalStock,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,quarterlySaleOfInvestment,quarterlyOtherShortTermInvestments,trailingOtherNonCashItems,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,annualPurchaseOfInvestment,quarterlyIncomeTaxPayable,quarterlyChangeInAccountPayable,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyResearchAndDevelopment,quarterlyChangesInAccountReceivables,trailingDilutedAverageShares
1970-01-01 00:00:01.480464000,-4400000.0,424900000.0,424900000.0,-11500000.0,118400000.0,1084200000.0,,658100000.0,669400000.0,3214100000.0,125800000.0,1831700000.0,1626600000.0,753900000.0,118400000.0,118400000.0,134200000.0,0.0,,207000000.0,,-39000000.0,1630200000.0,,-960800000.0,,-65900000.0,393200000.0,-120600000.0,521100000.0,14300000.0,112600000.0,,0.0,1175000000.0,-63800000.0,-514400000.0,1630200000.0,79900000.0,,1.24,335700000.0,,-267100000.0,-40000000.0,,-960800000.0,-153800000.0,-279300000.0,,,,225000000.0,0.0,174900000.0,,450800000.0,,,-21000000.0,,,,669400000.0,25600000.0,127200000.0,1771400000.0,61500000.0,0.0,-371500000.0,,,0.0,,247700000.0,3.73,756300000.0,5800000.0,5800000.0,-15800000.0,1084200000.0,-202000000.0,4411500000.0,,,56000000.0,,504300000.0,1421800000.0,1056800000.0,,1422700000.0,26400000.0,,-514400000.0,-54200000.0,2997800000.0,3.69,450800000.0,31400000.0,1575100000.0,47000000.0,,315000000.0,81500000.0,,58300000.0,118400000.0,656700000.0,1575100000.0,,,,,1227000000.0,1400000.0,,,118400000.0,521100000.0,472300000.0,2579800000.0,269800000.0,393200000.0,348400000.0,472300000.0,589200000.0,,4635900000.0,157400000.0,126600000.0,3214100000.0,-217800000.0,80900000.0,540000000.0,,2997800000.0,80900000.0,157400000.0,157400000.0,1175000000.0,1421800000.0,7200000.0,128000000.0,1054000000.0,108700000.0,58300000.0,-242700000.0,1626600000.0,-3700000.0,118400000.0,-65300000.0,1.25,756300000.0,4635900000.0,153000000.0,0.0,578700000.0,465200000.0,472300000.0,1771400000.0,,1056800000.0,578700000.0,1422700000.0,,465200000.0,,79900000.0,1054000000.0,348400000.0,687000000.0,,315000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.488240000,-124000000.0,473900000.0,,,,1091100000.0,,,,,125100000.0,,1719200000.0,,125700000.0,125700000.0,118400000.0,-2500000.0,,119800000.0,,,,,-982400000.0,,-29600000.0,889600000.0,,,14500000.0,,,-1700000.0,,-82700000.0,-445000000.0,1665200000.0,,,0.74,44300000.0,,,,,,,110200000.0,,,,137800000.0,0.0,-80200000.0,,448400000.0,,,,,,,682800000.0,,126900000.0,,33300000.0,,,,,,,162600000.0,,,,4100000.0,7300000.0,,,,,,,,,1385100000.0,1073100000.0,,1738400000.0,28300000.0,,,-58900000.0,,,,4100000.0,,,,275200000.0,,,,,,1281100000.0,,,,,1043700000.0,,,,,477600000.0,,,14700000.0,,,,,,4751100000.0,93500000.0,,3366000000.0,,,413000000.0,,3019500000.0,0.0,93500000.0,93500000.0,,,,,,,0.0,,,-3500000.0,125700000.0,-152700000.0,0.75,767200000.0,,,0.0,400400000.0,404400000.0,,1857600000.0,,,,,,,,,803500000.0,351700000.0,630700000.0,,275200000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.496188800,0.0,489000000.0,,,,1103200000.0,,,,,124700000.0,,1798100000.0,,130000000.0,130000000.0,125700000.0,-1100000.0,,118900000.0,,,,,-1015600000.0,,-36600000.0,906800000.0,,,14900000.0,,,-4900000.0,,-53100000.0,-379300000.0,1719400000.0,,,0.79,132900000.0,,,,,,,-85600000.0,,,,137300000.0,441500000.0,-4900000.0,,453100000.0,,,,,,,703800000.0,,126400000.0,,27300000.0,,,,,,,133800000.0,,,,10300000.0,4300000.0,,,,,,,,,1425900000.0,1074200000.0,,1801400000.0,29800000.0,,,-58500000.0,,,,10300000.0,,,,307300000.0,,,,,,1261300000.0,,,,,1114300000.0,,,,,457000000.0,,,96300000.0,,,,,,4872100000.0,100000000.0,,3446200000.0,,,444600000.0,,3062700000.0,0.0,100000000.0,100000000.0,,,,,,,0.0,,,-3500000.0,130000000.0,-37100000.0,0.8,779800000.0,,,0.0,441500000.0,429700000.0,,1894800000.0,,,,,,,,,804300000.0,358600000.0,669700000.0,,307300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.504137600,-4203400000.0,3091500000.0,,,,1663600000.0,,,,,126300000.0,,2521600000.0,,166100000.0,166100000.0,130000000.0,-300000.0,,133000000.0,,,,,-1043300000.0,,-42200000.0,674700000.0,,,21500000.0,,,-26700000.0,,0.0,-265900000.0,1808700000.0,,,0.85,125800000.0,,,,,,,4142100000.0,,,,197900000.0,0.0,-13400000.0,,516900000.0,,,,,,,765400000.0,,127800000.0,,33000000.0,,,,,,,186000000.0,,,,4000000.0,36100000.0,,,,,,,,,1642600000.0,1123900000.0,,1734200000.0,31500000.0,,,-58600000.0,,,,4000000.0,,,,286500000.0,,,,,,6114200000.0,,,,,1185200000.0,,,,,305600000.0,,,83600000.0,,,,,,10381700000.0,108200000.0,,8739100000.0,,,484400000.0,,7848400000.0,0.0,108200000.0,108200000.0,,,,,,,0.0,,,-28000000.0,166100000.0,-4245300000.0,0.86,835800000.0,,,0.0,542600000.0,556200000.0,,4503300000.0,,,,,,,,1106300000.0,4702300000.0,378900000.0,700800000.0,,286500000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.512000000,0.0,3071100000.0,3071100000.0,-59500000.0,186800000.0,1672900000.0,,815300000.0,809100000.0,8768800000.0,131100000.0,2010200000.0,2559900000.0,815700000.0,186800000.0,186800000.0,166100000.0,-268800000.0,,223100000.0,,44600000.0,1865900000.0,,-1056800000.0,,-74000000.0,583200000.0,-4327400000.0,329200000.0,44800000.0,118400000.0,,-1100000.0,1244800000.0,-2000000.0,-279500000.0,1865900000.0,1094500000.0,,1.32,512300000.0,,-4508300000.0,24100000.0,,-1056800000.0,-182400000.0,-410700000.0,-900000.0,,,292400000.0,396300000.0,235100000.0,,639900000.0,,,-13000000.0,,,,809100000.0,23900000.0,132600000.0,4490100000.0,57700000.0,-34400000.0,3756000000.0,,,396300000.0,,267900000.0,3.77,793300000.0,68400000.0,5500000.0,20700000.0,1672900000.0,-272700000.0,4834100000.0,,,95700000.0,554000000.0,632900000.0,1617000000.0,1166500000.0,,1947300000.0,35600000.0,,-279500000.0,-61600000.0,7814900000.0,3.72,639900000.0,66500000.0,5867600000.0,98200000.0,,375800000.0,136600000.0,,49400000.0,186800000.0,765400000.0,5867600000.0,,,,,1490900000.0,400000.0,,,186800000.0,329200000.0,477400000.0,2823900000.0,438300000.0,583200000.0,398500000.0,477400000.0,594800000.0,,10385800000.0,175700000.0,126800000.0,8768800000.0,-237600000.0,107900000.0,668200000.0,,7814900000.0,107900000.0,175700000.0,175700000.0,1244800000.0,1617000000.0,40000000.0,128400000.0,4443900000.0,125200000.0,49400000.0,-137800000.0,2559900000.0,-24500000.0,186800000.0,-73200000.0,1.34,793300000.0,10385800000.0,151300000.0,400000.0,724200000.0,555100000.0,477400000.0,4490100000.0,,1166500000.0,724200000.0,1947300000.0,,555100000.0,,1094500000.0,4443900000.0,398500000.0,822700000.0,,375800000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.519776000,-4200000.0,2907100000.0,,,,1692200000.0,,,,,131200000.0,,3060200000.0,,179600000.0,179600000.0,186800000.0,-319800000.0,,143400000.0,,,,,-1092200000.0,,-31300000.0,756300000.0,,,41800000.0,,,-2900000.0,,-16800000.0,-224300000.0,1915300000.0,,,3.18,-20500000.0,,,,,,,39200000.0,,,,194600000.0,0.0,-185000000.0,,584400000.0,,,,-297900000.0,,,823100000.0,,132900000.0,,-271100000.0,,,,,,,221800000.0,,,,4300000.0,-7200000.0,,,,,,,,,1606000000.0,1592300000.0,,1871500000.0,36600000.0,,,-68200000.0,,,,-297900000.0,,,,325400000.0,,,,,,5419100000.0,,,,,1237100000.0,,,,,378200000.0,,,-51800000.0,,,,,,10363000000.0,422600000.0,,8757000000.0,,,520000000.0,,7290600000.0,0.0,422600000.0,422600000.0,,,,,,,0.0,,,-9400000.0,179600000.0,-35200000.0,3.22,827700000.0,,,0.0,530800000.0,502000000.0,,4626000000.0,,,,,,,,662300000.0,4378600000.0,400800000.0,717100000.0,,325400000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.527724800,0.0,2893100000.0,,,,1705300000.0,,,,,131400000.0,,3028500000.0,,202600000.0,202600000.0,179600000.0,-69400000.0,,149000000.0,,,,,-1106900000.0,,-28600000.0,699000000.0,,,44200000.0,,,-3800000.0,,-15300000.0,-308400000.0,2054600000.0,,,0.93,255400000.0,,,,,,,-200800000.0,,,,207900000.0,,81600000.0,,624100000.0,,,,0.0,,,947700000.0,,132900000.0,,33100000.0,,,,,,,230700000.0,,,,11800000.0,23000000.0,,,,,,,,,1564200000.0,1631600000.0,,1846700000.0,37500000.0,,,-68300000.0,,,,,,,,367300000.0,,,,,,5496800000.0,,,,,1327300000.0,,,,,380700000.0,,,226800000.0,,,,,,10383800000.0,123300000.0,,8819600000.0,,,575200000.0,,7343500000.0,,123300000.0,123300000.0,,,,,,,,,,-14700000.0,202600000.0,-28000000.0,0.94,797600000.0,,,,523600000.0,473900000.0,,4577200000.0,,,,,,,,659900000.0,4456200000.0,401600000.0,752100000.0,,367300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.535673600,0.0,2881700000.0,,,,1732100000.0,,,,,131600000.0,,3101700000.0,,73000000.0,73000000.0,202600000.0,-199400000.0,,190000000.0,,,,,-1105200000.0,,-52700000.0,715300000.0,,,44700000.0,,,-6600000.0,,-7900000.0,-354100000.0,2066200000.0,,,1.3,154100000.0,,,,,,,-231100000.0,,,,241900000.0,,-51100000.0,,646300000.0,,,,-10300000.0,,,961000000.0,,133200000.0,,24900000.0,,,,,,,234700000.0,,,,5500000.0,-129600000.0,,,,,,,,,1474200000.0,1723700000.0,,1855100000.0,37500000.0,,,-68400000.0,,,,,,,,353000000.0,,,,,,5310900000.0,,,,,1345300000.0,,,,,373400000.0,,,101400000.0,,,,,,10278000000.0,173500000.0,,8803800000.0,,,594900000.0,,7166000000.0,,173500000.0,173500000.0,,,,,,,,,,-7200000.0,73000000.0,-50200000.0,1.32,806300000.0,,,2500000.0,493500000.0,511700000.0,,4553400000.0,,,,,,,,667700000.0,4269800000.0,407700000.0,750400000.0,,353000000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.543536000,0.0,2873300000.0,2873300000.0,-14000000.0,96600000.0,1770600000.0,,821200000.0,985100000.0,8776500000.0,132098765.0,2089100000.0,3170900000.0,915900000.0,96600000.0,96600000.0,73000000.0,-209300000.0,,258900000.0,,-10000000.0,2066500000.0,,-1081400000.0,,-56500000.0,643500000.0,-4200000.0,131500000.0,43900000.0,186800000.0,,-13800000.0,1159200000.0,-22300000.0,-359900000.0,2066500000.0,706500000.0,,1.6,432200000.0,,-158500000.0,-269300000.0,,-1081400000.0,-169100000.0,-358400000.0,0.0,,,294300000.0,,145300000.0,,710000000.0,,,19800000.0,38900000.0,,,985100000.0,25600000.0,133750000.0,4527900000.0,55800000.0,-27100000.0,-751100000.0,,,,,302800000.0,7.1,786300000.0,-90200000.0,4000000.0,23600000.0,1770600000.0,-797900000.0,5302800000.0,,,174600000.0,0.0,652100000.0,1479900000.0,1760200000.0,,2001700000.0,39100000.0,,-359900000.0,-68500000.0,7074200000.0,7.0,710000000.0,,5072500000.0,72800000.0,,310700000.0,-9200000.0,,51700000.0,96600000.0,929900000.0,5072500000.0,,,,,1467900000.0,2500000.0,,,96600000.0,131500000.0,933400000.0,3213700000.0,375700000.0,643500000.0,288000000.0,933400000.0,741300000.0,,10256400000.0,214000000.0,131464789.0,8776500000.0,-273400000.0,102200000.0,605000000.0,,7074200000.0,102200000.0,214000000.0,214000000.0,1159200000.0,1479900000.0,3000000.0,133342857.0,4052900000.0,150700000.0,51700000.0,-62300000.0,3170900000.0,8500000.0,96600000.0,-45100000.0,1.62,786300000.0,10256400000.0,-157300000.0,-900000.0,506100000.0,518100000.0,933400000.0,4527900000.0,,1760200000.0,506100000.0,2001700000.0,,518100000.0,,706500000.0,4052900000.0,288000000.0,862900000.0,,310700000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.551312000,0.0,2869200000.0,,,,1780500000.0,,,,,132200000.0,,3331000000.0,,102300000.0,102300000.0,96600000.0,-21500000.0,,160000000.0,,,,,-1116100000.0,,-25400000.0,689200000.0,,,43000000.0,,,-3100000.0,,-30500000.0,-327400000.0,2092600000.0,,,1.11,103600000.0,,,,,,,-79400000.0,,,,199000000.0,,-92700000.0,,673800000.0,,,,0.0,,,976500000.0,,133800000.0,,22100000.0,,,,,,,243300000.0,,,,6700000.0,5700000.0,,,,,,,,,1428000000.0,1877900000.0,,1829100000.0,40300000.0,,,-75300000.0,,,,,,,,267900000.0,,,,,,5056100000.0,,,,,1231500000.0,,,,,317700000.0,,,78200000.0,,,,,,10227900000.0,148000000.0,,8799900000.0,,,466900000.0,,6885200000.0,,148000000.0,148000000.0,,,,,,,,,,4000000.0,102300000.0,-25300000.0,1.12,807300000.0,,,100000.0,466100000.0,435700000.0,,4538500000.0,,,,,,,,704400000.0,4034000000.0,415700000.0,764600000.0,,267900000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.559260800,0.0,2860100000.0,,,,1835000000.0,,,,,132300000.0,,3370900000.0,,139400000.0,139400000.0,102300000.0,-72100000.0,,172000000.0,,,,,-1102700000.0,,-28700000.0,693200000.0,,,42400000.0,,,-7000000.0,,-29300000.0,-382700000.0,2064700000.0,,,1.12,210600000.0,,,,,,,-141300000.0,,,,215200000.0,,9100000.0,,706600000.0,,,,0.0,,,962000000.0,,133900000.0,,32100000.0,,,,,,,214400000.0,,,,16100000.0,37100000.0,,,,,,,,,1473100000.0,1918600000.0,,1860100000.0,38700000.0,,,-75500000.0,,,,,,,,293300000.0,,,,,,4994000000.0,,,,,1301900000.0,,,,,310100000.0,,,181900000.0,,,,,,10236700000.0,149400000.0,,8763600000.0,,,508500000.0,,6854100000.0,,149400000.0,149400000.0,,,,,,,,,,-800000.0,139400000.0,-28700000.0,1.13,816500000.0,,,0.0,460300000.0,429000000.0,,4511400000.0,,,,,,,,706400000.0,3977500000.0,430100000.0,793400000.0,,293300000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.567209600,0.0,2850300000.0,,,,1877200000.0,,,,,132800000.0,,3468700000.0,,162900000.0,162900000.0,139400000.0,-121000000.0,,219100000.0,,,,,-1120400000.0,,-53000000.0,802900000.0,,,41300000.0,,,-200000.0,,-17100000.0,-428300000.0,2090200000.0,,,1.43,180400000.0,,,,,,,-98500000.0,,,,261200000.0,,-56200000.0,,783100000.0,,,,0.0,,,969800000.0,,134200000.0,,36800000.0,,,,,,,299400000.0,,,,7800000.0,23500000.0,,,,,,,,,1589400000.0,2019800000.0,,2030400000.0,39000000.0,,,-75600000.0,,,,,,,,278700000.0,,,,,,4855000000.0,,,,,1329200000.0,,,,,310700000.0,,,127400000.0,,,,,,10366000000.0,191900000.0,,8776600000.0,,,539900000.0,,6885400000.0,,191900000.0,191900000.0,,,,,,,,,,-800000.0,162900000.0,-50500000.0,1.45,846900000.0,,,2500000.0,444400000.0,494600000.0,,4496500000.0,,,,,,,,701200000.0,3843100000.0,460000000.0,789300000.0,,278700000.0,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.575072000,0.0,2847000000.0,2847000000.0,,155400000.0,1888600000.0,,,952600000.0,8811900000.0,133000000.0,,3444200000.0,,155400000.0,155400000.0,162900000.0,-233100000.0,,268100000.0,,,1819600000.0,,-867000000.0,,-66600000.0,698400000.0,,427600000.0,38500000.0,,,-2400000.0,,-18200000.0,-500200000.0,1819600000.0,697600000.0,,1.59,452200000.0,,,,,-867000000.0,,-406600000.0,,,,303100000.0,,177800000.0,,846900000.0,,,,20900000.0,,,952600000.0,,134300000.0,4505200000.0,66400000.0,,,,,,,347400000.0,,801200000.0,,6600000.0,-7500000.0,1888600000.0,,,,,,,,1550200000.0,2055800000.0,,2154400000.0,40800000.0,,-500200000.0,-75800000.0,6905400000.0,,846900000.0,,4751000000.0,,,326900000.0,,,54700000.0,,,4751000000.0,,,,,1484800000.0,,,,155400000.0,427600000.0,,,385600000.0,698400000.0,310400000.0,,,,10362100000.0,213400000.0,,8811900000.0,,507100000.0,630000000.0,,6905400000.0,507100000.0,213400000.0,213400000.0,,1550200000.0,,,3625800000.0,,54700000.0,,3444200000.0,3500000.0,155400000.0,-66500000.0,1.6,801200000.0,10362100000.0,,100000.0,609100000.0,502900000.0,,4505200000.0,,2055800000.0,609100000.0,2154400000.0,,502900000.0,,697600000.0,3625800000.0,310400000.0,854800000.0,,326900000.0,,,,,,,,,,,,,,,,,,,,,,,
