date,annualOtherNonCurrentLiabilities,quarterlyStockholdersEquity,annualBasicEPS,quarterlyDilutedAverageShares,quarterlyChangesInAccountReceivables,annualBasicAverageShares,annualCashCashEquivalentsAndMarketableSecurities,quarterlyNetOtherInvestingChanges,trailingGrossProfit,annualOtherCurrentLiabilities,annualRepaymentOfDebt,annualChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,trailingCapitalExpenditure,trailingOtherIncomeExpense,annualBeginningCashPosition,quarterlySaleOfInvestment,trailingInterestExpense,quarterlyRepaymentOfDebt,quarterlyOtherIntangibleAssets,trailingCashFlowFromContinuingFinancingActivities,annualSellingGeneralAndAdministration,quarterlyOtherCurrentAssets,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingRepaymentOfDebt,annualOtherIncomeExpense,quarterlyBeginningCashPosition,trailingChangeInCashSupplementalAsReported,quarterlyCapitalStock,quarterlyCashCashEquivalentsAndMarketableSecurities,annualGrossPPE,quarterlyCashAndCashEquivalents,annualTotalNonCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCapitalExpenditure,quarterlyCommonStockIssuance,quarterlyOperatingIncome,trailingDepreciationAndAmortization,trailingNetIncomeContinuousOperations,quarterlyBasicEPS,quarterlyTotalRevenue,annualPurchaseOfBusiness,trailingStockBasedCompensation,annualDilutedAverageShares,annualNetOtherFinancingCharges,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,quarterlyChangeInWorkingCapital,annualStockBasedCompensation,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualInvestingCashFlow,quarterlyAccumulatedDepreciation,trailingNetOtherFinancingCharges,annualCapitalExpenditure,trailingSellingGeneralAndAdministration,trailingDeferredIncomeTax,quarterlyBasicAverageShares,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualCapitalStock,annualPurchaseOfInvestment,annualTotalRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOperatingCashFlow,annualDilutedEPS,trailingFreeCashFlow,trailingBeginningCashPosition,quarterlyCurrentLiabilities,annualChangesInAccountReceivables,quarterlyGrossPPE,trailingCashDividendsPaid,quarterlyIncomeTaxPayable,quarterlyCurrentAssets,trailingCostOfRevenue,trailingChangesInAccountReceivables,annualInterestExpense,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,quarterlyRetainedEarnings,annualGoodwill,quarterlyNetPPE,annualInventory,quarterlyPretaxIncome,quarterlyRepurchaseOfCapitalStock,quarterlyEbitda,quarterlyTaxProvision,trailingOperatingExpense,annualDeferredIncomeTax,trailingChangeInInventory,quarterlyStockBasedCompensation,annualGrossProfit,annualChangeInWorkingCapital,quarterlyOtherNonCashItems,quarterlyFreeCashFlow,quarterlyOtherShortTermInvestments,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyTotalNonCurrentAssets,trailingNetIncome,annualTotalAssets,quarterlyTotalAssets,annualRetainedEarnings,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,quarterlyGoodwill,trailingPretaxIncome,trailingChangeInWorkingCapital,quarterlyLongTermDebt,annualGainsLossesNotAffectingRetainedEarnings,annualNetOtherInvestingChanges,annualOtherCurrentAssets,trailingTotalRevenue,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualCostOfRevenue,annualOperatingIncome,annualCurrentDebt,annualPretaxIncome,annualCashDividendsPaid,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualFreeCashFlow,annualEndCashPosition,trailingTaxProvision,trailingEndCashPosition,annualIncomeTaxPayable,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingInvestingCashFlow,annualAccountsPayable,quarterlyOtherNonCurrentLiabilities,quarterlyCurrentDebt,annualOtherNonCashItems,quarterlyInterestExpense,annualDepreciationAndAmortization,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,annualStockholdersEquity,quarterlyChangeInAccountPayable,annualSaleOfInvestment,quarterlyEndCashPosition,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualTaxProvision,quarterlyInventory,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualCurrentAccruedExpenses,quarterlyNetIncome,quarterlyTotalLiabilitiesNetMinorityInterest,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingChangeInAccountPayable,quarterlyDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualCurrentAssets,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyCashDividendsPaid,quarterlyOperatingExpense,quarterlyChangeInInventory,annualCommonStockIssuance,quarterlyInvestingCashFlow,annualOtherShortTermInvestments,annualRepurchaseOfCapitalStock,annualOtherIntangibleAssets,annualNetPPE,annualNetIncomeCommonStockholders,annualCurrentLiabilities,annualChangeInAccountPayable,annualEbitda,annualOtherNonCurrentAssets,annualOperatingCashFlow,trailingOtherNonCashItems,quarterlyCurrentDeferredRevenue,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
2017-08-31,1958000.0,139387000.0,3.73,14042000.0,2397000.0,14089000.0,117248000.0,0.0,,4951000.0,,-13809000.0,,,,50891000.0,48000.0,,,16244000.0,,135097000.0,8007000.0,20898000.0,-28075000.0,,787000.0,32205000.0,,20000.0,117248000.0,52865000.0,37082000.0,144863000.0,52930000.0,-4740000.0,227000.0,19918000.0,,,1.02,96561000.0,0.0,,14123000.0,1539000.0,1709000.0,18949000.0,2799000.0,4138000.0,-3487000.0,-23603000.0,-42291000.0,-23426000.0,,-20150000.0,,,14010000.0,137976000.0,-11460000.0,20000.0,-27136000.0,380506000.0,4877000.0,4951000.0,20617000.0,3.72,,,75423000.0,482000.0,52865000.0,,1306000.0,224854000.0,,,2582000.0,,-23426000.0,315764000.0,95597000.0,29439000.0,35340000.0,19534000.0,-4882000.0,22058000.0,5166000.0,,1608000.0,,595000.0,213885000.0,-11680000.0,488000.0,15877000.0,80166000.0,42465000.0,25064000.0,64259000.0,154907000.0,144863000.0,,369717000.0,369717000.0,315764000.0,52930000.0,230330000.0,95597000.0,,,134000000.0,-28075000.0,0.0,8007000.0,,33455000.0,134000000.0,166621000.0,75909000.0,20000000.0,74622000.0,-26808000.0,,14283000.0,32187000.0,37082000.0,,,1306000.0,1764000.0,-321000.0,,20898000.0,1958000.0,20000000.0,2599000.0,760000.0,6769000.0,107000.0,,139387000.0,2952000.0,4565000.0,37082000.0,,54096000.0,21692000.0,35340000.0,260000.0,,3088000.0,14368000.0,25064000.0,14368000.0,230330000.0,37082000.0,18949000.0,,1.01,154907000.0,224854000.0,64259000.0,,-6912000.0,34178000.0,1439000.0,775000.0,-4986000.0,80166000.0,-31109000.0,16244000.0,29439000.0,52607000.0,75423000.0,2827000.0,83973000.0,3088000.0,52337000.0,,,,,,,,,,,,,,,,,
2017-11-30,,145353000.0,,14011000.0,217000.0,,,0.0,,,,,,,,,0.0,,-10000000.0,15790000.0,,,4849000.0,17983000.0,-24248000.0,,,37082000.0,,20000.0,129518000.0,,46932000.0,,,-1184000.0,215000.0,17136000.0,,,0.9,97597000.0,,,,,261000.0,,-4090000.0,,,,,-24474000.0,,,,,13976000.0,,-2329000.0,,,,9850000.0,4259000.0,12579000.0,,,,60312000.0,,53833000.0,,881000.0,235466000.0,,,,,,321378000.0,,29359000.0,,16556000.0,-3893000.0,19314000.0,3926000.0,,,,1777000.0,,,1777000.0,11395000.0,82586000.0,43400000.0,22502000.0,64054000.0,174229000.0,144428000.0,,,379894000.0,,,,95721000.0,,,153200000.0,,,,,36332000.0,,,,,,,,12548000.0,,,,,,1917000.0,-103000.0,,,1874000.0,10800000.0,,841000.0,,-1763000.0,,,-3994000.0,,46932000.0,,54197000.0,,37045000.0,128000.0,,3076000.0,12630000.0,,12630000.0,234541000.0,,19155000.0,,0.9,,,,,-6888000.0,37061000.0,-1459000.0,,-1171000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,,154342000.0,,13995000.0,-7364000.0,,,,,,,,,,,,83967000.0,,3220000.0,15221000.0,,,5689000.0,21213000.0,-16421000.0,,,46932000.0,,20000.0,123414000.0,,36500000.0,,,-8238000.0,0.0,19368000.0,,,1.05,101256000.0,,,,,-7445000.0,,-2360000.0,,,,,-25649000.0,,,,,13967000.0,,-11896000.0,,,,-10432000.0,5314000.0,8575000.0,,,,66508000.0,,62498000.0,,1738000.0,242408000.0,,,,,,328598000.0,,36849000.0,,18216000.0,-7484000.0,21187000.0,3398000.0,,,,1461000.0,,,,337000.0,86914000.0,45498000.0,21660000.0,73332000.0,173150000.0,151592000.0,,,394000000.0,,,,95947000.0,,,153200000.0,,,,,35649000.0,,,,,,,,14722000.0,,,,,,1969000.0,-84078000.0,,,8189000.0,14020000.0,,1002000.0,,-34000.0,,,3734000.0,,36500000.0,,55758000.0,,39973000.0,-281000.0,,3074000.0,14818000.0,,14818000.0,239658000.0,,11761000.0,,1.05,,,,,-7598000.0,36390000.0,-2293000.0,,-8219000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-31,,148542000.0,,13937000.0,862000.0,,,,,,,,,,,,84684000.0,,922000.0,14306000.0,,,4940000.0,18105000.0,-24802000.0,,,36500000.0,,20000.0,123572000.0,,123338000.0,,,-1431000.0,0.0,22329000.0,,,1.15,107025000.0,,,,,159000.0,,2266000.0,,,,,-26322000.0,,,,,13905000.0,,-13064000.0,,,,86838000.0,4800000.0,20432000.0,,,,135462000.0,,62528000.0,,1105000.0,236816000.0,,,,,,337169000.0,,36206000.0,,21297000.0,-6407000.0,24465000.0,5167000.0,,,,436000.0,,,,19001000.0,234000.0,48367000.0,23264000.0,70665000.0,102587000.0,149775000.0,,,386591000.0,,,,95706000.0,,,82800000.0,,,,,35583000.0,,,,,,,,16025000.0,,,,,,1963000.0,-359000.0,,,8051000.0,85342000.0,,1205000.0,,-20000.0,,,-1370000.0,,123338000.0,,58658000.0,,37639000.0,66000.0,,3068000.0,16130000.0,,16130000.0,238049000.0,,11736000.0,,1.15,,,,,-7559000.0,36329000.0,1644000.0,,82993000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31,1817000.0,155489000.0,4.65,13904000.0,650000.0,13929000.0,49085000.0,,,10914000.0,-87600000.0,11784000.0,,,,37082000.0,-1667000.0,,-81742000.0,13513000.0,,143708000.0,13337000.0,19115000.0,-27636000.0,,339000.0,123338000.0,,20000.0,49085000.0,62790000.0,48866000.0,149076000.0,65215000.0,-1678000.0,0.0,19771000.0,,,1.55,102640000.0,,,13962000.0,-1823000.0,-161000.0,11050000.0,-673000.0,4195000.0,-1299000.0,-121409000.0,71207000.0,-26433000.0,,-12531000.0,,,13869000.0,146659000.0,-94120000.0,20000.0,-83704000.0,408518000.0,-74472000.0,10914000.0,23236000.0,4.64,,,85903000.0,-5635000.0,62790000.0,,2125000.0,167983000.0,,,4219000.0,,-26433000.0,351266000.0,95621000.0,36357000.0,36536000.0,19109000.0,-4832000.0,22231000.0,-2528000.0,,-7186000.0,,521000.0,225263000.0,-4857000.0,,21558000.0,219000.0,45990000.0,27271000.0,69025000.0,75667000.0,149076000.0,,317059000.0,317059000.0,351266000.0,65215000.0,161570000.0,95621000.0,,,62800000.0,-27636000.0,,13337000.0,,36144000.0,62800000.0,183255000.0,78604000.0,23600000.0,75178000.0,-29585000.0,,21497000.0,52291000.0,48866000.0,,,2125000.0,1951000.0,836000.0,,19115000.0,1817000.0,23600000.0,,1171000.0,7800000.0,-6000.0,,155489000.0,7737000.0,166984000.0,48866000.0,,56650000.0,9963000.0,36536000.0,426000.0,,3074000.0,21637000.0,27271000.0,21637000.0,161570000.0,48866000.0,11050000.0,,1.54,75667000.0,167983000.0,69025000.0,,-7540000.0,36879000.0,809000.0,215000.0,-2396000.0,219000.0,-22616000.0,13513000.0,36357000.0,64792000.0,85903000.0,6107000.0,87197000.0,3074000.0,64822000.0,,,,,,,,,,,,,,,,,
2018-11-30,,151968000.0,,13882000.0,-2302000.0,,,,,,,,,,,,,,-7338000.0,12735000.0,,,5253000.0,19730000.0,-29267000.0,,,48866000.0,,20000.0,31790000.0,,31574000.0,,,-1292000.0,0.0,16401000.0,,,0.95,101282000.0,,,,,569000.0,,-8946000.0,,,,,-27269000.0,,,,,13846000.0,,-24148000.0,,,,-17292000.0,4641000.0,9009000.0,,,,66887000.0,,63681000.0,,1670000.0,146232000.0,,,,,,356699000.0,,36412000.0,,16118000.0,-6863000.0,18753000.0,2839000.0,,,,1965000.0,,,,7717000.0,216000.0,45451000.0,21548000.0,69850000.0,75645000.0,148268000.0,,,294500000.0,,,,95547000.0,,,62400000.0,,,,,38697000.0,,,,,,,,13192000.0,,,,,,1925000.0,0.0,,,1798000.0,16662000.0,,710000.0,,-2425000.0,,,-8089000.0,,31574000.0,,55831000.0,,39339000.0,376000.0,,3066000.0,13279000.0,,13279000.0,142532000.0,,11447000.0,,0.95,,,,,-7522000.0,39430000.0,-2851000.0,,-1234000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-28,,155885000.0,,13857000.0,-4076000.0,,,,,,,,,,,,,,6938000.0,12165000.0,,,8079000.0,21244000.0,-28954000.0,,,31574000.0,,20000.0,31820000.0,,31596000.0,,,-3714000.0,0.0,19715000.0,,,1.15,101335000.0,,,,,-158000.0,,-11087000.0,,,,,-28557000.0,,,,,13828000.0,,-4350000.0,,,,22000.0,4465000.0,8217000.0,,,,77075000.0,,68032000.0,,824000.0,159345000.0,,,,,,364116000.0,,39475000.0,,19572000.0,-5198000.0,22157000.0,3666000.0,,,,1393000.0,,,,4503000.0,224000.0,45177000.0,21461000.0,75239000.0,77315000.0,150930000.0,,,310275000.0,,,,95710000.0,,,63379000.0,,,,,35775000.0,,,,,,,,15812000.0,,,,,,1900000.0,0.0,,,1788000.0,25948000.0,,685000.0,,-8000.0,,,2850000.0,,31596000.0,,56158000.0,,44207000.0,497000.0,,3066000.0,15906000.0,,15906000.0,154390000.0,,12148000.0,,1.14,,,,,-8489000.0,36443000.0,-4338000.0,,-3648000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-31,,153427000.0,,13820000.0,-1908000.0,,,,,,,,,,,,220000.0,,-400000.0,11381000.0,,,6097000.0,19973000.0,-31458000.0,,,31596000.0,,20000.0,35741000.0,,35741000.0,,,-3695000.0,0.0,23202000.0,,,1.3,113989000.0,,,,,-101000.0,,-352000.0,,,,,-29217000.0,,,,,13790000.0,,-10326000.0,,,,4145000.0,4323000.0,19045000.0,,,,84886000.0,,71164000.0,,465000.0,160907000.0,,,,,,373896000.0,,41947000.0,,22617000.0,-10323000.0,25069000.0,4478000.0,,,,589000.0,,,,15350000.0,0.0,51906000.0,22594000.0,75992000.0,75010000.0,152416000.0,,,313323000.0,,,,95487000.0,,,61208000.0,,,,,38226000.0,,,,,,,,18034000.0,,,,,,1885000.0,0.0,,,1817000.0,34880000.0,,567000.0,,0.0,,,-3219000.0,,35741000.0,,62083000.0,,43077000.0,-45000.0,,3104000.0,18139000.0,,18139000.0,159896000.0,,11985000.0,,1.3,,,,,-8457000.0,38881000.0,348000.0,,-3338000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-31,10688000.0,145475000.0,4.03,13763000.0,968000.0,13799000.0,27233000.0,,,4913000.0,-3712000.0,-21633000.0,,,,48866000.0,-1000.0,,-2912000.0,10652000.0,,147252000.0,7216000.0,18727000.0,-32482000.0,,774000.0,35741000.0,,20000.0,27233000.0,74494000.0,27233000.0,154667000.0,55908000.0,-4581000.0,0.0,23064000.0,,,0.63,106744000.0,,,13830000.0,-2783000.0,-314000.0,11688000.0,14674000.0,4446000.0,-4800000.0,-69009000.0,-12680000.0,-29418000.0,,-13282000.0,,,13731000.0,149958000.0,-30185000.0,20000.0,0.0,423350000.0,-8508000.0,4913000.0,26580000.0,4.02,,,74590000.0,-7318000.0,74494000.0,,844000.0,147995000.0,,,2541000.0,,-29418000.0,374060000.0,95347000.0,45076000.0,40682000.0,22463000.0,-7241000.0,24925000.0,13879000.0,,-4000.0,,499000.0,232340000.0,-5711000.0,,21999000.0,0.0,48476000.0,25917000.0,72864000.0,82597000.0,154667000.0,,302662000.0,302662000.0,374060000.0,55908000.0,157187000.0,95347000.0,,,60221000.0,-32482000.0,,7216000.0,,34554000.0,60221000.0,191010000.0,82382000.0,21205000.0,80770000.0,-32889000.0,,8537000.0,49569000.0,27233000.0,,,844000.0,1883000.0,0.0,,18727000.0,10688000.0,21205000.0,,579000.0,7593000.0,-350000.0,,145475000.0,510000.0,219000.0,27233000.0,,58268000.0,24862000.0,40682000.0,-54000.0,,3189000.0,8584000.0,25917000.0,8584000.0,157187000.0,27233000.0,11688000.0,,0.63,82597000.0,147995000.0,72864000.0,,-8421000.0,35204000.0,2041000.0,0.0,-4460000.0,0.0,-29625000.0,10652000.0,45076000.0,55575000.0,74590000.0,-7948000.0,90904000.0,3189000.0,62851000.0,,,,,,,,,,,,,,,,,
2019-11-30,,145992000.0,,13746000.0,3630000.0,,,,,,,,,,,,,,-400000.0,10124000.0,,,6783000.0,18457000.0,-30370000.0,,,27233000.0,,20000.0,28680000.0,,28680000.0,,,-5965000.0,,14704000.0,,,0.88,98556000.0,,,,,57000.0,,-1552000.0,,,,,-30092000.0,,,,,13714000.0,,-8520000.0,,,,1447000.0,5173000.0,15206000.0,,,,81020000.0,,88929000.0,,73000.0,149224000.0,,,,,,377848000.0,,58837000.0,,14292000.0,-4957000.0,16691000.0,2098000.0,,,,2214000.0,,,,9241000.0,,45013000.0,21951000.0,70058000.0,90479000.0,168267000.0,,,317491000.0,,,,95573000.0,,,61152000.0,,,,,38189000.0,,,,,,,,12127000.0,,,,,,1957000.0,,,,10459000.0,29088000.0,,442000.0,,-2640000.0,,,-332000.0,,28680000.0,,53543000.0,,43703000.0,5000.0,,3305000.0,12194000.0,,12194000.0,171499000.0,,11784000.0,,0.88,,,,,-8406000.0,38839000.0,-2358000.0,,-5770000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
