date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualDilutedEPS,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,annualBasicAverageShares,quarterlyRetainedEarnings,trailingCostOfRevenue,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,quarterlyDilutedAverageShares,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualBasicEPS,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,quarterlyTotalAssets,annualCostOfRevenue,annualFreeCashFlow,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,trailingSaleOfInvestment,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyBasicEPS,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualDilutedAverageShares,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyEndCashPosition,quarterlyInventory,annualAccountsReceivable,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,quarterlyBasicAverageShares,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingInvestingCashFlow,trailingOperatingExpense,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,quarterlyRepurchaseOfCapitalStock,trailingDeferredIncomeTax,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,trailingPurchaseOfInvestment,quarterlyChangeInWorkingCapital,trailingNetIncomeContinuousOperations,quarterlyDilutedEPS,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,annualOtherCurrentLiabilities,trailingStockBasedCompensation,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingBasicAverageShares,quarterlyInvestmentsAndAdvances,trailingCommonStockIssuance,annualResearchAndDevelopment,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,trailingOtherNonCashItems,annualNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,trailingBasicEPS,trailingDilutedEPS,trailingRepaymentOfDebt,quarterlyResearchAndDevelopment,trailingInterestExpense,annualCurrentDeferredRevenue,trailingNetOtherInvestingChanges,trailingChangeInAccountPayable,quarterlyPurchaseOfBusiness,quarterlyCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.425081600,,,,,,5586000000.0,15207000000.0,-242000000.0,,48000000.0,234000000.0,,,2379000000.0,,2587000000.0,,,,,,,4737000000.0,,,-1416000000.0,7460000000.0,1767600000.0,,,,,,,,,8173000000.0,1867000000.0,20541000000.0,,,,791000000.0,,,5334000000.0,791000000.0,,,,0.0,791000000.0,,,,,,,,0.0,4034000000.0,3563000000.0,,131000000.0,,0.0,3294000000.0,0.46,,,,,12368000000.0,-192000000.0,,,1505000000.0,1082000000.0,-216000000.0,,,3426000000.0,3015000000.0,4246000000.0,,,5000000.0,,2379000000.0,,,,,,,5361000000.0,3015000000.0,,,1722800000.0,2273000000.0,-5000000.0,,,3000000.0,255000000.0,2862000000.0,1046000000.0,,,,68000000.0,,-236000000.0,,169000000.0,-791000000.0,,0.0,-3539000000.0,,,,,281000000.0,,34000000.0,,33000000.0,,,,,1435000000.0,,,6401000000.0,,,-612000000.0,,742000000.0,2103000000.0,,,,625000000.0,,0.445,,,1047000000.0,167000000.0,,-6000000.0,1111000000.0,1821000000.0,,,,,48000000.0,,,,2346000000.0,,1047000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.433030400,4175000000.0,,2131000000.0,30601000000.0,1246000000.0,6334000000.0,15976000000.0,-241000000.0,2072000000.0,51000000.0,168000000.0,1.85,2559000000.0,2595000000.0,,2559000000.0,3852000000.0,8893000000.0,256000000.0,932000000.0,0.0,1723400000.0,4685000000.0,,,-1082000000.0,7779000000.0,1759600000.0,,3273000000.0,,3852000000.0,1.9,0.0,4205000000.0,181000000.0,8893000000.0,1102000000.0,21600000000.0,16534000000.0,3717000000.0,,865000000.0,3273000000.0,-899000000.0,5624000000.0,865000000.0,0.0,9892000000.0,,0.0,865000000.0,-2534000000.0,,191000000.0,21600000000.0,15976000000.0,1079000000.0,12707000000.0,0.0,4186000000.0,3951000000.0,3273000000.0,131000000.0,649000000.0,0.0,3358000000.0,0.505,,3951000000.0,6334000000.0,4685000000.0,12707000000.0,-111000000.0,1768800000.0,5871000000.0,1480000000.0,1079000000.0,207000000.0,,,3593000000.0,3852000000.0,4337000000.0,3358000000.0,,58000000.0,,2595000000.0,,58000000.0,3011000000.0,5624000000.0,4680000000.0,5924000000.0,5924000000.0,3852000000.0,281000000.0,14067000000.0,1715000000.0,3015000000.0,-5000000.0,4175000000.0,-2790000000.0,3000000.0,187000000.0,3011000000.0,1052000000.0,,6352000000.0,-621000000.0,-107000000.0,,-240000000.0,,181000000.0,-695000000.0,,0.0,-3341000000.0,71000000.0,0.0,,2220000000.0,281000000.0,,68000000.0,-963000000.0,71000000.0,-113000000.0,-175000000.0,,,1529000000.0,,9892000000.0,6352000000.0,,-5086000000.0,-679000000.0,,837000000.0,1342000000.0,-3341000000.0,,,401000000.0,,0.49,1480000000.0,,998000000.0,162000000.0,,-156000000.0,1246000000.0,2131000000.0,-216000000.0,,162000000.0,,51000000.0,,218000000.0,,2072000000.0,1632000000.0,998000000.0,4337000000.0,,,-26000000.0,,3000000.0,131000000.0,191000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.440979200,,,,,,5276000000.0,15238000000.0,-240000000.0,,54000000.0,165000000.0,,,2577000000.0,,2596000000.0,,,,,,,5029000000.0,,,-1238000000.0,8414000000.0,1754600000.0,,,,,,,,,7872000000.0,164000000.0,20766000000.0,,,,1179000000.0,,,5528000000.0,1179000000.0,,,,0.0,1179000000.0,,,,,,,,0.0,4419000000.0,3139000000.0,,131000000.0,,0.0,3288000000.0,1.38,,,,,12894000000.0,-100000000.0,,,1517000000.0,1079000000.0,-385000000.0,,,3995000000.0,3246000000.0,4414000000.0,,,31000000.0,-787000000.0,2577000000.0,,,,,,,5408000000.0,3246000000.0,,,1709000000.0,3852000000.0,-1000000.0,,,3000000.0,266000000.0,3112000000.0,1445000000.0,,,,52000000.0,,-327000000.0,,129000000.0,-674000000.0,,0.0,,,,,,281000000.0,,75000000.0,,75000000.0,,,,,1171000000.0,,,,,,-588000000.0,,-606000000.0,491000000.0,,,,-908000000.0,,1.34,,,1418000000.0,118000000.0,,-31000000.0,833000000.0,1933000000.0,,,,,54000000.0,,,,2162000000.0,,1418000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.448841600,,,,,,5511000000.0,16755000000.0,-239000000.0,,62000000.0,157000000.0,,,2560000000.0,,3667000000.0,,,,,,,4887000000.0,,,-1613000000.0,7686000000.0,1751400000.0,,,,,,,,,9178000000.0,257000000.0,22583000000.0,,,,785000000.0,,,5828000000.0,785000000.0,,,,0.0,785000000.0,,,,,,,,0.0,4185000000.0,3451000000.0,,131000000.0,,0.0,3437000000.0,0.46,,,,,13405000000.0,-254000000.0,,,1600000000.0,2067000000.0,-312000000.0,,,3501000000.0,3851000000.0,4600000000.0,,,34000000.0,,2560000000.0,,,,,,,6116000000.0,3851000000.0,,,1706600000.0,3246000000.0,-105000000.0,,,3000000.0,185000000.0,3235000000.0,970000000.0,,,,-191000000.0,,-288000000.0,,104000000.0,392000000.0,,0.0,,,,,,281000000.0,,126000000.0,,41000000.0,,,,,1589000000.0,,,,,,-652000000.0,,605000000.0,545000000.0,,,,-493000000.0,,0.45,,,941000000.0,202000000.0,,-8000000.0,1107000000.0,1915000000.0,,,,,62000000.0,,,,2265000000.0,,941000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.456704000,,,,,,4980000000.0,15256000000.0,-273000000.0,,60000000.0,177000000.0,,,2566000000.0,,3707000000.0,,,,,,,4113000000.0,,,-758000000.0,8032000000.0,1737300000.0,,,,,,,,,8687000000.0,590000000.0,20987000000.0,,,,950000000.0,,,5731000000.0,950000000.0,,,,0.0,950000000.0,,,,,,,,0.0,4343000000.0,3224000000.0,,131000000.0,,-3000000.0,3368000000.0,0.56,,,,,12300000000.0,-5000000.0,,,1659000000.0,2048000000.0,153000000.0,,,3689000000.0,3044000000.0,4590000000.0,,,17000000.0,,2566000000.0,,,,,,,5106000000.0,3044000000.0,,,1693800000.0,3851000000.0,-3000000.0,,,3000000.0,185000000.0,3329000000.0,1135000000.0,,,,15000000.0,,-286000000.0,,7000000.0,-1763000000.0,,0.0,,,,,,281000000.0,,30000000.0,,35000000.0,,,,,1200000000.0,,,,,,-1458000000.0,,-807000000.0,876000000.0,,,,-462000000.0,,0.55,,,1123000000.0,160000000.0,,33000000.0,645000000.0,1714000000.0,,,,,60000000.0,,,,2062000000.0,,1123000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.464652800,4502000000.0,,2191000000.0,32376000000.0,318000000.0,5358000000.0,15025000000.0,-270000000.0,2319000000.0,60000000.0,163000000.0,2.16,3780000000.0,2766000000.0,,3780000000.0,3138000000.0,9138000000.0,-1580000000.0,863000000.0,0.0,1697900000.0,4151000000.0,,,-1608000000.0,8244000000.0,1723100000.0,,3760000000.0,,3138000000.0,2.21,6000000.0,4623000000.0,45000000.0,9138000000.0,942000000.0,21396000000.0,17405000000.0,1953000000.0,,846000000.0,3760000000.0,-1022000000.0,6371000000.0,846000000.0,0.0,10469000000.0,,0.0,846000000.0,-3238000000.0,,236000000.0,21396000000.0,15025000000.0,2010000000.0,12258000000.0,0.0,4458000000.0,3037000000.0,3760000000.0,131000000.0,662000000.0,9000000.0,3241000000.0,0.5,,3037000000.0,5358000000.0,4151000000.0,12258000000.0,-231000000.0,1742500000.0,5310000000.0,1770000000.0,2010000000.0,-490000000.0,,,3786000000.0,3138000000.0,4838000000.0,3241000000.0,,58000000.0,,2766000000.0,,140000000.0,3520000000.0,6371000000.0,3096000000.0,5457000000.0,5457000000.0,3138000000.0,281000000.0,14971000000.0,1682400000.0,3044000000.0,-4000000.0,4502000000.0,-2671000000.0,3000000.0,227000000.0,3520000000.0,1073000000.0,,7038000000.0,-590000000.0,184000000.0,,-242000000.0,,45000000.0,-626000000.0,,0.0,-3518000000.0,85000000.0,0.0,,3852000000.0,281000000.0,,50000000.0,-1143000000.0,85000000.0,-80000000.0,-1034000000.0,,,1350000000.0,,10469000000.0,7038000000.0,,-5217000000.0,-540000000.0,,94000000.0,1184000000.0,-3518000000.0,,,283000000.0,,0.49,1770000000.0,,1020000000.0,162000000.0,,-74000000.0,318000000.0,2191000000.0,60000000.0,,162000000.0,,60000000.0,,281000000.0,,2319000000.0,-714000000.0,1020000000.0,4838000000.0,,,-113000000.0,,3000000.0,131000000.0,236000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.472601600,,,,,,5363000000.0,14589000000.0,-269000000.0,,57000000.0,180000000.0,,,2897000000.0,,3628000000.0,,,,,,,4078000000.0,,,-1279000000.0,9061000000.0,1708900000.0,,,,,,,,,8991000000.0,444000000.0,21156000000.0,,,,1249000000.0,,,6567000000.0,1249000000.0,,,,0.0,1249000000.0,,,,,,,,0.0,4938000000.0,3147000000.0,,139000000.0,,-42000000.0,3526000000.0,0.75,,,,,12165000000.0,-62000000.0,,,1635000000.0,1993000000.0,-76000000.0,,,4123000000.0,2659000000.0,4896000000.0,,,62000000.0,,2897000000.0,,,,,,,4787000000.0,2659000000.0,,,1672000000.0,3138000000.0,-4000000.0,,,3000000.0,32000000.0,3572000000.0,1281000000.0,,,,-284000000.0,,-277000000.0,,66000000.0,-1135000000.0,,0.0,,,,,,284000000.0,,59000000.0,,62000000.0,,,,,1522000000.0,,,,,,-1054000000.0,,-479000000.0,721000000.0,,,,-654000000.0,,0.73,,,1226000000.0,331000000.0,,-50000000.0,85000000.0,2088000000.0,,,,,57000000.0,,,,2128000000.0,,1226000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.480464000,,,,,,5225000000.0,16011000000.0,-267000000.0,,54000000.0,178000000.0,,,2505000000.0,,5104000000.0,,,,,,,3725000000.0,,,-1079000000.0,8180000000.0,1693200000.0,,,,,,,,,10329000000.0,728000000.0,22652000000.0,,,,842000000.0,,,6641000000.0,842000000.0,,,,0.0,842000000.0,,,,,,,,0.0,4564000000.0,3076000000.0,,139000000.0,,-11000000.0,3478000000.0,0.51,,,,,12323000000.0,-238000000.0,,,1631000000.0,3473000000.0,312000000.0,,,3616000000.0,4339000000.0,5033000000.0,,,18000000.0,,2505000000.0,,,,,,,5943000000.0,4339000000.0,,,1659100000.0,2659000000.0,-5000000.0,,,3000000.0,272000000.0,3566000000.0,1114000000.0,,,,-34000000.0,,-235000000.0,,64000000.0,455000000.0,,0.0,,,,,,283000000.0,,19000000.0,,52000000.0,,,,,1625000000.0,,,,,,-900000000.0,,1680000000.0,963000000.0,,,,-118000000.0,,0.5,,,1111000000.0,88000000.0,,-20000000.0,399000000.0,2033000000.0,,,,,54000000.0,,,,1604000000.0,,1111000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.488240000,,,,,,5271000000.0,16205000000.0,-298000000.0,,51000000.0,170000000.0,,,2496000000.0,,5159000000.0,,,,,,,4095000000.0,,,-1671000000.0,8432000000.0,1686300000.0,,,,,,,,,10430000000.0,803000000.0,23152000000.0,,,,1141000000.0,,,6947000000.0,1141000000.0,,,,0.0,1141000000.0,,,,,,,,0.0,4682000000.0,3228000000.0,,139000000.0,,19000000.0,3752000000.0,0.69,,,,,12722000000.0,143000000.0,,,1687000000.0,3472000000.0,-724000000.0,,,3750000000.0,4021000000.0,4932000000.0,,,88000000.0,,2496000000.0,,,,,,,6160000000.0,4021000000.0,,,1653100000.0,4339000000.0,-48000000.0,,,3000000.0,182000000.0,3793000000.0,1323000000.0,,,,-228000000.0,,-264000000.0,,29000000.0,-670000000.0,,0.0,,,,,,283000000.0,,47000000.0,,76000000.0,,,,,1191000000.0,,,,,,-475000000.0,,-318000000.0,1067000000.0,,,,-110000000.0,,0.68,,,1254000000.0,118000000.0,,-129000000.0,229000000.0,1938000000.0,,,,,51000000.0,,,,2139000000.0,,1254000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.496188800,4749000000.0,,2048000000.0,34350000000.0,-213000000.0,5474000000.0,16061000000.0,-299000000.0,2371000000.0,53000000.0,188000000.0,2.51,5378000000.0,2665000000.0,,5378000000.0,3808000000.0,10852000000.0,-1141000000.0,646000000.0,0.0,1657800000.0,3979000000.0,,,-1899000000.0,8677000000.0,1678600000.0,,4240000000.0,,3808000000.0,2.56,-34000000.0,4886000000.0,331000000.0,10852000000.0,560000000.0,23259000000.0,19038000000.0,2535000000.0,,1008000000.0,4240000000.0,-1133000000.0,7198000000.0,1008000000.0,0.0,10563000000.0,,0.0,1008000000.0,-3223000000.0,,215000000.0,23259000000.0,16061000000.0,3471000000.0,12407000000.0,0.0,4854000000.0,3011000000.0,4240000000.0,139000000.0,716000000.0,0.0,3677000000.0,0.61,,3011000000.0,5474000000.0,3979000000.0,12407000000.0,-74000000.0,1692000000.0,6046000000.0,1907000000.0,3471000000.0,-520000000.0,,,3823000000.0,3808000000.0,5055000000.0,3677000000.0,,28000000.0,,2665000000.0,,196000000.0,3989000000.0,7198000000.0,3640000000.0,6179000000.0,6179000000.0,3808000000.0,283000000.0,15312000000.0,1646900000.0,4021000000.0,-4000000.0,4749000000.0,-1942000000.0,3000000.0,160000000.0,3989000000.0,1168000000.0,,7958000000.0,-231000000.0,120000000.0,,-329000000.0,,331000000.0,-592000000.0,,0.0,-3969000000.0,84000000.0,0.0,,3138000000.0,283000000.0,,52000000.0,-1105000000.0,84000000.0,-273000000.0,-1008000000.0,,,1708000000.0,,10563000000.0,7958000000.0,,-5928000000.0,-794000000.0,,-213000000.0,889000000.0,-3969000000.0,,,-259000000.0,,0.6,1907000000.0,,1158000000.0,168000000.0,,-74000000.0,-213000000.0,2048000000.0,-426000000.0,,168000000.0,,53000000.0,,177000000.0,,2371000000.0,670000000.0,1158000000.0,5055000000.0,,,-61000000.0,,3000000.0,139000000.0,215000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.504137600,,,,,,6056000000.0,16192000000.0,-300000000.0,,50000000.0,185000000.0,,,2856000000.0,,5598000000.0,,,,,,,3759000000.0,,,-1663000000.0,9070000000.0,1676900000.0,,,,,,,,,11654000000.0,305000000.0,23647000000.0,,,,950000000.0,,,7455000000.0,950000000.0,,,,0.0,950000000.0,,,,,,,,0.0,5108000000.0,3501000000.0,,139000000.0,,0.0,3871000000.0,0.58,,,,,11993000000.0,-96000000.0,,,2126000000.0,3472000000.0,-12000000.0,,,3962000000.0,3413000000.0,5211000000.0,,,-18000000.0,,2856000000.0,,,,,,,5519000000.0,3413000000.0,,,1639100000.0,3808000000.0,-7000000.0,,,3000000.0,122000000.0,4086000000.0,1072000000.0,,,,-101000000.0,,-270000000.0,,342000000.0,-998000000.0,,0.0,,,,,,283000000.0,,-54000000.0,,97000000.0,,,,,1921000000.0,,,,,,-804000000.0,,-395000000.0,575000000.0,,,,-532000000.0,,0.57,,,1106000000.0,528000000.0,,-59000000.0,-586000000.0,2116000000.0,,,,,50000000.0,,,,2106000000.0,,1106000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.512000000,,,,,,6750000000.0,16582000000.0,-295000000.0,,53000000.0,191000000.0,,,2768000000.0,,5547000000.0,,,,,,,3301000000.0,,,-1339000000.0,8554000000.0,1660900000.0,,,,,,,,,12297000000.0,1095000000.0,24055000000.0,,,,767000000.0,,,7473000000.0,767000000.0,,,,0.0,767000000.0,,,,,,,,0.0,4876000000.0,3278000000.0,,139000000.0,,0.0,3613000000.0,0.47142,,,,,11758000000.0,-147000000.0,,,2075000000.0,3472000000.0,-214000000.0,,,3678000000.0,4304000000.0,5326000000.0,,,-18000000.0,,2768000000.0,,,,,,,6389000000.0,4304000000.0,,,1627000000.0,3413000000.0,-7000000.0,,,3000000.0,112000000.0,4117000000.0,879000000.0,,,,244000000.0,,-228000000.0,,1239000000.0,-216000000.0,,0.0,,,,,,282000000.0,,1000000.0,,92000000.0,,,,,1352000000.0,,,,,,-972000000.0,,891000000.0,1323000000.0,,,,384000000.0,,0.461798,,,910000000.0,449000000.0,,-24000000.0,-587000000.0,2141000000.0,,,,,53000000.0,,,,2085000000.0,,910000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.519776000,,,,,,5783000000.0,15355000000.0,-325000000.0,,,198000000.0,,,2767000000.0,,6987000000.0,,,,,,,1078000000.0,,,-642000000.0,8984000000.0,1623500000.0,,,,,,,,,12770000000.0,557000000.0,22552000000.0,,,,-921000000.0,,,7197000000.0,-921000000.0,,,,0.0,-921000000.0,,,,,,,,0.0,5046000000.0,3727000000.0,,139000000.0,,,3792000000.0,-0.567293,,,,,9782000000.0,-2000000.0,,,3518000000.0,3469000000.0,752000000.0,,,3938000000.0,3662000000.0,5366000000.0,,,1000000.0,,2767000000.0,,,,,,,4751000000.0,3662000000.0,,,1623500000.0,4304000000.0,-6000000.0,,,3000000.0,2080000000.0,4298000000.0,1159000000.0,,,,-140000000.0,,-230000000.0,,17000000.0,-2234000000.0,,0.0,,,,,,282000000.0,,-1000000.0,,78000000.0,,,,,1625000000.0,,,,,,-918000000.0,,-642000000.0,787000000.0,,,,871000000.0,,-0.567293,,,1171000000.0,539000000.0,,647000000.0,-624000000.0,1961000000.0,,,,,55000000.0,,,,1089000000.0,,1171000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.527724800,4445000000.0,,2279000000.0,36397000000.0,-92000000.0,6040000000.0,15134000000.0,-323000000.0,996000000.0,,200000000.0,1.16509,6684000000.0,3120000000.0,,6684000000.0,4249000000.0,12724000000.0,1482000000.0,2392000000.0,,1623800000.0,3517000000.0,,,-1139000000.0,9789000000.0,1641200000.0,,1933000000.0,,4249000000.0,1.190418,-25000000.0,4325000000.0,342000000.0,12724000000.0,1970000000.0,22536000000.0,20441000000.0,3927000000.0,,1137000000.0,1933000000.0,-1243000000.0,7402000000.0,1137000000.0,,11511000000.0,,,1137000000.0,-4254000000.0,,,22536000000.0,15134000000.0,3468000000.0,9812000000.0,,5411000000.0,3269000000.0,1933000000.0,154000000.0,774000000.0,,3498000000.0,0.708102,,3269000000.0,6040000000.0,3517000000.0,9812000000.0,-10000000.0,1659100000.0,6109000000.0,3216000000.0,3468000000.0,-250000000.0,,,4378000000.0,4249000000.0,5261000000.0,3498000000.0,,-31000000.0,,3120000000.0,,-66000000.0,4454000000.0,7402000000.0,4955000000.0,5245000000.0,5245000000.0,4249000000.0,285000000.0,15956000000.0,1605700000.0,3662000000.0,-9000000.0,4445000000.0,-4835000000.0,3000000.0,78000000.0,4454000000.0,1215000000.0,,8891000000.0,-255000000.0,184000000.0,,-300000000.0,,342000000.0,-1387000000.0,,,-4437000000.0,150000000.0,,,3808000000.0,285000000.0,,-1000000.0,-1028000000.0,150000000.0,647000000.0,276000000.0,,,1211000000.0,,11511000000.0,8891000000.0,,-4783000000.0,-1560000000.0,,587000000.0,2270000000.0,-4437000000.0,,,759000000.0,,0.692786,3216000000.0,,1258000000.0,184000000.0,,83000000.0,-92000000.0,2279000000.0,187000000.0,,184000000.0,,60000000.0,,-55000000.0,,996000000.0,441000000.0,1258000000.0,5261000000.0,,,-29000000.0,,3000000.0,154000000.0,218000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.535673600,,,,,,6708000000.0,15501000000.0,-320000000.0,,,181000000.0,,,3063000000.0,,6783000000.0,,,,,,,2494000000.0,,,-980000000.0,9948000000.0,1634400000.0,,,,,,,,,13491000000.0,958000000.0,22483000000.0,,,,1092000000.0,,,6982000000.0,1092000000.0,,,,,1092000000.0,,,,,,,,,5551000000.0,4174000000.0,,154000000.0,,,4330000000.0,0.69,,,,,8992000000.0,-25000000.0,,,3316000000.0,3467000000.0,-333000000.0,,,4397000000.0,3282000000.0,5227000000.0,,,-53000000.0,,3063000000.0,,,,,,,4269000000.0,3282000000.0,,,1594000000.0,4249000000.0,-7000000.0,,,3000000.0,178000000.0,4487000000.0,1270000000.0,,,,-294000000.0,,-343000000.0,,19000000.0,-1832000000.0,,,,,,,,284000000.0,,-11000000.0,,182000000.0,,,,,986000000.0,,,,,,-1360000000.0,,-967000000.0,1301000000.0,,,,-197000000.0,,0.67,,,1334000000.0,102000000.0,,18000000.0,-30000000.0,2333000000.0,,,,,41000000.0,,,,987000000.0,,1334000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.543536000,,,,,,7278000000.0,15566000000.0,-318000000.0,,,178000000.0,,,3142000000.0,,6670000000.0,,,,,,,1810000000.0,,,-791000000.0,9374000000.0,1620700000.0,,,,,,,,,13948000000.0,1237000000.0,22677000000.0,,,,847000000.0,,,7111000000.0,847000000.0,,,,,847000000.0,,,,,,,,,5269000000.0,4478000000.0,,154000000.0,,,4346000000.0,0.54,,,,,8729000000.0,-238000000.0,,,3204000000.0,3466000000.0,88000000.0,,,4105000000.0,3423000000.0,5388000000.0,,,48000000.0,,3142000000.0,,,,,,,4041000000.0,3423000000.0,,,1581400000.0,3282000000.0,-10000000.0,,,3000000.0,150000000.0,4588000000.0,997000000.0,,,,-30000000.0,,-287000000.0,,15000000.0,-1458000000.0,,,,,,,,284000000.0,,0.0,,211000000.0,,,,,1166000000.0,,,,,,-1277000000.0,,141000000.0,1524000000.0,,,,370000000.0,,0.52,,,963000000.0,53000000.0,,-7000000.0,209000000.0,2574000000.0,,,,,92000000.0,,,,618000000.0,,963000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
