date,trailingDeferredIncomeTax,annualCapitalExpenditure,annualInterestExpense,quarterlyRepurchaseOfCapitalStock,quarterlySaleOfInvestment,annualDeferredIncomeTax,trailingInterestExpense,quarterlyIncomeTaxPayable,quarterlyGrossPPE,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualDilutedEPS,quarterlyOtherCurrentAssets,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,trailingBeginningCashPosition,annualAccumulatedDepreciation,annualSellingGeneralAndAdministration,annualDilutedAverageShares,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingOperatingExpense,trailingChangeInCashSupplementalAsReported,annualOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,trailingNetIncomeContinuousOperations,annualCurrentAssets,trailingCapitalExpenditure,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyEbitda,annualOtherCurrentLiabilities,quarterlyNetOtherInvestingChanges,annualNetOtherFinancingCharges,quarterlyGrossProfit,trailingRepurchaseOfCapitalStock,quarterlyInvestingCashFlow,quarterlyDilutedEPS,quarterlyEndCashPosition,quarterlyChangeInAccountPayable,annualCurrentAccruedExpenses,annualChangeInCashSupplementalAsReported,quarterlyOperatingExpense,trailingGrossProfit,quarterlyChangeInInventory,annualRepaymentOfDebt,trailingResearchAndDevelopment,annualBasicAverageShares,quarterlyOtherNonCashItems,annualTotalRevenue,quarterlyCurrentDeferredRevenue,annualCostOfRevenue,trailingChangeInAccountPayable,annualResearchAndDevelopment,annualCapitalStock,quarterlySellingGeneralAndAdministration,trailingCostOfRevenue,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualInventory,quarterlyTaxProvision,trailingTaxProvision,quarterlyRetainedEarnings,quarterlyPurchaseOfBusiness,quarterlyNetPPE,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualGrossProfit,quarterlyStockBasedCompensation,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,annualOtherCurrentAssets,annualNetIncomeContinuousOperations,quarterlyCashFlowFromContinuingFinancingActivities,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingPurchaseOfBusiness,quarterlyOperatingIncome,quarterlyTotalRevenue,annualTotalLiabilitiesNetMinorityInterest,annualChangeInInventory,annualFreeCashFlow,quarterlyBasicAverageShares,quarterlyBasicEPS,annualCurrentDebt,annualNetIncome,trailingSellingGeneralAndAdministration,quarterlyAccumulatedDepreciation,annualBeginningCashPosition,trailingOtherNonCashItems,annualOperatingExpense,annualPurchaseOfBusiness,annualCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,trailingInvestingCashFlow,quarterlyOperatingCashFlow,annualCashDividendsPaid,quarterlyChangeInCashSupplementalAsReported,annualInvestingCashFlow,annualPretaxIncome,quarterlyNetIncome,quarterlyNetIncomeContinuousOperations,trailingSaleOfInvestment,trailingCashDividendsPaid,annualTotalAssets,trailingNetIncome,annualNonCurrentDeferredTaxesLiabilities,annualNonCurrentDeferredRevenue,quarterlyResearchAndDevelopment,trailingPurchaseOfInvestment,annualLongTermDebt,quarterlyOtherCurrentLiabilities,annualOtherNonCashItems,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,trailingNetOtherInvestingChanges,trailingChangeInInventory,annualStockholdersEquity,quarterlyGoodwill,quarterlyCostOfRevenue,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,annualSaleOfInvestment,annualCommonStockIssuance,annualGoodwill,annualRetainedEarnings,quarterlyInventory,annualStockBasedCompensation,quarterlyLongTermDebt,quarterlyInvestmentsAndAdvances,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyOtherIncomeExpense,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyCashAndCashEquivalents,trailingOperatingIncome,annualOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingTotalRevenue,annualChangeInAccountPayable,annualAccountsPayable,trailingOtherIncomeExpense,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyCashDividendsPaid,annualOtherIntangibleAssets,annualOtherShortTermInvestments,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,trailingEndCashPosition,quarterlyDepreciationAndAmortization,annualBasicEPS,trailingCashFlowFromContinuingFinancingActivities,annualEndCashPosition,annualCurrentLiabilities,quarterlyDilutedAverageShares,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,annualEbitda,trailingRepaymentOfDebt,quarterlyCapitalStock,annualOtherIncomeExpense,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,annualNetOtherInvestingChanges,annualGrossPPE,quarterlyInterestExpense,annualCashAndCashEquivalents,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,annualIncomeTaxPayable,quarterlyTotalAssets,quarterlyNetIncomeCommonStockholders,quarterlyOtherIntangibleAssets,trailingPretaxIncome,annualInvestmentsAndAdvances,quarterlyTotalNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyNetOtherFinancingCharges,quarterlyOtherNonCurrentAssets,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyFreeCashFlow,trailingDilutedAverageShares,trailingBasicEPS,trailingCommonStockIssuance,trailingBasicAverageShares,trailingChangesInAccountReceivables,trailingDilutedEPS
2015-03-31,,,,-137000000.0,75000000.0,,,,7046000000.0,-1245000000.0,2013000000.0,,0.0,-183000000.0,-1000000.0,,,,,1359000000.0,,,,,,,,,,7706000000.0,,,690000000.0,,4000000.0,,1195000000.0,,-125000000.0,2.14,1997000000.0,147000000.0,,,715000000.0,,-98000000.0,,,,-30000000.0,,393000000.0,,,,,517000000.0,,,4057000000.0,-18000000.0,9000000000.0,,,144000000.0,,9792000000.0,-11000000.0,3637000000.0,3610000000.0,548000000.0,,5000000.0,,,,,-296000000.0,,-108000000.0,,480000000.0,4709000000.0,,,,180600000.0,2.14,,,,-3409000000.0,,,,,,1359000000.0,,173000000.0,,-304000000.0,,,387000000.0,404000000.0,,,,,,,195000000.0,,,0.0,,,115000000.0,,,,470000000.0,3514000000.0,,,3240000000.0,1157000000.0,,,,,2936000000.0,,1602000000.0,968000000.0,,,,79000000.0,,,1997000000.0,,,2112000000.0,,,,,,-140000000.0,,,,,,128000000.0,,,,,181000000.0,,2301000000.0,,,,2146000000.0,,104000000.0,,,,14000000.0,,-276000000.0,-95000000.0,,15736000000.0,387000000.0,340000000.0,,,6736000000.0,,-3000000.0,607000000.0,7667000000.0,65000000.0,,,,,,
2015-06-30,,,,-377000000.0,85000000.0,,,,7151000000.0,-1071000000.0,1974000000.0,,0.0,-143000000.0,-62000000.0,,,,,1393000000.0,,,,,,,,,,7854000000.0,,,847000000.0,,10000000.0,,1332000000.0,,-175000000.0,2.62,1760000000.0,-50000000.0,,,703000000.0,,-29000000.0,,,,-5000000.0,,402000000.0,,,,,537000000.0,,,4053000000.0,-23000000.0,9003000000.0,,,208000000.0,,10123000000.0,-21000000.0,3653000000.0,3611000000.0,704000000.0,,12000000.0,,,,,-533000000.0,,-161000000.0,,629000000.0,5015000000.0,,,,179200000.0,2.63,,,,-3498000000.0,,,,,,1393000000.0,,396000000.0,,-237000000.0,,,471000000.0,496000000.0,,,,,,,166000000.0,,,0.0,,,89000000.0,,,,473000000.0,3683000000.0,,,3422000000.0,1144000000.0,,,,,2986000000.0,,1576000000.0,995000000.0,,,,88000000.0,,,1760000000.0,,,1849000000.0,,,,,,-140000000.0,,,,,,126000000.0,,,,,179600000.0,,1997000000.0,,,,2164000000.0,,101000000.0,,,,17000000.0,,-150000000.0,-78000000.0,,15878000000.0,471000000.0,339000000.0,,,6875000000.0,,-3000000.0,631000000.0,7664000000.0,235000000.0,,,,,,
2015-09-30,,,,-136000000.0,85000000.0,,,,7262000000.0,-1258000000.0,1824000000.0,,0.0,131000000.0,-57000000.0,,,,,1514000000.0,,,,,,,,,,7749000000.0,,,706000000.0,,-19000000.0,,1208000000.0,,-177000000.0,2.14,1688000000.0,-149000000.0,,,729000000.0,,-52000000.0,,,,-18000000.0,,414000000.0,,,,,530000000.0,,,3968000000.0,-61000000.0,8862000000.0,,,169000000.0,,10331000000.0,-79000000.0,3717000000.0,3748000000.0,561000000.0,,7000000.0,,,,,-386000000.0,,-162000000.0,,479000000.0,4620000000.0,,,,177000000.0,2.15,,,,-3545000000.0,,,,,,1514000000.0,,562000000.0,,-72000000.0,,,380000000.0,392000000.0,,,,,,,197000000.0,,,0.0,,,35000000.0,,,,481000000.0,3412000000.0,,,3159000000.0,1167000000.0,,,,,3059000000.0,,1595000000.0,959000000.0,,,,92000000.0,,,1688000000.0,,,1723000000.0,,,,,,-172000000.0,,,,,,129000000.0,,,,,177400000.0,,1760000000.0,,,,2173000000.0,,58000000.0,,,,16000000.0,,263000000.0,-2000000.0,,15797000000.0,380000000.0,337000000.0,,,6935000000.0,,-29000000.0,656000000.0,7716000000.0,400000000.0,,,,,,
2015-12-31,,-799000000.0,65000000.0,-250000000.0,33000000.0,-108000000.0,,,7322000000.0,-1348000000.0,1706000000.0,7.84,0.0,227000000.0,12000000.0,,-3577000000.0,2092000000.0,178406828.0,583000000.0,103000000.0,,,922000000.0,-900000000.0,,7947000000.0,,,7406000000.0,1399000000.0,,361000000.0,0.0,14000000.0,-49000000.0,1212000000.0,,-441000000.0,,1711000000.0,-84000000.0,1222000000.0,-590000000.0,742000000.0,,329000000.0,-117000000.0,,178037581.0,147000000.0,19110000000.0,403000000.0,14163000000.0,,735000000.0,2178000000.0,508000000.0,,,3803000000.0,-15000000.0,7947000000.0,555000000.0,2707000000.0,34000000.0,,10322000000.0,-13000000.0,3745000000.0,3581000000.0,212000000.0,4947000000.0,0.0,7187000000.0,32000000.0,0.0,1470000000.0,-429000000.0,,-368000000.0,,470000000.0,4766000000.0,7384000000.0,150000000.0,1260000000.0,,,63000000.0,1399000000.0,,-3577000000.0,2301000000.0,,2889000000.0,-124000000.0,403000000.0,249000000.0,,928000000.0,-622000000.0,23000000.0,-918000000.0,2025000000.0,161000000.0,178000000.0,,,15134000000.0,,,583000000.0,177000000.0,,1576000000.0,0.0,94000000.0,,100000000.0,,,7406000000.0,482000000.0,3554000000.0,514000000.0,,2820000000.0,1222000000.0,278000000.0,,482000000.0,10322000000.0,2707000000.0,24000000.0,1576000000.0,975000000.0,,,-282000000.0,-242000000.0,,2820000000.0,1711000000.0,,2059000000.0,1811000000.0,,-136000000.0,1706000000.0,,3581000000.0,-170000000.0,328000000.0,100000000.0,-1644000000.0,1811000000.0,,131000000.0,7.86,,1711000000.0,3803000000.0,,3745000000.0,1688000000.0,2058000000.0,2604000000.0,,2178000000.0,17000000.0,63000000.0,249000000.0,9000000.0,7322000000.0,18000000.0,1711000000.0,266000000.0,-107000000.0,,15134000000.0,161000000.0,328000000.0,,975000000.0,7187000000.0,-1348000000.0,-14000000.0,922000000.0,7384000000.0,560000000.0,,,,,,
2016-03-31,,,,-575000000.0,35000000.0,,,,7360000000.0,-1417000000.0,1809000000.0,,185000000.0,-66000000.0,-2000000.0,,,,,1399000000.0,,,,,,,,,,6920000000.0,,,612000000.0,,4000000.0,,1056000000.0,,-388000000.0,1.87,915000000.0,103000000.0,,,653000000.0,,-54000000.0,,,,-15000000.0,,425000000.0,,,,,490000000.0,,,3917000000.0,-15000000.0,7468000000.0,,,132000000.0,,10473000000.0,-26000000.0,3712000000.0,3650000000.0,465000000.0,,5000000.0,,,,,-632000000.0,,-84000000.0,,403000000.0,4291000000.0,,,,171800000.0,1.87,,,,-3648000000.0,,,,,,1399000000.0,,263000000.0,,-796000000.0,,,321000000.0,333000000.0,,,,,,,166000000.0,,,0.0,,,359000000.0,,,,485000000.0,3235000000.0,,,2921000000.0,1165000000.0,,,,,2759000000.0,,1614000000.0,1053000000.0,,,,78000000.0,,,915000000.0,,,1274000000.0,,,,,,-170000000.0,,,,,,128000000.0,,,,,172000000.0,,1711000000.0,,,,2076000000.0,,216000000.0,,,,19000000.0,,-98000000.0,-317000000.0,,14827000000.0,321000000.0,344000000.0,,,7359000000.0,,-27000000.0,1002000000.0,7567000000.0,179000000.0,,,,,,
2016-06-30,,,,-120000000.0,202000000.0,,,,7432000000.0,-1620000000.0,1825000000.0,,0.0,-39000000.0,4000000.0,,,,,1434000000.0,,,,,,,,,,6861000000.0,,,722000000.0,,2000000.0,,1197000000.0,,-3000000.0,2.4,1045000000.0,36000000.0,,,714000000.0,,-47000000.0,,,,44000000.0,,433000000.0,,,,,524000000.0,,,4150000000.0,-118000000.0,7630000000.0,,,148000000.0,,10716000000.0,8000000.0,3703000000.0,3675000000.0,575000000.0,,15000000.0,,,,,-260000000.0,,-132000000.0,,483000000.0,4528000000.0,,,,168800000.0,2.41,,,,-3729000000.0,,,,,,1434000000.0,,471000000.0,,130000000.0,,,406000000.0,427000000.0,,,,,,,155000000.0,,,0.0,,,235000000.0,,,,481000000.0,3331000000.0,,,3023000000.0,1282000000.0,,,,,2778000000.0,,1614000000.0,1073000000.0,,,,103000000.0,,,1045000000.0,,,1280000000.0,,,,,,-163000000.0,,,,,,131000000.0,,,,,169000000.0,,915000000.0,,,,2196000000.0,,257000000.0,,,,16000000.0,,-154000000.0,-83000000.0,,15020000000.0,406000000.0,328000000.0,,,7390000000.0,,-13000000.0,1041000000.0,7825000000.0,339000000.0,,,,,,
2016-09-30,,,,-50000000.0,54000000.0,,,,7460000000.0,-1632000000.0,1781000000.0,,0.0,-13000000.0,58000000.0,,,,,1344000000.0,,,,,,,,,,6934000000.0,,,530000000.0,,8000000.0,,1079000000.0,,-199000000.0,1.72,1251000000.0,-42000000.0,,,665000000.0,,-49000000.0,,,,101000000.0,,460000000.0,,,,,513000000.0,,,4308000000.0,-23000000.0,7794000000.0,,,82000000.0,,10833000000.0,-12000000.0,3677000000.0,3564000000.0,382000000.0,,8000000.0,,,,,-149000000.0,,-138000000.0,,414000000.0,4187000000.0,,,,167800000.0,1.72,,,,-3783000000.0,,,,,,1344000000.0,,576000000.0,,206000000.0,,,289000000.0,300000000.0,,,,,,,157000000.0,,,0.0,,,250000000.0,,,,482000000.0,3108000000.0,,,2873000000.0,1318000000.0,,,,,2820000000.0,,1593000000.0,1077000000.0,,,,-19000000.0,,,1251000000.0,,,1501000000.0,,,,,,-172000000.0,,,,,,132000000.0,,,,,168200000.0,,1045000000.0,,,,2209000000.0,,356000000.0,,,,16000000.0,,140000000.0,-111000000.0,,15136000000.0,289000000.0,319000000.0,,,7342000000.0,,-4000000.0,1014000000.0,7872000000.0,438000000.0,,,,,,
2016-12-31,,-594000000.0,69000000.0,-33000000.0,15000000.0,50000000.0,,,7635000000.0,-1821000000.0,1854000000.0,8.23,0.0,52000000.0,-10000000.0,,-3835000000.0,2046000000.0,169300000.0,589000000.0,-265000000.0,,,1015000000.0,-778000000.0,,7707000000.0,,,6875000000.0,1394000000.0,,665000000.0,0.0,12000000.0,-134000000.0,1120000000.0,,-327000000.0,2.25,1120000000.0,87000000.0,1303000000.0,-591000000.0,678000000.0,,146000000.0,-163000000.0,,169000000.0,36000000.0,17509000000.0,468000000.0,13057000000.0,,636000000.0,2153000000.0,519000000.0,,,4325000000.0,-7000000.0,7707000000.0,474000000.0,2675000000.0,112000000.0,,11040000000.0,-105000000.0,3800000000.0,3512000000.0,508000000.0,4452000000.0,4000000.0,7304000000.0,-66000000.0,0.0,1456000000.0,-368000000.0,,-240000000.0,,442000000.0,4503000000.0,7837000000.0,-4000000.0,1341000000.0,167600000.0,2.26,288000000.0,1394000000.0,,-3835000000.0,1711000000.0,,2671000000.0,-135000000.0,468000000.0,213000000.0,,625000000.0,-676000000.0,-131000000.0,-917000000.0,1930000000.0,378000000.0,396000000.0,,,15011000000.0,,,589000000.0,158000000.0,,1568000000.0,0.0,166000000.0,,260000000.0,,,6875000000.0,480000000.0,3383000000.0,530000000.0,,3025000000.0,1303000000.0,306000000.0,,480000000.0,11040000000.0,2675000000.0,32000000.0,1568000000.0,946000000.0,,,-580000000.0,81000000.0,,3025000000.0,1120000000.0,,1935000000.0,1380000000.0,,184000000.0,1854000000.0,,3512000000.0,-171000000.0,332000000.0,260000000.0,-1409000000.0,1380000000.0,,139000000.0,8.25,,1120000000.0,4325000000.0,168100000.0,3800000000.0,1251000000.0,1781000000.0,2529000000.0,,2153000000.0,204000000.0,288000000.0,213000000.0,26000000.0,7635000000.0,18000000.0,1120000000.0,-153000000.0,-69000000.0,,15011000000.0,378000000.0,332000000.0,,946000000.0,7304000000.0,-1821000000.0,-90000000.0,1015000000.0,7837000000.0,385000000.0,,,,,,
2017-03-31,,,,-51000000.0,147000000.0,,,,7746000000.0,-1732000000.0,2168000000.0,,0.0,-80000000.0,10000000.0,,,,,1278000000.0,,,,,,,,,,7165000000.0,,,705000000.0,,4000000.0,,1128000000.0,,-27000000.0,2.36,1322000000.0,296000000.0,,,689000000.0,,-202000000.0,,,,3000000.0,,498000000.0,,,,,537000000.0,,,4662000000.0,-11000000.0,8159000000.0,,,143000000.0,,11265000000.0,-20000000.0,3802000000.0,3496000000.0,548000000.0,,7000000.0,,,,,-164000000.0,,-108000000.0,,439000000.0,4589000000.0,,,,167500000.0,2.36,,,,-3944000000.0,,,,,,1278000000.0,,379000000.0,,202000000.0,,,396000000.0,405000000.0,,,,,,,158000000.0,,,0.0,,,145000000.0,,,,482000000.0,3461000000.0,,,3247000000.0,1293000000.0,,,,,2894000000.0,,1576000000.0,1059000000.0,,,,128000000.0,,,1322000000.0,,,1467000000.0,,,,,,-171000000.0,,,,,,139000000.0,,,,,168000000.0,,1120000000.0,,,,2163000000.0,,369000000.0,,,,18000000.0,,-205000000.0,-50000000.0,,15634000000.0,396000000.0,345000000.0,,,7475000000.0,,7000000.0,1002000000.0,8158000000.0,271000000.0,,,,,,
2017-06-30,,,,-69000000.0,34000000.0,,,,7804000000.0,-1615000000.0,2300000000.0,,0.0,-13000000.0,-10000000.0,,,,,1335000000.0,,,,,,,,,,7493000000.0,,,765000000.0,,10000000.0,,1249000000.0,,-133000000.0,2.53,1293000000.0,107000000.0,,,751000000.0,,-62000000.0,,,,-84000000.0,,520000000.0,,,,,596000000.0,,,4894000000.0,-96000000.0,8602000000.0,,,158000000.0,,11517000000.0,-44000000.0,3787000000.0,3544000000.0,599000000.0,,16000000.0,,,,,-380000000.0,,-114000000.0,,498000000.0,5078000000.0,,,,167300000.0,2.53,,,,-4017000000.0,,,,,,1335000000.0,,447000000.0,,-29000000.0,,,424000000.0,441000000.0,,,,,,,174000000.0,,,0.0,,,174000000.0,,,,488000000.0,3829000000.0,,,3553000000.0,1366000000.0,,,,,2982000000.0,,1564000000.0,1162000000.0,,,,119000000.0,,,1293000000.0,,,1467000000.0,,,,,,-172000000.0,,,,,,145000000.0,,,,,167800000.0,,1322000000.0,,,,2184000000.0,,233000000.0,,,,21000000.0,,-283000000.0,-19000000.0,,16260000000.0,424000000.0,339000000.0,,,7658000000.0,,17000000.0,1030000000.0,8438000000.0,333000000.0,,,,,,
2017-09-30,,,,-271000000.0,46000000.0,,,,7901000000.0,-1504000000.0,2486000000.0,,0.0,55000000.0,26000000.0,,,,,1411000000.0,,,,,,,,,,7629000000.0,,,789000000.0,,-13000000.0,,1339000000.0,,-626000000.0,2.71,1290000000.0,164000000.0,,,820000000.0,,-137000000.0,,,,-34000000.0,,528000000.0,,,,,624000000.0,,,5758000000.0,69000000.0,9056000000.0,,,165000000.0,,11791000000.0,-607000000.0,3816000000.0,3673000000.0,622000000.0,,11000000.0,,,,,-56000000.0,,-119000000.0,,519000000.0,5285000000.0,,,,166300000.0,2.72,,,,-4085000000.0,,,,,,1411000000.0,,645000000.0,,-3000000.0,,,453000000.0,457000000.0,,,,,,,213000000.0,,,0.0,,,154000000.0,,,,1036000000.0,3946000000.0,,,3810000000.0,1430000000.0,,,,,3146000000.0,,1615000000.0,1213000000.0,,,,119000000.0,,,1290000000.0,,,1444000000.0,,,,,,-179000000.0,,,,,,149000000.0,,,,,167000000.0,,1293000000.0,,,,2198000000.0,,640000000.0,,,,18000000.0,,-234000000.0,-37000000.0,,17992000000.0,453000000.0,964000000.0,,,8936000000.0,,2000000.0,995000000.0,9431000000.0,526000000.0,,,,,,
2017-12-31,,-587000000.0,81000000.0,-60000000.0,115000000.0,766000000.0,,,8058000000.0,-1503000000.0,2579000000.0,5.97,0.0,369000000.0,740000000.0,,-4131000000.0,2390000000.0,167300000.0,604000000.0,-508000000.0,,,966000000.0,-451000000.0,,8928000000.0,,,7259000000.0,999000000.0,,770000000.0,0.0,4000000.0,34000000.0,1374000000.0,,-266000000.0,-1.66,1369000000.0,72000000.0,1369000000.0,249000000.0,828000000.0,,-6000000.0,-60000000.0,,166600000.0,-105000000.0,20428000000.0,500000000.0,15338000000.0,,752000000.0,2210000000.0,633000000.0,,,5677000000.0,-22000000.0,8928000000.0,1371000000.0,3166000000.0,905000000.0,,11464000000.0,-57000000.0,3927000000.0,4234000000.0,596000000.0,5090000000.0,7000000.0,9147000000.0,331000000.0,0.0,994000000.0,-474000000.0,,-246000000.0,,546000000.0,5476000000.0,9911000000.0,-407000000.0,1690000000.0,165400000.0,-1.66,418000000.0,999000000.0,,-4131000000.0,1120000000.0,,3093000000.0,-728000000.0,500000000.0,134000000.0,,806000000.0,-701000000.0,79000000.0,-1052000000.0,2365000000.0,-274000000.0,-309000000.0,,,18075000000.0,,391000000.0,604000000.0,207000000.0,,1588000000.0,0.0,-220000000.0,,198000000.0,,,7259000000.0,1082000000.0,4102000000.0,583000000.0,,3618000000.0,1369000000.0,342000000.0,,1082000000.0,11464000000.0,3166000000.0,41000000.0,1588000000.0,1156000000.0,,391000000.0,-194000000.0,70000000.0,,3618000000.0,1369000000.0,,2277000000.0,1567000000.0,,639000000.0,2579000000.0,,4234000000.0,-179000000.0,973000000.0,198000000.0,-1074000000.0,1567000000.0,,150000000.0,5.99,,1369000000.0,5677000000.0,166200000.0,3927000000.0,1290000000.0,1997000000.0,3029000000.0,,2210000000.0,441000000.0,418000000.0,134000000.0,5000000.0,8058000000.0,24000000.0,1369000000.0,214000000.0,-88000000.0,,18075000000.0,-274000000.0,973000000.0,,1156000000.0,9147000000.0,-1503000000.0,8000000.0,966000000.0,9911000000.0,560000000.0,,,,,,
2018-03-31,,,,-163000000.0,109000000.0,,,,8044000000.0,-1397000000.0,2854000000.0,,,-419000000.0,-27000000.0,,,,,2078000000.0,,,,,,,,,,7394000000.0,,,701000000.0,,25000000.0,,1200000000.0,,-36000000.0,1.96,1207000000.0,246000000.0,,,785000000.0,,-259000000.0,,,,-110000000.0,,489000000.0,,,,,577000000.0,,,5832000000.0,-16000000.0,9201000000.0,,,198000000.0,,11641000000.0,-16000000.0,3892000000.0,4264000000.0,523000000.0,,9000000.0,,,,,-52000000.0,,-87000000.0,,415000000.0,5570000000.0,,,,164900000.0,1.97,,,,-4152000000.0,,,,,,2078000000.0,,-117000000.0,,-162000000.0,,,325000000.0,325000000.0,,,,,,,210000000.0,,,,,,180000000.0,,,,1085000000.0,4370000000.0,,,3845000000.0,1422000000.0,,,,,3411000000.0,,1571000000.0,1288000000.0,,,,128000000.0,,,1207000000.0,,,1387000000.0,,,,,,-178000000.0,,,,,,154000000.0,,,,,165700000.0,,1369000000.0,,,,2217000000.0,,706000000.0,,,,24000000.0,,-217000000.0,-67000000.0,,18392000000.0,325000000.0,960000000.0,,,9191000000.0,,10000000.0,908000000.0,10096000000.0,-204000000.0,,,,,,
2018-06-30,,,,-216000000.0,7000000.0,,,102000000.0,7982000000.0,-1667000000.0,2981000000.0,,,-112000000.0,6000000.0,,,,,622000000.0,,,,,,,,,,7299000000.0,,,897000000.0,,11000000.0,,1440000000.0,,-200000000.0,3.32,1318000000.0,196000000.0,,,827000000.0,,-216000000.0,,,,79000000.0,,479000000.0,,,,,613000000.0,,,6104000000.0,-17000000.0,9835000000.0,,,161000000.0,,12009000000.0,1000000.0,3824000000.0,4617000000.0,715000000.0,,19000000.0,,,,,-201000000.0,,-134000000.0,,613000000.0,6132000000.0,,,,163800000.0,3.33,,,,-4158000000.0,,,,,,135000000.0,,590000000.0,,111000000.0,,,545000000.0,554000000.0,,,,,,,219000000.0,,,,,,214000000.0,,,,1079000000.0,4692000000.0,,,4095000000.0,990000000.0,,,,,3559000000.0,,1556000000.0,1303000000.0,,400000000.0,,122000000.0,,,1318000000.0,,,1532000000.0,,,,,,-177000000.0,,,,,,154000000.0,,,,,164300000.0,,1207000000.0,,,,2239000000.0,,906000000.0,,,,28000000.0,,-338000000.0,-85000000.0,,18915000000.0,545000000.0,940000000.0,,,9080000000.0,,0.0,912000000.0,10721000000.0,456000000.0,,,,,,
2018-09-30,,,,-500000000.0,182000000.0,,,113000000.0,8079000000.0,-1799000000.0,2980000000.0,,,155000000.0,-146000000.0,,,,,637000000.0,,,,,,,,,,7191000000.0,,,983000000.0,,0.0,,1551000000.0,,-283000000.0,4.28,1222000000.0,25000000.0,,,836000000.0,,-298000000.0,,,,46000000.0,,500000000.0,,,,,604000000.0,,,6416000000.0,-21000000.0,9863000000.0,,,107000000.0,,12519000000.0,-64000000.0,3870000000.0,4516000000.0,805000000.0,,10000000.0,,,,,-707000000.0,,-195000000.0,,715000000.0,5943000000.0,,,,161300000.0,4.29,,,,-4209000000.0,,,,,,161000000.0,,915000000.0,,-96000000.0,,,692000000.0,698000000.0,,,,,,,229000000.0,,,,,,185000000.0,,,,1110000000.0,4392000000.0,,,3929000000.0,1172000000.0,,,,,3831000000.0,,1563000000.0,1255000000.0,,263000000.0,,115000000.0,,,1222000000.0,,,1407000000.0,,,,,,-182000000.0,,,,,,148000000.0,,,,,161800000.0,,1318000000.0,,,,2151000000.0,,902000000.0,,,,30000000.0,,126000000.0,-220000000.0,,18992000000.0,692000000.0,950000000.0,,,9129000000.0,,-11000000.0,922000000.0,10932000000.0,720000000.0,,,,,,
