date,annualChangeInCashSupplementalAsReported,quarterlyNetOtherInvestingChanges,quarterlyOtherCurrentAssets,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,annualGrossPPE,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,annualOtherNonCurrentLiabilities,quarterlyBasicAverageShares,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,annualInterestExpense,annualSellingGeneralAndAdministration,trailingRepurchaseOfCapitalStock,quarterlyOperatingExpense,quarterlyGrossProfit,quarterlyAccountsPayable,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,trailingDeferredIncomeTax,annualOtherIncomeExpense,annualCapitalExpenditure,quarterlyBeginningCashPosition,annualTotalNonCurrentAssets,trailingCapitalExpenditure,annualRepaymentOfDebt,quarterlyCashAndCashEquivalents,trailingGrossProfit,quarterlyStockholdersEquity,trailingInterestExpense,quarterlyRepaymentOfDebt,annualCashFlowFromContinuingFinancingActivities,quarterlyNetPPE,annualStockBasedCompensation,annualChangeInInventory,quarterlyEbitda,annualInventory,trailingTaxProvision,quarterlyTaxProvision,trailingChangeInInventory,quarterlyAccumulatedDepreciation,quarterlyStockBasedCompensation,annualNetIncomeContinuousOperations,quarterlyCommonStockIssuance,quarterlyDilutedEPS,trailingResearchAndDevelopment,annualPurchaseOfBusiness,trailingDepreciationAndAmortization,annualTotalRevenue,trailingOtherNonCashItems,annualCostOfRevenue,annualCapitalStock,annualCurrentDebt,annualNetOtherFinancingCharges,annualFreeCashFlow,annualAccumulatedDepreciation,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,trailingOperatingExpense,annualDeferredIncomeTax,quarterlyRetainedEarnings,quarterlyRepurchaseOfCapitalStock,quarterlyResearchAndDevelopment,trailingSellingGeneralAndAdministration,annualResearchAndDevelopment,quarterlyOtherNonCashItems,annualChangeInWorkingCapital,annualOperatingExpense,trailingNetIncomeContinuousOperations,trailingCostOfRevenue,quarterlyCapitalExpenditure,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyOperatingCashFlow,trailingCashDividendsPaid,quarterlyChangeInWorkingCapital,quarterlyIncomeTaxPayable,quarterlyDeferredIncomeTax,quarterlyTotalRevenue,trailingBeginningCashPosition,annualTotalLiabilitiesNetMinorityInterest,trailingFreeCashFlow,quarterlyGrossPPE,quarterlyCurrentLiabilities,quarterlyCurrentAssets,annualNonCurrentDeferredTaxesLiabilities,trailingNetIncome,annualRetainedEarnings,quarterlyTotalAssets,quarterlyTotalNonCurrentAssets,quarterlyGoodwill,trailingPretaxIncome,annualNetIncome,annualNetOtherInvestingChanges,quarterlyLongTermDebt,annualAccountsReceivable,quarterlyChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,quarterlyCurrentAccruedExpenses,quarterlyAccountsReceivable,annualBasicAverageShares,annualGoodwill,quarterlyCostOfRevenue,annualPretaxIncome,annualCommonStockIssuance,quarterlyNetIncome,quarterlyDepreciationAndAmortization,annualInvestingCashFlow,annualOperatingIncome,quarterlyNetIncomeContinuousOperations,trailingChangeInWorkingCapital,annualAccountsPayable,trailingInvestingCashFlow,annualBasicEPS,trailingChangeInAccountPayable,annualOtherNonCashItems,trailingTotalRevenue,annualOtherCurrentAssets,annualStockholdersEquity,quarterlySellingGeneralAndAdministration,annualLongTermDebt,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualDepreciationAndAmortization,quarterlyDilutedAverageShares,trailingStockBasedCompensation,annualTaxProvision,annualTotalAssets,quarterlyEndCashPosition,quarterlyOtherIncomeExpense,trailingEndCashPosition,annualCurrentAccruedExpenses,trailingCashFlowFromContinuingFinancingActivities,quarterlyInventory,annualCurrentLiabilities,annualCashAndCashEquivalents,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,quarterlyCurrentDebt,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,trailingOtherIncomeExpense,quarterlyChangeInAccountPayable,trailingOperatingIncome,annualIncomeTaxPayable,annualSaleOfInvestment,quarterlyNetIncomeCommonStockholders,quarterlyInvestingCashFlow,quarterlyCashDividendsPaid,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,quarterlyOtherNonCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualChangeInAccountPayable,annualOperatingCashFlow,annualGainsLossesNotAffectingRetainedEarnings,annualEbitda,annualOtherNonCurrentAssets,annualNetPPE,annualCurrentAssets,annualDilutedEPS,annualDilutedAverageShares,quarterlyInvestmentsAndAdvances,quarterlyCurrentDeferredRevenue,quarterlyPurchaseOfInvestment,trailingBasicAverageShares,annualNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangesInAccountReceivables,annualInvestmentsAndAdvances,trailingNetOtherFinancingCharges,trailingSaleOfInvestment,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualChangesInAccountReceivables,quarterlyOtherShortTermInvestments,trailingDilutedAverageShares,trailingCommonStockIssuance,annualCurrentDeferredRevenue,annualPurchaseOfInvestment,quarterlyNonCurrentDeferredRevenue,annualOtherShortTermInvestments,trailingBasicEPS
2015-12-31,,0.0,176000000.0,,,,,,,129543000.0,,-47000000.0,,,,,351000000.0,600000000.0,366000000.0,-561000000.0,159000000.0,,,,383000000.0,,,,390000000.0,,198000000.0,,,,878000000.0,,,293000000.0,,,79000000.0,,-1874000000.0,13000000.0,,87000000.0,1.13,,,,,,,,,,,,,230000000.0,,,,2042000000.0,-41000000.0,34000000.0,,,-2000000.0,,,,,-40000000.0,249000000.0,0.0,16000000.0,38000000.0,,-155000000.0,0.0,-5000000.0,1345000000.0,,,,2752000000.0,1358000000.0,1490000000.0,,,,4175000000.0,2685000000.0,1051000000.0,,,,1796000000.0,,7000000.0,-2000000.0,740000000.0,,492000000.0,474000000.0,,,745000000.0,,,149000000.0,41000000.0,,,151000000.0,,,,,,,,,,317000000.0,,2619000000.0,,,131546000.0,,,,390000000.0,3000000.0,,,,450000000.0,,,83000000.0,,390000000.0,22000000.0,500000000.0,,0.0,,-4000000.0,,,,149000000.0,-40000000.0,-99000000.0,,579000000.0,,177000000.0,,3977000000.0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,,0.0,186000000.0,,,,,,,129690000.0,,-9000000.0,,,,,385000000.0,646000000.0,436000000.0,-542000000.0,159000000.0,,,,390000000.0,,,,414000000.0,,259000000.0,,0.0,,887000000.0,,,299000000.0,,,78000000.0,,-1907000000.0,11000000.0,,43000000.0,1.23,,,,,,,,,,,,,237000000.0,,,,2103000000.0,-72000000.0,35000000.0,,,3000000.0,,,,,-45000000.0,261000000.0,0.0,-197000000.0,262000000.0,,25000000.0,0.0,20000000.0,1426000000.0,,,,2794000000.0,1387000000.0,1590000000.0,,,,4284000000.0,2694000000.0,1059000000.0,,,,1796000000.0,,24000000.0,217000000.0,735000000.0,,519000000.0,530000000.0,,,780000000.0,,,162000000.0,40000000.0,,,159000000.0,,,,,,,,,,350000000.0,,2638000000.0,,,131647000.0,,,,414000000.0,-2000000.0,,,,460000000.0,,,107000000.0,,414000000.0,22000000.0,432000000.0,,0.0,,97000000.0,,,,162000000.0,-45000000.0,-100000000.0,,573000000.0,,175000000.0,,4025000000.0,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-30,19000000.0,20000000.0,72000000.0,648000000.0,0.0,2817000000.0,,,784000000.0,,382000000.0,41000000.0,,88000000.0,1393000000.0,,459000000.0,727000000.0,1035000000.0,-570000000.0,159000000.0,,7000000.0,-172000000.0,414000000.0,3033000000.0,,-300000000.0,401000000.0,,297000000.0,,0.0,-316000000.0,906000000.0,45000000.0,-45000000.0,273000000.0,443000000.0,,87000000.0,,-1911000000.0,12000000.0,648000000.0,34000000.0,,,-290000000.0,,5761000000.0,,3163000000.0,159000000.0,523000000.0,0.0,606000000.0,-1911000000.0,,252000000.0,2598000000.0,,5000000.0,2163000000.0,-38000000.0,42000000.0,,141000000.0,5000000.0,-96000000.0,1534000000.0,,,-59000000.0,268000000.0,0.0,-15000000.0,331000000.0,,112000000.0,0.0,-5000000.0,1600000000.0,,4221000000.0,,2817000000.0,1558000000.0,1485000000.0,82000000.0,,2163000000.0,4518000000.0,3033000000.0,1197000000.0,,648000000.0,32000000.0,1797000000.0,569000000.0,-13000000.0,272000000.0,784000000.0,-398000000.0,245000000.0,569000000.0,129472000.0,1197000000.0,873000000.0,983000000.0,210000000.0,165000000.0,43000000.0,-430000000.0,1064000000.0,165000000.0,,1035000000.0,,5.01,,1000000.0,,72000000.0,297000000.0,417000000.0,1797000000.0,2663000000.0,401000000.0,165000000.0,,,335000000.0,4518000000.0,401000000.0,5000000.0,,245000000.0,,443000000.0,1558000000.0,401000000.0,82000000.0,,401000000.0,21000000.0,523000000.0,2663000000.0,0.0,,59000000.0,,0.0,,165000000.0,-329000000.0,-100000000.0,401000000.0,735000000.0,735000000.0,195000000.0,-254000000.0,4221000000.0,,57000000.0,778000000.0,-570000000.0,1071000000.0,195000000.0,906000000.0,1485000000.0,4.92,131717000.0,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-30,,1000000.0,49000000.0,,,,,,,129449000.0,,-23000000.0,,,,,359000000.0,640000000.0,874000000.0,-567000000.0,159000000.0,,,,401000000.0,,,,408000000.0,,289000000.0,,,,917000000.0,,,327000000.0,,,85000000.0,,-1944000000.0,12000000.0,,15000000.0,1.36,,,,,,,,,,,,,264000000.0,,,,2238000000.0,-110000000.0,31000000.0,,,-14000000.0,,,,,-59000000.0,281000000.0,0.0,-104000000.0,170000000.0,,-46000000.0,30000000.0,-2000000.0,1443000000.0,,,,2861000000.0,1522000000.0,1416000000.0,,,,4466000000.0,3050000000.0,1196000000.0,,,,1789000000.0,,7000000.0,111000000.0,783000000.0,,,494000000.0,,,803000000.0,,,179000000.0,41000000.0,,,179000000.0,,,,,,,,,,328000000.0,,2655000000.0,,,132193000.0,,,,408000000.0,5000000.0,,,,465000000.0,,,83000000.0,,408000000.0,22000000.0,618000000.0,,0.0,,-153000000.0,,,,179000000.0,-58000000.0,-104000000.0,,733000000.0,,204000000.0,,4177000000.0,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-31,,2000000.0,120000000.0,,,,,,,128497000.0,,-40000000.0,,,,,357000000.0,629000000.0,878000000.0,-579000000.0,159000000.0,,,,408000000.0,,,,414000000.0,,270000000.0,,,,904000000.0,,,290000000.0,,,77000000.0,,-1983000000.0,13000000.0,,2000000.0,1.14,,,,,,,,,,,,,227000000.0,,,,2284000000.0,-73000000.0,32000000.0,,,34000000.0,,,,,-58000000.0,272000000.0,0.0,-35000000.0,100000000.0,,-135000000.0,0.0,-2000000.0,1406000000.0,,,,2887000000.0,2037000000.0,1549000000.0,,,,4568000000.0,3019000000.0,1190000000.0,,,,1390000000.0,,6000000.0,42000000.0,794000000.0,,,514000000.0,,,777000000.0,,,149000000.0,41000000.0,,,150000000.0,,,,,,,,,,325000000.0,,2261000000.0,,,130775000.0,,,,414000000.0,-23000000.0,,,,501000000.0,,,77000000.0,,414000000.0,22000000.0,1159000000.0,,0.0,,11000000.0,,,,149000000.0,-56000000.0,-102000000.0,,727000000.0,,198000000.0,,4298000000.0,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-03-31,,22000000.0,94000000.0,,,,,,,128752000.0,,-7000000.0,,,,,397000000.0,650000000.0,948000000.0,-565000000.0,159000000.0,,,,414000000.0,,,,431000000.0,,404000000.0,,0.0,,903000000.0,,,308000000.0,,,75000000.0,,-1972000000.0,13000000.0,,38000000.0,1.31,,,,,,,,,,,,,247000000.0,,,,2351000000.0,0.0,35000000.0,,,-3000000.0,,,,,-44000000.0,253000000.0,0.0,-175000000.0,212000000.0,,25000000.0,0.0,-34000000.0,1477000000.0,,,,2875000000.0,1998000000.0,1603000000.0,,,,4629000000.0,3026000000.0,1193000000.0,,,,1390000000.0,,17000000.0,168000000.0,788000000.0,,,568000000.0,,,827000000.0,,,172000000.0,39000000.0,,,172000000.0,,,,,,,,,,362000000.0,,2227000000.0,,,131362000.0,,,,431000000.0,16000000.0,,,,510000000.0,,,49000000.0,,431000000.0,22000000.0,1050000000.0,,0.0,,67000000.0,,,,172000000.0,-22000000.0,-103000000.0,,725000000.0,,205000000.0,,4225000000.0,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-30,17000000.0,1000000.0,72000000.0,701000000.0,0.0,2932000000.0,,,770000000.0,,401000000.0,51000000.0,,88000000.0,1409000000.0,,431000000.0,752000000.0,1005000000.0,-543000000.0,159000000.0,,-6000000.0,-231000000.0,431000000.0,3059000000.0,,0.0,418000000.0,,542000000.0,,0.0,-645000000.0,931000000.0,51000000.0,-19000000.0,317000000.0,459000000.0,,93000000.0,,-2001000000.0,13000000.0,703000000.0,20000000.0,,,0.0,,5973000000.0,,3302000000.0,159000000.0,804000000.0,0.0,637000000.0,-2001000000.0,,295000000.0,2671000000.0,,-35000000.0,2440000000.0,0.0,37000000.0,,135000000.0,19000000.0,-47000000.0,1544000000.0,,,-70000000.0,321000000.0,0.0,-331000000.0,386000000.0,,109000000.0,0.0,3000000.0,1647000000.0,,4031000000.0,,2932000000.0,1809000000.0,1514000000.0,61000000.0,,2440000000.0,4573000000.0,3059000000.0,1196000000.0,,701000000.0,26000000.0,1391000000.0,565000000.0,-13000000.0,316000000.0,770000000.0,-412000000.0,226000000.0,565000000.0,128953000.0,1196000000.0,895000000.0,1033000000.0,75000000.0,201000000.0,42000000.0,-205000000.0,1127000000.0,202000000.0,,1005000000.0,,5.43,,36000000.0,,72000000.0,542000000.0,394000000.0,1391000000.0,2222000000.0,418000000.0,163000000.0,,,330000000.0,4573000000.0,418000000.0,-4000000.0,,226000000.0,,459000000.0,1809000000.0,418000000.0,61000000.0,,418000000.0,22000000.0,804000000.0,2222000000.0,0.0,,41000000.0,,0.0,,201000000.0,-69000000.0,-103000000.0,418000000.0,722000000.0,722000000.0,210000000.0,-183000000.0,4031000000.0,,-34000000.0,868000000.0,-543000000.0,1121000000.0,210000000.0,931000000.0,1514000000.0,5.33,131566000.0,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,,13000000.0,0.0,,,,,,,129019000.0,,-10000000.0,,,,,370000000.0,673000000.0,912000000.0,-524000000.0,159000000.0,,,,418000000.0,,,,468000000.0,,592000000.0,,,,934000000.0,,,340000000.0,,,87000000.0,,-2015000000.0,12000000.0,,-7000000.0,1.46,,,,,,,,,,,,,279000000.0,,,,2524000000.0,-66000000.0,32000000.0,,,17000000.0,,,,,-49000000.0,303000000.0,0.0,-176000000.0,258000000.0,,0.0,51000000.0,-4000000.0,1500000000.0,,,,2949000000.0,1376000000.0,1520000000.0,,,,4600000000.0,3080000000.0,1203000000.0,,,,1787000000.0,,50000000.0,209000000.0,783000000.0,,,531000000.0,,,827000000.0,,,192000000.0,40000000.0,,,192000000.0,,,,,,,,,,338000000.0,,2632000000.0,,,131509000.0,,,,468000000.0,-3000000.0,,,,462000000.0,,,62000000.0,,468000000.0,21000000.0,413000000.0,,0.0,,-89000000.0,,,,192000000.0,-36000000.0,-108000000.0,,720000000.0,,223000000.0,,4008000000.0,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,,2000000.0,0.0,,,,,,,129359000.0,,-30000000.0,,,,,368000000.0,609000000.0,885000000.0,-524000000.0,159000000.0,,,,468000000.0,,,,489000000.0,,760000000.0,,,,935000000.0,,,288000000.0,,,-6000000.0,,-2031000000.0,11000000.0,,33000000.0,1.77,,,,,,,,,,,,,227000000.0,,,,2649000000.0,-4000000.0,31000000.0,,,12000000.0,,,,,-40000000.0,241000000.0,0.0,-1000000.0,64000000.0,,-199000000.0,,-33000000.0,1416000000.0,,,,2966000000.0,1380000000.0,1680000000.0,,,,4758000000.0,3078000000.0,1202000000.0,,,,1788000000.0,,21000000.0,24000000.0,437000000.0,,,536000000.0,,,807000000.0,,,233000000.0,41000000.0,,,233000000.0,,,,,,,,,,337000000.0,,2618000000.0,,,131655000.0,,,,489000000.0,6000000.0,,,,494000000.0,,,39000000.0,,489000000.0,20000000.0,495000000.0,,0.0,,-24000000.0,,,,233000000.0,-38000000.0,-109000000.0,,720000000.0,,221000000.0,,3998000000.0,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,,-1000000.0,,,,,,,,129694000.0,,-18000000.0,,,,,390000000.0,649000000.0,947000000.0,-525000000.0,159000000.0,,,,489000000.0,,,,1174000000.0,,837000000.0,,0.0,,933000000.0,,,262000000.0,,,61000000.0,,-2055000000.0,14000000.0,,9000000.0,1.37,,,,,,,,,,,,,242000000.0,,,,2704000000.0,0.0,32000000.0,,,-6000000.0,,,,,-37000000.0,259000000.0,,469000000.0,252000000.0,,29000000.0,0.0,-6000000.0,1517000000.0,,,,2988000000.0,2013000000.0,2373000000.0,,,,5444000000.0,3071000000.0,1200000000.0,,,,1789000000.0,,685000000.0,215000000.0,778000000.0,,,595000000.0,,,868000000.0,,,181000000.0,40000000.0,,,181000000.0,,,,,,,,,,358000000.0,,2594000000.0,,,131900000.0,,,,1174000000.0,3000000.0,,,,508000000.0,,,27000000.0,,1174000000.0,20000000.0,1066000000.0,,,,49000000.0,,,,181000000.0,-38000000.0,-109000000.0,,718000000.0,,220000000.0,,4607000000.0,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-30,-287000000.0,2000000.0,74000000.0,823000000.0,,3057000000.0,,,778000000.0,,418000000.0,37000000.0,,85000000.0,1407000000.0,,411000000.0,744000000.0,1001000000.0,-547000000.0,159000000.0,,3000000.0,-194000000.0,1174000000.0,3749000000.0,,-400000000.0,131000000.0,,726000000.0,,0.0,-399000000.0,996000000.0,53000000.0,-21000000.0,330000000.0,506000000.0,,89000000.0,,-2061000000.0,16000000.0,823000000.0,10000000.0,,,-681000000.0,,6124000000.0,,3449000000.0,159000000.0,199000000.0,,780000000.0,-2061000000.0,,306000000.0,2675000000.0,,-23000000.0,2797000000.0,-201000000.0,37000000.0,,132000000.0,20000000.0,-88000000.0,1539000000.0,,,-68000000.0,333000000.0,,-691000000.0,400000000.0,,82000000.0,0.0,20000000.0,1691000000.0,,4334000000.0,,3057000000.0,1200000000.0,1311000000.0,72000000.0,,2797000000.0,5060000000.0,3749000000.0,1602000000.0,,823000000.0,16000000.0,2284000000.0,600000000.0,-1043000000.0,332000000.0,778000000.0,-450000000.0,211000000.0,600000000.0,129293000.0,1602000000.0,947000000.0,1054000000.0,45000000.0,217000000.0,45000000.0,-859000000.0,1136000000.0,217000000.0,,1001000000.0,,6.37,,43000000.0,,74000000.0,726000000.0,374000000.0,2284000000.0,3134000000.0,131000000.0,166000000.0,,,231000000.0,5060000000.0,131000000.0,-3000000.0,,211000000.0,,506000000.0,1200000000.0,131000000.0,72000000.0,,131000000.0,24000000.0,199000000.0,3134000000.0,,,17000000.0,,0.0,,217000000.0,-747000000.0,-124000000.0,131000000.0,929000000.0,929000000.0,222000000.0,-271000000.0,4334000000.0,,-47000000.0,974000000.0,-547000000.0,1139000000.0,222000000.0,996000000.0,1311000000.0,6.26,131581000.0,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-30,,,,,,,,,,127803000.0,,-13000000.0,,,,,383000000.0,678000000.0,947000000.0,-547000000.0,159000000.0,,,,134000000.0,,,,162000000.0,,677000000.0,,,,988000000.0,,,336000000.0,,,58000000.0,,-2084000000.0,8000000.0,,53000000.0,1.62,,,,,,,,,,,,,268000000.0,,,,2883000000.0,-203000000.0,32000000.0,,,16000000.0,,,,,-36000000.0,295000000.0,,-192000000.0,259000000.0,,-16000000.0,8000000.0,-3000000.0,1563000000.0,,,,3072000000.0,1235000000.0,1317000000.0,,,,5058000000.0,3741000000.0,1602000000.0,,,,2285000000.0,,31000000.0,223000000.0,793000000.0,,,568000000.0,,,885000000.0,,,210000000.0,44000000.0,,,210000000.0,,,,,,,,,,351000000.0,,3146000000.0,,,129946000.0,,,,165000000.0,-3000000.0,,,,519000000.0,,,68000000.0,,162000000.0,24000000.0,280000000.0,,,,-52000000.0,,,,210000000.0,-36000000.0,-122000000.0,,925000000.0,,226000000.0,,4381000000.0,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-31,,,,,,,,,,128068000.0,,-61000000.0,,,,,388000000.0,643000000.0,951000000.0,-577000000.0,159000000.0,,,,165000000.0,,,,162000000.0,,742000000.0,,,,992000000.0,,,292000000.0,,,42000000.0,,-2109000000.0,10000000.0,,64000000.0,1.4,,,,,,,,,,,,,224000000.0,,,,2940000000.0,-40000000.0,32000000.0,,,9000000.0,,,,,-50000000.0,255000000.0,,-146000000.0,190000000.0,,-60000000.0,,5000000.0,1473000000.0,,,,3101000000.0,1186000000.0,1365000000.0,,,,5073000000.0,3708000000.0,1586000000.0,,,,2285000000.0,,0.0,140000000.0,789000000.0,,,528000000.0,,,830000000.0,,,182000000.0,44000000.0,,,182000000.0,,,,,,,,,,356000000.0,,3145000000.0,,,130094000.0,,,,165000000.0,-7000000.0,,,,578000000.0,,,71000000.0,,162000000.0,24000000.0,235000000.0,,,,9000000.0,,,,182000000.0,-41000000.0,-123000000.0,,919000000.0,,211000000.0,,4331000000.0,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-31,,0.0,,,,,,,,128404000.0,,23000000.0,,,,,411000000.0,673000000.0,940000000.0,-564000000.0,159000000.0,,,,165000000.0,,,,178000000.0,,781000000.0,,0.0,,1000000000.0,,,264000000.0,,,53000000.0,,-2125000000.0,16000000.0,,20000000.0,1.44,,,,,,,,,,,,,240000000.0,,,,3004000000.0,-72000000.0,34000000.0,,,-54000000.0,,,,,-49000000.0,262000000.0,,-91000000.0,154000000.0,,-31000000.0,,-9000000.0,1551000000.0,,,,3125000000.0,1261000000.0,1393000000.0,,,,5162000000.0,3769000000.0,1589000000.0,,,,2286000000.0,,15000000.0,105000000.0,774000000.0,,,587000000.0,,,878000000.0,,,187000000.0,45000000.0,,,187000000.0,,,,,,,,,,377000000.0,,3120000000.0,,,130266000.0,,,,180000000.0,2000000.0,,,,556000000.0,,,60000000.0,,178000000.0,24000000.0,321000000.0,,,,-12000000.0,,,,187000000.0,-49000000.0,-123000000.0,,915000000.0,,265000000.0,,4381000000.0,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-30,-21000000.0,1000000.0,,820000000.0,,3184000000.0,,,780000000.0,,134000000.0,44000000.0,,97000000.0,1468000000.0,,422000000.0,734000000.0,1035000000.0,-602000000.0,159000000.0,,-3000000.0,-206000000.0,180000000.0,3811000000.0,,0.0,111000000.0,,559000000.0,,0.0,-815000000.0,1034000000.0,43000000.0,-7000000.0,317000000.0,512000000.0,,51000000.0,,-2150000000.0,9000000.0,820000000.0,10000000.0,,,0.0,,6214000000.0,,3486000000.0,159000000.0,396000000.0,,786000000.0,-2150000000.0,,292000000.0,2728000000.0,,-20000000.0,3150000000.0,-346000000.0,38000000.0,,136000000.0,0.0,-2000000.0,1604000000.0,,,-71000000.0,312000000.0,,-386000000.0,389000000.0,,105000000.0,9000000.0,-13000000.0,1627000000.0,,4557000000.0,,3184000000.0,1440000000.0,1305000000.0,50000000.0,,3150000000.0,5116000000.0,3811000000.0,1591000000.0,,820000000.0,10000000.0,2287000000.0,631000000.0,-67000000.0,318000000.0,780000000.0,-490000000.0,231000000.0,631000000.0,127734000.0,1591000000.0,893000000.0,1024000000.0,,241000000.0,47000000.0,-196000000.0,1124000000.0,241000000.0,,1035000000.0,,6.42,,-29000000.0,,,559000000.0,384000000.0,2287000000.0,3117000000.0,113000000.0,180000000.0,,,204000000.0,5116000000.0,113000000.0,5000000.0,,231000000.0,,512000000.0,1440000000.0,111000000.0,50000000.0,,111000000.0,25000000.0,396000000.0,3117000000.0,,,72000000.0,,9000000.0,,241000000.0,-70000000.0,-122000000.0,111000000.0,912000000.0,912000000.0,274000000.0,-661000000.0,4557000000.0,,17000000.0,992000000.0,-602000000.0,1121000000.0,274000000.0,1034000000.0,1305000000.0,6.32,129792000.0,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-30,,12000000.0,,,,,,,,125823000.0,,6000000.0,,,,,378000000.0,663000000.0,941000000.0,-615000000.0,159000000.0,,,,113000000.0,,,,150000000.0,,550000000.0,,,,1346000000.0,,,327000000.0,,,55000000.0,,-2156000000.0,6000000.0,,,1.59,,,,,,,,,,,,,258000000.0,,,,3241000000.0,-110000000.0,30000000.0,,,19000000.0,,,,,-54000000.0,285000000.0,,-183000000.0,271000000.0,,-8000000.0,11000000.0,7000000.0,1506000000.0,,,,3502000000.0,1458000000.0,1266000000.0,,,,5397000000.0,4131000000.0,1585000000.0,,,,2287000000.0,,44000000.0,217000000.0,744000000.0,,,556000000.0,,,843000000.0,,,203000000.0,44000000.0,,,203000000.0,,,,,,,,,,348000000.0,,3389000000.0,,,127465000.0,,,,157000000.0,-2000000.0,,,,504000000.0,,,68000000.0,,150000000.0,25000000.0,449000000.0,,,,-82000000.0,,,,203000000.0,-42000000.0,-133000000.0,,907000000.0,,293000000.0,,4847000000.0,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
