date,annualChangeInWorkingCapital,quarterlyFreeCashFlow,trailingChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,annualDilutedAverageShares,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyGoodwill,quarterlyCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,trailingFreeCashFlow,trailingCommonStockIssuance,annualTotalRevenue,annualNetOtherInvestingChanges,trailingChangeInAccountPayable,annualRetainedEarnings,annualCashDividendsPaid,annualCurrentDeferredRevenue,annualPretaxIncome,quarterlySellingGeneralAndAdministration,trailingTotalRevenue,annualLongTermDebt,annualOtherCurrentAssets,annualCostOfRevenue,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualTaxProvision,annualTotalAssets,annualNetIncome,quarterlyDilutedEPS,annualCurrentDebt,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,annualDilutedEPS,quarterlyPurchaseOfInvestment,annualOperatingIncome,trailingEndCashPosition,quarterlyDepreciationAndAmortization,trailingTaxProvision,annualAccountsPayable,trailingInvestingCashFlow,quarterlyOtherNonCurrentLiabilities,annualBasicAverageShares,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,quarterlyTotalLiabilitiesNetMinorityInterest,annualRepurchaseOfCapitalStock,quarterlyInvestmentsAndAdvances,annualSaleOfInvestment,annualIncomeTaxPayable,annualInvestmentsAndAdvances,quarterlyGrossProfit,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,annualStockholdersEquity,annualCurrentAccruedExpenses,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,quarterlyOtherIncomeExpense,quarterlyBasicAverageShares,annualDepreciationAndAmortization,annualCashAndCashEquivalents,quarterlyOtherNonCurrentAssets,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingPretaxIncome,annualCurrentAssets,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualOtherNonCurrentAssets,quarterlyAccountsReceivable,quarterlyCashDividendsPaid,annualNetPPE,quarterlyCostOfRevenue,annualNetIncomeCommonStockholders,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualOperatingCashFlow,annualChangeInAccountPayable,annualCurrentLiabilities,annualRepaymentOfDebt,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyCapitalStock,quarterlyBeginningCashPosition,trailingRepaymentOfDebt,quarterlyOtherIntangibleAssets,quarterlyPurchaseOfBusiness,annualChangeInCashSupplementalAsReported,trailingGrossProfit,quarterlyOperatingExpense,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyBasicEPS,quarterlyNetOtherInvestingChanges,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,quarterlyStockholdersEquity,annualBeginningCashPosition,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,quarterlyOtherCurrentAssets,trailingOtherIncomeExpense,quarterlyRepaymentOfDebt,quarterlyChangesInAccountReceivables,annualTotalNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingChangeInCashSupplementalAsReported,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingCapitalExpenditure,quarterlyCashAndCashEquivalents,trailingCashFlowFromContinuingFinancingActivities,quarterlyCashCashEquivalentsAndMarketableSecurities,annualSellingGeneralAndAdministration,quarterlyInterestExpense,trailingDepreciationAndAmortization,quarterlyCurrentDebt,annualGrossPPE,trailingOtherNonCashItems,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,quarterlyAccountsPayable,trailingPurchaseOfBusiness,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,quarterlyGrossPPE,annualInvestingCashFlow,trailingSellingGeneralAndAdministration,annualOperatingExpense,trailingNetOtherFinancingCharges,quarterlyIncomeTaxPayable,trailingStockBasedCompensation,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyCashFlowFromContinuingFinancingActivities,trailingDeferredIncomeTax,quarterlyCapitalExpenditure,annualCapitalExpenditure,annualChangesInAccountReceivables,quarterlyOtherCurrentLiabilities,annualCapitalStock,quarterlyTaxProvision,annualGoodwill,trailingCashDividendsPaid,trailingNetIncome,trailingCostOfRevenue,annualStockBasedCompensation,trailingBeginningCashPosition,annualInterestExpense,quarterlyEbitda,annualBasicEPS,annualNetOtherFinancingCharges,annualGrossProfit,quarterlyPretaxIncome,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyNetPPE,trailingOperatingExpense,quarterlyOtherNonCashItems,annualAccumulatedDepreciation,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,quarterlyDilutedAverageShares,quarterlyStockBasedCompensation,annualResearchAndDevelopment,trailingBasicAverageShares,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInInventory,quarterlyInventory,quarterlyOtherShortTermInvestments,annualInventory,trailingChangeInInventory,trailingChangesInAccountReceivables,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingResearchAndDevelopment,annualChangeInInventory,annualOtherShortTermInvestments,annualNonCurrentDeferredRevenue,trailingSaleOfInvestment,trailingPurchaseOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.490918400,,70968000.0,,,,3611953000.0,,,1178531000.0,2862364000.0,2821146000.0,,1733216000.0,,,,,,,,,,351111000.0,,,,,50018000.0,,,,,0.41,,,4264857000.0,7086003000.0,,,,,29157000.0,,,,0.0,,228000.0,,2911747000.0,,,,,,419284000.0,-36640000.0,,,,44165000.0,50018000.0,-6015000.0,119484000.0,,,766595000.0,334925000.0,,,,,,674596000.0,-49443000.0,,927500000.0,,,1883283000.0,,872858000.0,,,,,,,,,120454000.0,736546000.0,,319821000.0,-24782000.0,,,351111000.0,,,0.41,0.0,,389279000.0,4114647000.0,,,,0.0,,-383940000.0,97125000.0,,-835008000.0,,,,,674596000.0,,674596000.0,,3755000.0,,2941000.0,,,,68173000.0,,,468138000.0,,-11155000.0,42379000.0,908696000.0,,,,,,,2302567000.0,,95675000.0,,-592619000.0,-113459000.0,,-24707000.0,,,389279000.0,,16326000.0,,,,,,,,93403000.0,,,,60491000.0,,-50957000.0,316077000.0,,-5391000.0,,9519000.0,-61950000.0,121714000.0,10953000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,151747000.0,,,,3664970000.0,,,1120028000.0,2900819000.0,2940235000.0,,1839802000.0,,,,,,,,,,330890000.0,,,,,89032000.0,,,,,0.74,,,4304524000.0,7244759000.0,,0.0,,,29917000.0,,,,0.0,,-3250000.0,,2959830000.0,,,,,,459365000.0,79104000.0,,,,88629000.0,89032000.0,852000.0,119206000.0,,,764161000.0,282000000.0,,,,,,758296000.0,-26567000.0,,934769000.0,-18048000.0,,2055386000.0,,886215000.0,,,,,,,,,120267000.0,674596000.0,,310416000.0,0.0,,,330890000.0,,,0.74,0.0,,396823000.0,4225655000.0,,,,0.0,,-483397000.0,-15490000.0,,-783387000.0,,,,,758296000.0,,758296000.0,,4054000.0,,3020000.0,,,,128475000.0,,,553744000.0,,-8432000.0,55436000.0,939477000.0,,,,,,,2514751000.0,,179538000.0,,-610349000.0,-92609000.0,,-27791000.0,,,396823000.0,,38767000.0,,,,,,,,161367000.0,,,,127396000.0,,-16002000.0,329128000.0,,3250000.0,,6375000.0,83700000.0,121079000.0,10970000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,94135000.0,149786000.0,,2893508000.0,120147000.0,3721698000.0,456821000.0,62645000.0,967281000.0,3009826000.0,2996180000.0,-653514000.0,1926227000.0,,,10022788000.0,0.0,,3721698000.0,-54234000.0,299864000.0,393217000.0,367298000.0,,235000000.0,0.0,8250536000.0,91064000.0,,105842000.0,7380859000.0,293727000.0,,3071000.0,774151000.0,4384679000.0,7380859000.0,2.42,0.0,392269000.0,,34904000.0,,683605000.0,,0.0,119370000.0,135000.0,11233000.0,2893508000.0,-97180000.0,275480000.0,31701000.0,,275480000.0,474291000.0,122279000.0,,4428352000.0,828751000.0,93428000.0,94141000.0,10114000.0,,122513000.0,774151000.0,30003000.0,235000000.0,177765000.0,,2996180000.0,,949060000.0,774151000.0,-137102000.0,30003000.0,949060000.0,-18082000.0,349911000.0,2179575000.0,290650000.0,828751000.0,332920000.0,967281000.0,574881000.0,153961000.0,1926227000.0,-1847499000.0,527765000.0,0.0,120386000.0,758296000.0,,332920000.0,-125408000.0,118435000.0,,367298000.0,299864000.0,774151000.0,,0.0,,299864000.0,4428352000.0,655716000.0,,-242580000.0,0.0,,-677034000.0,31278000.0,4384679000.0,-653514000.0,,,4235000.0,,774151000.0,,774151000.0,1379983000.0,708000.0,,3071000.0,979714000.0,,-152226000.0,106993000.0,,177765000.0,683605000.0,,56815000.0,-2992000.0,979714000.0,-236198000.0,,1379983000.0,,,,2653866000.0,287375000.0,194294000.0,0.0,-629803000.0,-56893000.0,,-44508000.0,-118060000.0,75441000.0,299864000.0,120386000.0,26022000.0,3009826000.0,,,,38764000.0,,12035000.0,155062000.0,2.43,-1682000.0,1772252000.0,119450000.0,36663000.0,0.0,349911000.0,,8202000.0,-629803000.0,9355000.0,15855000.0,,6636000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,,24199000.0,,,,3728527000.0,,,3666954000.0,5720875000.0,4546955000.0,,3063056000.0,,,,,,,,,,439536000.0,,,,,2148000.0,,,,,0.02,,,8144802000.0,12691757000.0,,-370000.0,,,39527000.0,,,,0.0,,-13780000.0,,6730010000.0,,,,,,487180000.0,-38875000.0,,,,2561000.0,2163000.0,-2470000.0,124122000.0,,,928893000.0,2587933000.0,,,,,,1059839000.0,-1388762000.0,,1691229000.0,-18143000.0,,2263131000.0,,1472865000.0,,,,,,,,,141557000.0,774151000.0,,921000000.0,-1365809000.0,,,439536000.0,,,0.02,0.0,,637542000.0,5869111000.0,,,,0.0,,-1091050000.0,15749000.0,,-628985000.0,,,,,1059839000.0,,1059839000.0,,7092000.0,,5450000.0,,,,47644000.0,,,947199000.0,,-11951000.0,-74441000.0,1231854000.0,,,,,,,2750311000.0,,46886000.0,,-657820000.0,1625677000.0,,-22687000.0,,,637542000.0,,39355000.0,,,,,,,,88535000.0,,,,41916000.0,,,574034000.0,,66847000.0,,14454000.0,285688000.0,125145000.0,24619000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,-14840000.0,,,,3755651000.0,,,3593157000.0,5916827000.0,4457271000.0,,2983233000.0,,,,,,,,,,627079000.0,,,,,48333000.0,,,,,0.34,,,8144595000.0,12601866000.0,,,,,55660000.0,,,,,,-3329000.0,,6576390000.0,,,,,,773365000.0,56847000.0,,,,51932000.0,48587000.0,-6676000.0,141785000.0,,,977409000.0,2511800000.0,,,,,,835415000.0,-144765000.0,,1587362000.0,-26090000.0,,3161663000.0,,1431032000.0,,,,,,,,,141715000.0,1059839000.0,,745947000.0,-126704000.0,,,627079000.0,,,0.34,,,582362000.0,5936567000.0,,,,,,-405536000.0,-187661000.0,,-617064000.0,,,,,835415000.0,,835415000.0,,19228000.0,,5559000.0,,,,146286000.0,,,964280000.0,,18750000.0,-86306000.0,1189139000.0,,,,,,,3935028000.0,,7318000.0,,-684727000.0,-101164000.0,,-22158000.0,,,,,70235000.0,,,,,,,,197055000.0,,,,122167000.0,,,504412000.0,,-63780000.0,,12182000.0,-224424000.0,142833000.0,22707000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,196183000.0,,,,3880886000.0,,,3402710000.0,5955048000.0,4476045000.0,,3096185000.0,,,,,,,,,,563680000.0,,,,,149593000.0,,,,,1.05,,,8075767000.0,12551812000.0,,,,,52023000.0,,,,,,-10866000.0,,6498895000.0,,,,,,776409000.0,120741000.0,,,,150071000.0,150222000.0,2564000.0,142015000.0,,,968951000.0,2336473000.0,,,,,,824370000.0,-6982000.0,,1595644000.0,-20999000.0,,3380254000.0,,1455266000.0,,,,,,,,,141861000.0,835415000.0,,680664000.0,3967000.0,,,563680000.0,,,1.05,,,559898000.0,5965191000.0,,,,,,-2474243000.0,-144474000.0,,-728176000.0,,,,,824370000.0,,824370000.0,,23787000.0,,8964000.0,,,,212729000.0,,,1072057000.0,,-14173000.0,10465000.0,1154321000.0,,,,,,,4156663000.0,,214746000.0,,-683217000.0,-184727000.0,,-18563000.0,,,,,42712000.0,,,,,,,,268593000.0,,,,192783000.0,,0.0,471104000.0,,4900000.0,,6952000.0,-11045000.0,143029000.0,14495000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,-313063000.0,180726000.0,,6701441000.0,138712000.0,3809991000.0,386268000.0,53584000.0,3555748000.0,6103856000.0,4556584000.0,-806703000.0,3145693000.0,,,14984646000.0,,,3809991000.0,-86569000.0,524439000.0,554705000.0,550105000.0,,2146877000.0,,12156276000.0,-37431000.0,,381563000.0,12645795000.0,163431000.0,,4954000.0,793358000.0,8089211000.0,12645795000.0,1.17,,647971000.0,,51377000.0,,1127671000.0,,,137536000.0,-3133000.0,13885000.0,6701441000.0,-2981000.0,502588000.0,,,502588000.0,791417000.0,44344000.0,,5854345000.0,1324379000.0,-31423000.0,-37541000.0,-18908000.0,,198587000.0,793358000.0,48425000.0,2146877000.0,,,4556584000.0,,1597297000.0,793358000.0,-37098000.0,48425000.0,1597297000.0,-21337000.0,457706000.0,3351228000.0,162643000.0,1324379000.0,655957000.0,3555748000.0,481152000.0,183057000.0,3145693000.0,-4575573000.0,830052000.0,,142218000.0,824370000.0,,655957000.0,210000.0,19207000.0,,550105000.0,,793358000.0,,,,524439000.0,5854345000.0,774151000.0,,1142420000.0,,,-604744000.0,-118812000.0,8089211000.0,-806703000.0,,,-25490000.0,,793358000.0,,793358000.0,2180399000.0,26654000.0,,4954000.0,1156601000.0,,-1488336000.0,241312000.0,,,1127671000.0,,295500000.0,-162781000.0,1156601000.0,-1577607000.0,,2180399000.0,,,,4142645000.0,173142000.0,212202000.0,,-698895000.0,-197366000.0,,-31476000.0,-94884000.0,-435198000.0,,142218000.0,229261000.0,6103856000.0,,,,79242000.0,,76760000.0,275869000.0,1.18,-31108000.0,2828370000.0,197838000.0,288126000.0,1000.0,457706000.0,,5918000.0,-698895000.0,19996000.0,-31012000.0,,17421000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,,-245422000.0,,,,3796864000.0,,,4009501000.0,4771086000.0,4898862000.0,,3094724000.0,,,,,,,,,,455390000.0,,,,,124037000.0,,,,,0.86,,,8046397000.0,12945259000.0,,,,,39606000.0,,,,,,-18512000.0,,7104225000.0,,,,,,568520000.0,18891000.0,,,,69433000.0,124296000.0,2282000.0,142154000.0,,,2466793000.0,2668993000.0,,,,,,913902000.0,-22595000.0,,1342846000.0,-28603000.0,,2515268000.0,,994111000.0,,,,,,,,,140400000.0,793358000.0,,552030000.0,-1113000.0,,,455390000.0,,,0.87,-1113000.0,,409764000.0,5753102000.0,,,,,,-324099000.0,-299061000.0,,-856552000.0,,,,,886707000.0,,886707000.0,,25325000.0,,3136000.0,,,,113130000.0,,,895434000.0,,-26080000.0,-291279000.0,,,,,,,,3083788000.0,,-224701000.0,,,345725000.0,,-20721000.0,,,792279000.0,,22758000.0,,,,,,,,157122000.0,,,,92191000.0,,-141799000.0,256488000.0,,-87331000.0,,7582000.0,120544000.0,143578000.0,15594000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,128710000.0,,,,3620873000.0,,,4202064000.0,4774849000.0,4846470000.0,,3188200000.0,,,,,,,,,,514160000.0,,,,,56822000.0,,,,,0.41,,,8099375000.0,12945845000.0,,,,,42169000.0,,,,,,-5546000.0,,7390264000.0,,,,,,616841000.0,-25645000.0,,,,119779000.0,56917000.0,36904000.0,138335000.0,,,2522088000.0,2841536000.0,,,,,,850638000.0,-36662000.0,,1171636000.0,-27787000.0,,2474755000.0,,1177632000.0,,,,,,,,,136432000.0,913902000.0,,533638000.0,-3904000.0,,,514160000.0,,,0.41,0.0,,450864000.0,5465854000.0,,,,,,-629234000.0,,,-860260000.0,,,,,674548000.0,,674548000.0,,29423000.0,,24000.0,,,,102681000.0,,,828522000.0,,-4928000.0,30884000.0,,,,,,,,3091596000.0,,169469000.0,,,-193092000.0,,-40759000.0,,,731158000.0,,-7947000.0,,,,,,,,183424000.0,,,,111832000.0,,-346636000.0,268800000.0,,56664000.0,,18363000.0,-63264000.0,139316000.0,13322000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,-210271000.0,,,,4053626000.0,,,2243697000.0,5370741000.0,4475945000.0,,3289448000.0,,,,,,,,,,536180000.0,,,,,523824000.0,,,,,3.8,,,7165317000.0,11641262000.0,,,,,44234000.0,,,,,,-5870000.0,,5533145000.0,,,,,,626134000.0,74532000.0,,,,95380000.0,524442000.0,19025000.0,136747611.0,,,795193000.0,1025198000.0,,,,,,998242000.0,2241202000.0,,1298631000.0,-25867000.0,,2543488000.0,,1673272000.0,,,,,,,,,135849000.0,850638000.0,,694117000.0,-575110000.0,,,536180000.0,,,3.83,0.0,,506394000.0,6060063000.0,,,,,,-2654249000.0,,,-763589000.0,,,,,998242000.0,,998242000.0,,18978000.0,,222687000.0,,,,89954000.0,,,884992000.0,,83600000.0,60671000.0,,,,,,,,3169622000.0,,-165081000.0,,,-1943681000.0,,-45190000.0,,,2103000.0,,-1981000.0,,,,,,,,156611000.0,,,,93399000.0,,-36183000.0,305266000.0,,11228000.0,,20198000.0,147604000.0,137960823.0,18425000.0,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,-492832000.0,-175430000.0,,5694053000.0,139206000.0,3939174000.0,-502413000.0,64958000.0,2620347000.0,5432544000.0,4111768000.0,-916812000.0,3073706000.0,,,12737868000.0,,,3939174000.0,-106396000.0,593416000.0,350959000.0,566446000.0,,1201245000.0,,10260840000.0,142279000.0,,36954000.0,11462711000.0,847979000.0,,199901000.0,631068000.0,7350943000.0,11462711000.0,6.08,,404851000.0,,43260000.0,,1072645000.0,,,137907000.0,-628000.0,3753000.0,5694053000.0,-853676000.0,377867000.0,64708000.0,,377867000.0,665534000.0,227368000.0,,5714691000.0,1078428000.0,29415000.0,142325000.0,-37743000.0,,169269000.0,631068000.0,52680000.0,1201245000.0,,,4111768000.0,,1222339000.0,631068000.0,-29596000.0,52680000.0,1222339000.0,-24139000.0,308143000.0,2727329000.0,846769000.0,1078428000.0,665076000.0,2620347000.0,-366436000.0,295146000.0,3073706000.0,-4025536000.0,604075000.0,,132879000.0,998242000.0,,665076000.0,3904000.0,-162290000.0,,566446000.0,2573000.0,631068000.0,,,,593416000.0,5714691000.0,793358000.0,,-1969012000.0,,,-417954000.0,,7350943000.0,-916812000.0,,0.0,20468000.0,,631068000.0,,631068000.0,2072177000.0,10120000.0,,199901000.0,804931000.0,,-576223000.0,99088000.0,,,1072645000.0,,-158531000.0,-293108000.0,804931000.0,2152349000.0,,2072177000.0,,,,3392863000.0,314005000.0,-146123000.0,,-496788000.0,-177964000.0,,-29307000.0,-135977000.0,,2573000.0,132879000.0,24125000.0,5432544000.0,,,,69137000.0,,83847000.0,106920000.0,6.14,-30556000.0,2477028000.0,53540000.0,-105939000.0,-329058000.0,308143000.0,,23192000.0,-496788000.0,18815000.0,-367174000.0,,21796000.0,,,,,,,,,,,,,,,,,,,,
