date,annualPurchaseOfInvestment,quarterlyChangeInCashSupplementalAsReported,quarterlyOtherCurrentLiabilities,quarterlyOtherNonCurrentLiabilities,annualAccountsReceivable,annualCashDividendsPaid,trailingPurchaseOfInvestment,quarterlyOperatingCashFlow,annualLongTermDebt,annualGoodwill,annualTotalAssets,annualPretaxIncome,trailingCashDividendsPaid,trailingNetIncome,trailingInvestingCashFlow,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,annualOtherNonCashItems,annualStockholdersEquity,quarterlyCurrentAccruedExpenses,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyBasicEPS,annualDepreciationAndAmortization,trailingStockBasedCompensation,quarterlyAccountsReceivable,quarterlyCostOfRevenue,annualSaleOfInvestment,quarterlyOtherIncomeExpense,annualCommonStockIssuance,trailingSaleOfInvestment,annualRetainedEarnings,annualStockBasedCompensation,quarterlyGoodwill,quarterlyInventory,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,quarterlyNetIncome,trailingChangeInWorkingCapital,quarterlyInvestmentsAndAdvances,annualTotalRevenue,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyCashCashEquivalentsAndMarketableSecurities,trailingOperatingCashFlow,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,trailingTotalRevenue,trailingOtherIncomeExpense,annualEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualCashFlowFromContinuingFinancingActivities,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualOtherIntangibleAssets,trailingEndCashPosition,quarterlyDepreciationAndAmortization,quarterlyPurchaseOfInvestment,trailingCashFlowFromContinuingFinancingActivities,annualOperatingIncome,quarterlyCapitalStock,annualAccountsPayable,annualOtherIncomeExpense,quarterlyBeginningCashPosition,annualCurrentLiabilities,annualOperatingCashFlow,quarterlyCashAndCashEquivalents,annualNetPPE,annualEbitda,annualOtherNonCurrentLiabilities,quarterlyInterestExpense,quarterlyFreeCashFlow,quarterlyCurrentDebt,annualCashAndCashEquivalents,quarterlyNetOtherFinancingCharges,annualNetOtherInvestingChanges,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,annualBasicEPS,annualInvestmentsAndAdvances,annualCashCashEquivalentsAndMarketableSecurities,quarterlyOtherIntangibleAssets,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,trailingPretaxIncome,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyDilutedAverageShares,quarterlyOtherNonCurrentAssets,annualGainsLossesNotAffectingRetainedEarnings,annualCurrentAssets,annualChangesInAccountReceivables,annualBeginningCashPosition,quarterlyChangeInInventory,quarterlySaleOfInvestment,quarterlyIncomeTaxPayable,trailingInterestExpense,trailingBeginningCashPosition,annualInterestExpense,quarterlyGrossPPE,trailingChangesInAccountReceivables,quarterlyDilutedEPS,annualSellingGeneralAndAdministration,annualDeferredIncomeTax,annualAccumulatedDepreciation,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,trailingOperatingExpense,annualGrossPPE,trailingCapitalExpenditure,annualOtherNonCurrentAssets,trailingChangeInCashSupplementalAsReported,quarterlyStockholdersEquity,annualOtherCurrentLiabilities,annualNetIncomeCommonStockholders,trailingNetOtherFinancingCharges,quarterlyChangeInAccountPayable,annualNetOtherFinancingCharges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,quarterlyNetOtherInvestingChanges,trailingRepurchaseOfCapitalStock,annualDilutedEPS,annualCurrentAccruedExpenses,annualDilutedAverageShares,annualChangeInCashSupplementalAsReported,quarterlyGrossProfit,quarterlyOperatingExpense,trailingDeferredIncomeTax,annualCapitalExpenditure,trailingNetIncomeCommonStockholders,annualRepaymentOfDebt,quarterlyCurrentDeferredRevenue,trailingGrossProfit,annualOtherCurrentAssets,annualCapitalStock,trailingCostOfRevenue,annualCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyRepaymentOfDebt,annualCurrentDebt,trailingFreeCashFlow,annualTaxProvision,quarterlyCurrentAssets,quarterlyCurrentLiabilities,quarterlyPurchaseOfBusiness,quarterlyBasicAverageShares,quarterlyEbitda,quarterlyTaxProvision,annualGrossProfit,quarterlyPretaxIncome,annualInventory,quarterlyRetainedEarnings,trailingChangeInInventory,trailingTaxProvision,quarterlyNetPPE,quarterlyStockBasedCompensation,annualBasicAverageShares,annualTotalNonCurrentAssets,quarterlyOtherNonCashItems,quarterlyCommonStockIssuance,annualChangeInWorkingCapital,annualPurchaseOfBusiness,quarterlyOperatingIncome,trailingDepreciationAndAmortization,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,trailingNetIncomeContinuousOperations,trailingOtherNonCashItems,trailingPurchaseOfBusiness,annualTotalLiabilitiesNetMinorityInterest,quarterlyTotalRevenue,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,annualNonCurrentDeferredTaxesLiabilities,annualFreeCashFlow,annualChangeInInventory,annualNetIncome,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualNetIncomeContinuousOperations,annualOperatingExpense,trailingSellingGeneralAndAdministration,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingResearchAndDevelopment,trailingDilutedEPS,trailingRepaymentOfDebt,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingBasicEPS
1970-01-01 00:00:01.451520000,-24500000.0,-90300000.0,0.0,260700000.0,466600000.0,-133700000.0,,138000000.0,595900000.0,928500000.0,3208700000.0,418600000.0,,,,,12200000.0,-11600000.0,1740600000.0,265400000.0,856600000.0,1.06,85200000.0,,466600000.0,562800000.0,13800000.0,-13400000.0,,,1886100000.0,17000000.0,928500000.0,540000000.0,-249200000.0,62700000.0,61500000.0,,49500000.0,3390400000.0,595900000.0,36100000.0,355700000.0,,856600000.0,,,,343500000.0,61300000.0,,-371100000.0,-36500000.0,12200000.0,372200000.0,,21600000.0,-9300000.0,,474600000.0,600000.0,289500000.0,-25500000.0,433800000.0,603100000.0,331100000.0,343500000.0,419700000.0,534300000.0,260700000.0,7800000.0,113200000.0,48200000.0,343500000.0,-204600000.0,2000000.0,2100000.0,62400000.0,4.79,49500000.0,355700000.0,372200000.0,1820900000.0,3208700000.0,,1459700000.0,58000000.0,51000000.0,-224200000.0,1387800000.0,1900000.0,653900000.0,-10500000.0,4700000.0,2100000.0,,,30500000.0,1101100000.0,,1.06,617200000.0,-4500000.0,-681400000.0,-224200000.0,289500000.0,-3100000.0,0.0,-79100000.0,,1101100000.0,,51000000.0,,1740600000.0,0.0,276600000.0,,,-205100000.0,343500000.0,-29600000.0,-100000.0,,4.77,265400000.0,58000000.0,-310400000.0,266900000.0,155000000.0,,-77100000.0,,-2000000.0,15000000.0,,0.0,600000.0,,2298600000.0,155000000.0,-400000.0,48200000.0,,136500000.0,1387800000.0,603100000.0,-100000.0,57700000.0,120100000.0,28000000.0,1091800000.0,90700000.0,540000000.0,1886100000.0,,,419700000.0,6200000.0,57700000.0,1820900000.0,900000.0,,-32300000.0,-163400000.0,111900000.0,,-196400000.0,-24800000.0,,,,1459700000.0,829700000.0,41500000.0,6300000.0,36100000.0,254000000.0,-80800000.0,277300000.0,-681400000.0,15000000.0,282100000.0,617200000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.459382400,,-22700000.0,0.0,270200000.0,,,,58400000.0,,,,,,,,,11900000.0,,,273200000.0,1259700000.0,1.08,,,503700000.0,574900000.0,,-1300000.0,,,,,992400000.0,559500000.0,,62000000.0,60900000.0,,54400000.0,,989500000.0,43600000.0,332700000.0,,,,,,,60700000.0,,,-35500000.0,,,,22700000.0,-3200000.0,,,600000.0,,,343500000.0,,,320800000.0,,,,9000000.0,43100000.0,0.0,,-3100000.0,,,-27100000.0,,,,450800000.0,1975500000.0,3400900000.0,,1825200000.0,56500000.0,47100000.0,,,,,-6100000.0,2200000.0,19700000.0,,,,,,1.08,,,,-223500000.0,292300000.0,-201800000.0,29500000.0,,,,,,,1566900000.0,,,,,,320800000.0,-188000000.0,500000.0,,,,,,259900000.0,158000000.0,,,,,15700000.0,,,,,,158000000.0,-48200000.0,,,,1425400000.0,565500000.0,-172200000.0,56300000.0,123300000.0,29600000.0,,91600000.0,,1789800000.0,,,430800000.0,4600000.0,,,12400000.0,,,,101900000.0,,108400000.0,-15300000.0,,,,,834800000.0,-42700000.0,500000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.467244800,,17700000.0,0.0,270600000.0,,,,63800000.0,,,,,,,,,9900000.0,,,240300000.0,1260300000.0,1.46,,,516800000.0,615300000.0,,-4000000.0,,,,,989200000.0,546800000.0,,82000000.0,81000000.0,,55600000.0,,989700000.0,45300000.0,348400000.0,,,,,,,80800000.0,,,-34800000.0,,,,23200000.0,-2600000.0,,,600000.0,,,320800000.0,,,338500000.0,,,,11300000.0,49200000.0,58300000.0,,-600000.0,,,-12900000.0,,,,442300000.0,1965700000.0,3417700000.0,,1838300000.0,55600000.0,47300000.0,,,,,10200000.0,3600000.0,3700000.0,,,,,,1.45,,,,-235200000.0,279400000.0,-45000000.0,40000000.0,,,,,,,1570200000.0,,,,,,338500000.0,-12500000.0,500000.0,,,,,,293500000.0,161400000.0,,,,,14200000.0,,,,,,161400000.0,,,,,1452000000.0,578000000.0,600000.0,55300000.0,151300000.0,34800000.0,,116800000.0,,1802000000.0,,,431300000.0,4200000.0,,,-16600000.0,,,,132100000.0,,-22100000.0,-14600000.0,,,,,908800000.0,-26700000.0,-1300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.475193600,,26000000.0,0.0,288900000.0,,,,138500000.0,,,,,,,,,13700000.0,,,280200000.0,1279000000.0,1.56,,,565900000.0,618700000.0,,-300000.0,,,,,992000000.0,545700000.0,,88100000.0,86700000.0,,52400000.0,,990100000.0,54900000.0,378200000.0,,,,,,,86400000.0,,,-34800000.0,,,,22700000.0,-7300000.0,,,600000.0,,,338500000.0,,,364500000.0,,,,11600000.0,122600000.0,5800000.0,,300000.0,,,-33800000.0,,,,440700000.0,1969400000.0,3491100000.0,,1856500000.0,55500000.0,48000000.0,,,,,4500000.0,3000000.0,5100000.0,,,,,,1.56,,,,-235300000.0,291500000.0,0.0,31900000.0,,,,,,,1625500000.0,,,,,,364500000.0,-18600000.0,2500000.0,,,,,,288700000.0,152700000.0,,,,,14600000.0,,,,,,152700000.0,,,,,1521700000.0,577500000.0,-900000.0,55300000.0,158400000.0,36000000.0,,124100000.0,,1853700000.0,,,436300000.0,4300000.0,,,14700000.0,,,,136000000.0,,-92300000.0,-15900000.0,,,,,907400000.0,5000000.0,5100000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.483142400,-20000000.0,73100000.0,0.0,341700000.0,530000000.0,-144000000.0,,137500000.0,990500000.0,991000000.0,3525000000.0,430400000.0,,,,,11200000.0,-12000000.0,1592800000.0,294800000.0,1332200000.0,1.16,92300000.0,,530000000.0,595600000.0,13300000.0,1100000.0,,,1879300000.0,22300000.0,991000000.0,532400000.0,-230000000.0,65700000.0,64400000.0,,56400000.0,3505200000.0,990500000.0,41200000.0,448800000.0,,1332200000.0,,,,437600000.0,64200000.0,,-46800000.0,-38900000.0,11200000.0,431500000.0,,23700000.0,-6900000.0,,477800000.0,600000.0,291600000.0,-4500000.0,364500000.0,589600000.0,398200000.0,437600000.0,439800000.0,565600000.0,341700000.0,11000000.0,116100000.0,3200000.0,437600000.0,700000.0,17300000.0,8400000.0,31500000.0,5.26,56400000.0,448800000.0,431500000.0,1973700000.0,3525000000.0,,1921800000.0,55600000.0,55000000.0,-302500000.0,1551300000.0,-42300000.0,343500000.0,9800000.0,4500000.0,8400000.0,,,42900000.0,1133400000.0,,1.16,622900000.0,12700000.0,-693600000.0,-302500000.0,291600000.0,0.0,40100000.0,-246800000.0,,1133400000.0,,55000000.0,,1592800000.0,0.0,292100000.0,,,-2700000.0,437600000.0,-10900000.0,13800000.0,,5.24,294800000.0,55700000.0,94100000.0,258600000.0,150800000.0,,-67200000.0,,-51500000.0,11800000.0,,40100000.0,600000.0,,2404500000.0,150800000.0,,3200000.0,,132600000.0,1551300000.0,589600000.0,-900000.0,55300000.0,132600000.0,32200000.0,1100700000.0,97900000.0,532400000.0,1879300000.0,,,439800000.0,9200000.0,55500000.0,1973700000.0,-22500000.0,,-10100000.0,-173400000.0,107800000.0,,-40800000.0,-21400000.0,,,,1921800000.0,854200000.0,54300000.0,8400000.0,41200000.0,331000000.0,18400000.0,293000000.0,-693600000.0,11800000.0,297800000.0,622900000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.490918400,,-56600000.0,0.0,338900000.0,,,,63000000.0,,,,,,,,,9800000.0,,,270800000.0,1329800000.0,1.13,,,545000000.0,590500000.0,,-2100000.0,,,,,1000500000.0,547800000.0,,63900000.0,62800000.0,,59200000.0,,990900000.0,41500000.0,390800000.0,,,,,,,62600000.0,,,-38800000.0,,,,24200000.0,-3300000.0,,,500000.0,,,437600000.0,,,381000000.0,,,,11100000.0,49400000.0,5100000.0,,-4700000.0,,,-13100000.0,,,,427300000.0,1977000000.0,3494600000.0,,1905800000.0,55600000.0,52200000.0,,,,,-12200000.0,2400000.0,22300000.0,,,,,,1.13,,,,-289000000.0,300100000.0,-52600000.0,34000000.0,,,,,,,1578700000.0,,,,,,381000000.0,-32900000.0,800000.0,,,,,,261800000.0,157700000.0,,,,,12300000.0,,,,,,157700000.0,,,,,1517600000.0,576000000.0,-19200000.0,55200000.0,126200000.0,27000000.0,,90900000.0,,1867200000.0,,,437800000.0,4200000.0,,,6200000.0,,,,104100000.0,,-94100000.0,-13600000.0,,,,,852300000.0,-35100000.0,700000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.498780800,,-13300000.0,0.0,346400000.0,,,,69100000.0,,,,,,,,,13800000.0,,,268900000.0,1038200000.0,1.44,,,600800000.0,653600000.0,,-2300000.0,,,,,1058700000.0,585300000.0,,80800000.0,79100000.0,,57100000.0,,691800000.0,44600000.0,381500000.0,,,,,,,78800000.0,,,-38400000.0,,,,26200000.0,-5300000.0,,,500000.0,,,381000000.0,,,367700000.0,,,,11600000.0,49700000.0,403400000.0,,-1000000.0,,,-48600000.0,,,,446800000.0,2057100000.0,3666700000.0,,2063500000.0,55100000.0,52900000.0,,,,,-30600000.0,6000000.0,9000000.0,,,,,,1.43,,,,-280000000.0,353000000.0,-40000000.0,42000000.0,,,,,,,1592300000.0,,,,,,367700000.0,-107000000.0,1000000.0,,,,,,294700000.0,164100000.0,,,,,12100000.0,,,,,,164100000.0,,,,,1609600000.0,1025300000.0,-89300000.0,54800000.0,154500000.0,35900000.0,,116700000.0,,1871800000.0,,,441600000.0,3900000.0,,,-15700000.0,,,,130600000.0,,19400000.0,-19400000.0,,,,,948300000.0,-26700000.0,2300000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.506729600,,18700000.0,0.0,348200000.0,,,,96500000.0,,,,,,,,,13600000.0,,,297400000.0,1334900000.0,1.47,,,615100000.0,643600000.0,,-11200000.0,,,,,1063500000.0,623600000.0,,82800000.0,80800000.0,,56500000.0,,986700000.0,46300000.0,400000000.0,,,,,,,80500000.0,,,-38300000.0,,,,25600000.0,-6500000.0,,,500000.0,,,367700000.0,,,386400000.0,,,,11600000.0,76300000.0,93800000.0,,-4500000.0,,,-11300000.0,,,,437100000.0,2058200000.0,3743200000.0,,2075500000.0,54900000.0,52000000.0,,,,,-36400000.0,5700000.0,10800000.0,,,,,,1.47,,,,-262600000.0,349400000.0,0.0,46300000.0,,,,,,,1656000000.0,,,,,,386400000.0,-21700000.0,1100000.0,,,,,,306900000.0,160500000.0,,,,,14900000.0,,,,,,160500000.0,,,,,1685000000.0,740600000.0,-1800000.0,54600000.0,160800000.0,40800000.0,,123600000.0,,1914300000.0,,,449100000.0,3800000.0,,,-200000.0,,,,146400000.0,,-65200000.0,-20200000.0,,,,,950500000.0,-24800000.0,1200000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.514678400,-20900000.0,-11400000.0,0.0,379500000.0,540300000.0,-157600000.0,,150400000.0,987100000.0,1089000000.0,3720600000.0,443100000.0,,,,,14500000.0,47000000.0,1634200000.0,311500000.0,1366600000.0,0.37,99800000.0,,540300000.0,629200000.0,17400000.0,-1100000.0,,,1892400000.0,22300000.0,1089000000.0,634700000.0,-245600000.0,22400000.0,20400000.0,,57700000.0,3668800000.0,987100000.0,23700000.0,389500000.0,,1366600000.0,,,,375000000.0,20300000.0,,-214300000.0,-42100000.0,14500000.0,460400000.0,,23800000.0,-5800000.0,,503700000.0,600000.0,326500000.0,-16600000.0,386400000.0,706100000.0,379000000.0,375000000.0,458300000.0,586900000.0,379500000.0,9700000.0,123900000.0,68100000.0,375000000.0,-6300000.0,21700000.0,27500000.0,76900000.0,4.42,57700000.0,389500000.0,460400000.0,2116500000.0,3720600000.0,,2072700000.0,55000000.0,51100000.0,-269800000.0,1604100000.0,3900000.0,437600000.0,-11100000.0,3300000.0,27500000.0,,,44000000.0,1161800000.0,,0.37,648200000.0,-14300000.0,-703500000.0,-269800000.0,326500000.0,100000.0,39600000.0,-92500000.0,,1161800000.0,,51100000.0,,1634200000.0,0.0,242300000.0,,,-16500000.0,375000000.0,-84000000.0,18800000.0,,4.39,311500000.0,55100000.0,-62600000.0,288500000.0,165800000.0,,-79700000.0,,-12300000.0,10200000.0,,39600000.0,600000.0,,2516900000.0,165800000.0,0.0,68100000.0,,193200000.0,1604100000.0,706100000.0,-73800000.0,54600000.0,145400000.0,89500000.0,1151900000.0,111900000.0,634700000.0,1892400000.0,,,458300000.0,10400000.0,54800000.0,2116500000.0,56700000.0,,-29000000.0,-184100000.0,122700000.0,,-74400000.0,-26500000.0,,,,2072700000.0,917700000.0,57600000.0,-18500000.0,23700000.0,299300000.0,-90300000.0,243100000.0,-703500000.0,10200000.0,249900000.0,648200000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.522454400,,-158700000.0,17500000.0,495200000.0,,,,-400000.0,,,,,,,,,15500000.0,,,346500000.0,2398400000.0,1.06,,,704000000.0,708300000.0,,-6500000.0,,,,,1760100000.0,714300000.0,,59800000.0,58300000.0,,56500000.0,,1903200000.0,95300000.0,231800000.0,,,,,,,58100000.0,,,-42200000.0,,,,40000000.0,-5000000.0,,,600000.0,,,375000000.0,,,216300000.0,,,,17300000.0,-22400000.0,177500000.0,,-14800000.0,,,-46900000.0,,,,889500000.0,3254600000.0,4975400000.0,,3296900000.0,55100000.0,53600000.0,,,,,-19100000.0,5700000.0,29800000.0,,,,,,1.05,,,,-257700000.0,374500000.0,0.0,70700000.0,,,,,,,1662000000.0,,,,-700000.0,,216300000.0,-1139800000.0,900000.0,,,,,,282900000.0,183300000.0,,,,,17500000.0,,,,,,183300000.0,,,,,1720800000.0,898500000.0,-1119400000.0,54700000.0,133100000.0,16000000.0,,75800000.0,,1908900000.0,,,494900000.0,5100000.0,,,-1000000.0,,,,99600000.0,,975000000.0,-22000000.0,,,,,991200000.0,-102400000.0,-1400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.530316800,,-21200000.0,18100000.0,500300000.0,,,,152700000.0,,,,,,,,,10200000.0,,,359500000.0,2397900000.0,1.83,,,779700000.0,818800000.0,,-4100000.0,,,,,1759700000.0,686700000.0,,102400000.0,100300000.0,,57300000.0,,1897600000.0,105200000.0,205300000.0,,,,,,,99900000.0,,,-42200000.0,,,,36300000.0,-1200000.0,,,500000.0,,,216300000.0,,,195100000.0,,,,18800000.0,127200000.0,91100000.0,,-3600000.0,,,-81400000.0,,,,865600000.0,3235200000.0,4971100000.0,,3269300000.0,54900000.0,56300000.0,,,,,23000000.0,7300000.0,20500000.0,,,,,,1.82,,,,-285500000.0,420800000.0,-10000000.0,64200000.0,,,,,,,1684900000.0,,,,47100000.0,,195100000.0,-15300000.0,700000.0,,,,,,347900000.0,191000000.0,,,,,24200000.0,,,,,,191000000.0,,,,,1735900000.0,871400000.0,3400000.0,54700000.0,189100000.0,31600000.0,,134000000.0,,1967000000.0,,,496300000.0,4400000.0,,,4700000.0,,,,156900000.0,,-148700000.0,-25500000.0,,,,,1166700000.0,-600000.0,1000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.538265600,,33700000.0,17500000.0,495200000.0,,,,186900000.0,,,,,,,,,11200000.0,,,387000000.0,2287700000.0,2.07,,,788200000.0,830700000.0,,-2900000.0,,,,,1766400000.0,672500000.0,,114700000.0,113600000.0,,61200000.0,,1792500000.0,128500000.0,240000000.0,,,,,,,113200000.0,,,-42100000.0,,,,36500000.0,-10400000.0,,,600000.0,,,195100000.0,,,228800000.0,,,,18400000.0,163700000.0,130300000.0,,-2400000.0,,,-5600000.0,,,,847300000.0,3237400000.0,4997500000.0,,3225700000.0,54900000.0,63000000.0,,,,,13900000.0,4500000.0,12600000.0,,,,,,2.06,,,,-280100000.0,420700000.0,-10000000.0,59400000.0,,,,,,,1754800000.0,,,,1700000.0,,228800000.0,-30400000.0,700000.0,,,,,,349000000.0,185200000.0,,,,,28400000.0,,,,,,185200000.0,,,,,1760100000.0,938000000.0,-2000000.0,54600000.0,197400000.0,27800000.0,,142500000.0,,2034100000.0,,,499500000.0,3900000.0,,,-14500000.0,,,,163800000.0,,-121600000.0,-23200000.0,,,,,1179700000.0,24800000.0,22600000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.546214400,-16600000.0,-39800000.0,15300000.0,496800000.0,725400000.0,-172300000.0,,177900000.0,1737100000.0,1784400000.0,4872100000.0,467000000.0,,,,,9200000.0,-39100000.0,1780600000.0,389500000.0,2233900000.0,1.61,148400000.0,,725400000.0,823500000.0,20500000.0,-4100000.0,,,2064400000.0,24200000.0,1784400000.0,651000000.0,-1201400000.0,89200000.0,88000000.0,,56300000.0,4481700000.0,1737100000.0,120000000.0,198200000.0,,2233900000.0,21500000.0,,,189000000.0,87700000.0,,506500000.0,-45800000.0,9200000.0,819500000.0,,35600000.0,0.0,,556900000.0,600000.0,393700000.0,-17600000.0,228800000.0,839300000.0,517100000.0,189000000.0,502100000.0,687700000.0,496800000.0,17800000.0,152400000.0,56100000.0,189000000.0,-1900000.0,8900000.0,3400000.0,58500000.0,6.57,56300000.0,198200000.0,819500000.0,3228400000.0,4872100000.0,,3073200000.0,54700000.0,66100000.0,-285700000.0,1643700000.0,-75400000.0,375000000.0,16400000.0,3000000.0,3400000.0,,,72300000.0,1229200000.0,,1.6,743500000.0,49000000.0,-727100000.0,-285700000.0,393700000.0,-20000000.0,69100000.0,-40000000.0,,1229200000.0,,66100000.0,,1780600000.0,15300000.0,358900000.0,,-26600000.0,-22700000.0,189000000.0,-15900000.0,6600000.0,,6.54,389500000.0,54900000.0,-186000000.0,320600000.0,184000000.0,,-96200000.0,,0.0,27700000.0,,69100000.0,600000.0,,3181300000.0,184000000.0,0.0,56100000.0,,100900000.0,1643700000.0,839300000.0,0.0,54500000.0,168100000.0,25500000.0,1300400000.0,114700000.0,651000000.0,2064400000.0,,,502100000.0,10800000.0,54600000.0,3228400000.0,-35900000.0,,-25600000.0,-1118000000.0,136600000.0,,-198200000.0,-25500000.0,,,,3073200000.0,1144100000.0,52600000.0,26800000.0,120000000.0,420900000.0,34200000.0,360200000.0,-727100000.0,27700000.0,366100000.0,743500000.0,,,,,,,,,,,,,
1970-01-01 00:00:01.553990400,,16300000.0,14600000.0,569800000.0,,,,78100000.0,,,,,,,,,9500000.0,,,366900000.0,2301300000.0,1.32,,,716200000.0,780000000.0,,-5400000.0,,,,,1786800000.0,663000000.0,,73800000.0,72300000.0,,57500000.0,,1731500000.0,124200000.0,214800000.0,,,,,,,72000000.0,,,-45800000.0,,,,36600000.0,-1000000.0,,,600000.0,,,189000000.0,,,205300000.0,,,,17500000.0,54800000.0,77300000.0,,-2800000.0,,,10100000.0,,,,802100000.0,3325500000.0,4976100000.0,,3149200000.0,54600000.0,174600000.0,,,,,-10700000.0,2700000.0,5500000.0,,,,,,1.32,,,,-307400000.0,403700000.0,-10000000.0,56600000.0,,,,,,,1808100000.0,,,,12600000.0,,205300000.0,-20100000.0,1500000.0,,,,,,307300000.0,186400000.0,,,,,32200000.0,,,,,,186400000.0,,,,,1650600000.0,847900000.0,0.0,54400000.0,152100000.0,24200000.0,,98000000.0,,2114700000.0,,,504500000.0,4100000.0,,,11200000.0,,,,120900000.0,,-43700000.0,-23300000.0,,,,,1087300000.0,-49100000.0,3000000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.561852800,,4600000.0,15000000.0,584100000.0,,,,131500000.0,,,,,,,,,10500000.0,,,391200000.0,2306900000.0,1.76,,,785500000.0,839000000.0,,-26100000.0,,,,,1784900000.0,661900000.0,,97900000.0,96000000.0,,56900000.0,,1722800000.0,116300000.0,220400000.0,,,,,,,95600000.0,,,-45700000.0,,,,37100000.0,-3500000.0,,,600000.0,,,205300000.0,,,209900000.0,,,,17200000.0,107100000.0,54200000.0,,-6400000.0,,,-69400000.0,,,,783800000.0,3307000000.0,5036000000.0,,3181000000.0,54600000.0,172100000.0,,,,,600000.0,4400000.0,4500000.0,,,,,,1.75,,,,-309700000.0,428700000.0,-20000000.0,61200000.0,,,,,,,1835900000.0,,,,26400000.0,,209900000.0,-21400000.0,2100000.0,,,,,,357400000.0,190500000.0,,,,,33300000.0,,,,,,190500000.0,,,,,1729000000.0,874100000.0,0.0,54300000.0,177900000.0,25700000.0,,123600000.0,,2143800000.0,,,509300000.0,4200000.0,,,-3900000.0,,,,166900000.0,,-104500000.0,-24400000.0,,,,,1196400000.0,-17400000.0,-7400000.0,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.569801600,,90100000.0,,578400000.0,,,,175500000.0,,,,,,,,,11300000.0,,,415600000.0,2292500000.0,2.4,,,787100000.0,842000000.0,,12100000.0,,,,,1781400000.0,662000000.0,,132600000.0,130700000.0,,50000000.0,,1714100000.0,117800000.0,311300000.0,,,,,,,130200000.0,,,-45600000.0,,,,37400000.0,0.0,,,600000.0,,,209900000.0,,,300000000.0,,,,17000000.0,150600000.0,35900000.0,,-11000000.0,,,-7400000.0,,,,765000000.0,3264400000.0,5074300000.0,,3158700000.0,54600000.0,170400000.0,,,,,-13300000.0,3300000.0,7500000.0,,,,,,2.38,,,,-325700000.0,414700000.0,-5000000.0,49500000.0,,,,,,,1903100000.0,,,,-8400000.0,,300000000.0,7000000.0,200000.0,,,,,,362000000.0,189100000.0,,,,,30200000.0,,,,,,189100000.0,,,,,1809900000.0,866200000.0,-5000000.0,54300000.0,222400000.0,35400000.0,,168000000.0,,2227500000.0,,,497600000.0,5200000.0,,,17800000.0,,,,172900000.0,,-89500000.0,-24900000.0,,,,,1204000000.0,4600000.0,1500000.0,,,,,,,,,,,,,,,,,,,,,
