date,annualOperatingIncome,trailingFreeCashFlow,annualAccountsPayable,annualResearchAndDevelopment,annualTotalRevenue,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCurrentLiabilities,quarterlyCurrentAssets,quarterlyCashDividendsPaid,trailingChangeInAccountPayable,quarterlyOtherNonCashItems,quarterlyDepreciationAndAmortization,annualTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlySellingGeneralAndAdministration,annualChangeInAccountPayable,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualEndCashPosition,annualTotalLiabilitiesNetMinorityInterest,annualChangeInWorkingCapital,annualTaxProvision,annualOtherCurrentAssets,quarterlyRetainedEarnings,trailingCostOfRevenue,quarterlyBasicAverageShares,trailingTotalRevenue,quarterlyPurchaseOfInvestment,quarterlyTotalRevenue,trailingTaxProvision,annualNetIncomeContinuousOperations,trailingEndCashPosition,annualCashAndCashEquivalents,annualNetOtherInvestingChanges,annualPretaxIncome,annualCurrentDebt,quarterlyTotalLiabilitiesNetMinorityInterest,annualCurrentDeferredRevenue,quarterlyDilutedEPS,quarterlyFreeCashFlow,annualCostOfRevenue,quarterlyTotalAssets,annualFreeCashFlow,quarterlyNetIncomeCommonStockholders,trailingOperatingIncome,annualNetIncome,annualCashDividendsPaid,quarterlyTotalNonCurrentAssets,quarterlyNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualSellingGeneralAndAdministration,quarterlyOtherNonCurrentLiabilities,quarterlyNetIncome,annualRepurchaseOfCapitalStock,trailingPretaxIncome,annualOtherNonCashItems,annualTotalAssets,annualCurrentAssets,annualLongTermDebt,annualStockholdersEquity,quarterlyOtherCurrentAssets,quarterlyCostOfRevenue,quarterlyCurrentAccruedExpenses,annualNetIncomeCommonStockholders,quarterlyGoodwill,annualDepreciationAndAmortization,quarterlyNetOtherInvestingChanges,quarterlyAccountsReceivable,quarterlyDilutedAverageShares,trailingNetIncomeCommonStockholders,annualCurrentAccruedExpenses,annualCurrentLiabilities,annualRetainedEarnings,quarterlyStockholdersEquity,quarterlyChangeInInventory,annualSaleOfInvestment,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyLongTermDebt,quarterlyInvestingCashFlow,trailingRepurchaseOfCapitalStock,annualCommonStockIssuance,quarterlyGrossProfit,quarterlyInventory,quarterlyEndCashPosition,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,quarterlyChangeInAccountPayable,annualBasicEPS,quarterlyOperatingExpense,trailingGrossProfit,annualOtherIncomeExpense,annualNetPPE,annualTotalNonCurrentAssets,annualOperatingCashFlow,quarterlyCurrentDeferredRevenue,annualCashCashEquivalentsAndMarketableSecurities,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,annualOtherIntangibleAssets,annualGrossProfit,annualBasicAverageShares,trailingRepaymentOfDebt,quarterlyBeginningCashPosition,quarterlyRepaymentOfDebt,annualEbitda,annualCashFlowFromContinuingFinancingActivities,quarterlyCapitalStock,quarterlyPurchaseOfBusiness,quarterlyTaxProvision,quarterlyNetPPE,quarterlyPretaxIncome,trailingChangeInCashSupplementalAsReported,annualGrossPPE,annualChangeInInventory,quarterlyChangesInAccountReceivables,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,trailingCashFlowFromContinuingFinancingActivities,quarterlyCurrentDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyInterestExpense,quarterlyOtherNonCurrentAssets,quarterlyAccumulatedDepreciation,annualDilutedEPS,annualIncomeTaxPayable,annualOtherNonCurrentLiabilities,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherIntangibleAssets,trailingOtherIncomeExpense,quarterlyNetOtherFinancingCharges,annualCapitalExpenditure,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,annualInvestingCashFlow,trailingOperatingExpense,trailingInvestingCashFlow,quarterlySaleOfInvestment,trailingSellingGeneralAndAdministration,annualOperatingExpense,quarterlyGrossPPE,trailingCapitalExpenditure,annualPurchaseOfInvestment,annualDilutedAverageShares,trailingDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,quarterlyChangeInCashSupplementalAsReported,quarterlyOperatingCashFlow,annualAccumulatedDepreciation,trailingBeginningCashPosition,quarterlyNonCurrentDeferredRevenue,trailingPurchaseOfBusiness,quarterlyChangeInWorkingCapital,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingInterestExpense,quarterlyOperatingIncome,quarterlyOtherCurrentLiabilities,trailingNetIncome,quarterlyBasicEPS,annualNonCurrentDeferredRevenue,quarterlyDeferredIncomeTax,quarterlyGainsLossesNotAffectingRetainedEarnings,quarterlyAccountsPayable,annualChangesInAccountReceivables,trailingChangeInInventory,trailingStockBasedCompensation,annualOtherCurrentLiabilities,quarterlyStockBasedCompensation,trailingNetOtherFinancingCharges,annualNetOtherFinancingCharges,quarterlyCommonStockIssuance,annualChangeInCashSupplementalAsReported,quarterlyEbitda,annualInventory,trailingChangeInWorkingCapital,annualInterestExpense,annualRepaymentOfDebt,trailingChangesInAccountReceivables,annualCapitalStock,annualGoodwill,annualStockBasedCompensation,trailingResearchAndDevelopment,trailingBasicAverageShares,annualInvestmentsAndAdvances,quarterlyOtherShortTermInvestments,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingBasicEPS,trailingCommonStockIssuance,annualOtherShortTermInvestments,trailingSaleOfInvestment,trailingPurchaseOfInvestment,trailingDilutedAverageShares
1970-01-01 00:00:01.333152000,,,,,,,659323000.0,1389207000.0,-22105000.0,,3865000.0,25918000.0,,175010000.0,,1975276000.0,,,,,,1617999000.0,,99048375.0,,,858177000.0,,,,,,,,2634599000.0,,0.613983,-83130000.0,,4778206000.0,,60814000.0,,,,3388999000.0,62154000.0,,,89863000.0,60814000.0,,,,,,,,0.0,577458000.0,74414000.0,,2297175000.0,,-3076000.0,,99048375.0,,,,,2027301000.0,-20028000.0,,194469000.0,1395093000.0,-17169000.0,,,280719000.0,475403000.0,55438000.0,,,1049000.0,-4077000.0,,195767000.0,,,,,,,,55438000.0,55438000.0,,,,,50077000.0,-94572000.0,,,16507000.0,,9079000.0,393335000.0,71233000.0,,,,,-15621000.0,,,20397000.0,90048000.0,14768000.0,103560000.0,,,,,,,594929000.0,,1384000.0,,25153000.0,,,,,,,,,,,,,0.0,5361000.0,-67509000.0,,,,,-157724000.0,20757000.0,,,,,84952000.0,150135000.0,,0.613983,,-167000.0,-110060000.0,293398000.0,,,,,5249000.0,,,7200000.0,,111919000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.341014400,,,,,,,661716000.0,1276025000.0,-22035000.0,,4470000.0,26425000.0,,173445000.0,,1806681000.0,,,,,,1667794000.0,,99047000.0,,,941525000.0,,,,,,,,2468397000.0,,0.71,218579000.0,,4586269000.0,,71830000.0,,,,3310244000.0,73485000.0,,,92175000.0,71830000.0,,,,,,,,0.0,629397000.0,90805000.0,,2255134000.0,,3000.0,572144000.0,101165000.0,,,,,2117872000.0,7752000.0,,190173000.0,1233794000.0,-32253000.0,,,312128000.0,460039000.0,60598000.0,,,-636000.0,-194000.0,,194336000.0,,,,,,,,60598000.0,60598000.0,,,,,55438000.0,-326238000.0,,,16534000.0,,28864000.0,381063000.0,102349000.0,,,,,-15691000.0,,,1415000.0,-188104000.0,,103544000.0,-659951000.0,,,,,,570503000.0,,356000.0,,32228000.0,,,,,,,,1041014000.0,,,,,0.0,5160000.0,234270000.0,,,,,129305000.0,20891000.0,,,,,117792000.0,150437000.0,,0.73,,3821000.0,-192097000.0,288265000.0,,,,,4826000.0,,,8963000.0,,117792000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.348963200,,,,,,,2131949000.0,3740446000.0,-22013000.0,,18047000.0,25641000.0,,204665000.0,,2774145000.0,,,,,,1676199000.0,,100445000.0,,,865512000.0,,,,,,,,4906094000.0,,0.3,61960000.0,,11972335000.0,,30418000.0,,,,8231889000.0,31650000.0,,,279140000.0,30418000.0,,,,,,,,0.0,587435000.0,218143000.0,,4766519000.0,,-1000.0,1352658000.0,102910000.0,,,,,6848055000.0,11676000.0,,539451000.0,1495369000.0,673333000.0,,,278077000.0,1379971000.0,642570000.0,,,616000.0,-26402000.0,,224400000.0,,,,,,,,642570000.0,642570000.0,,,,,60598000.0,-302633000.0,,,113454000.0,,4023000.0,1156327000.0,35673000.0,,,,,-18630000.0,,,501392000.0,-173368000.0,,354531000.0,-679572000.0,,,,,,1954512000.0,,-2717000.0,,0.0,,,,,,,,1835899000.0,,,,,0.0,581972000.0,80590000.0,,,,,5648000.0,19735000.0,,,,,53677000.0,347889000.0,,0.3,,385000.0,5177807000.0,602707000.0,,,,,18452000.0,,,5809000.0,,79318000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.356912000,17599000.0,,569596000.0,93557000.0,4416146000.0,-7198000.0,1537921000.0,3260368000.0,-46244000.0,,4489000.0,85808000.0,3774033000.0,609882000.0,-61990000.0,3774033000.0,261341000.0,5311954000.0,92367000.0,-79353000.0,38434000.0,1292288000.0,,208402000.0,,,1750932000.0,,-104612000.0,,261341000.0,-5858000.0,-183965000.0,3096000.0,5311954000.0,188275000.0,-1.31,-223981000.0,3146554000.0,11795311000.0,-26572000.0,-273083000.0,,-107186000.0,-112397000.0,8534943000.0,-274736000.0,506287000.0,1158436000.0,453587000.0,-273083000.0,-334159000.0,,-237532000.0,11795311000.0,3260368000.0,2454278000.0,6483357000.0,38434000.0,1352264000.0,103568000.0,-107186000.0,4894512000.0,163792000.0,-2784000.0,1292648000.0,208402000.0,,103568000.0,1537921000.0,1292288000.0,6483357000.0,125699000.0,,488102000.0,2454278000.0,-248334000.0,,68177000.0,398668000.0,1380271000.0,261341000.0,,1292648000.0,-136230000.0,-31317000.0,-0.84,642056000.0,,-133929000.0,1224488000.0,8534943000.0,67960000.0,188275000.0,261341000.0,261341000.0,261341000.0,1909656000.0,1269592000.0,127368000.0,,642570000.0,-585596000.0,47462000.0,-232306000.0,113454000.0,,-123050000.0,1224488000.0,-397786000.0,,1940752000.0,125099000.0,,-44590000.0,,,3096000.0,39118000.0,18168000.0,506287000.0,-716264000.0,-0.84,,453587000.0,,50077000.0,1909656000.0,,-80057000.0,-94532000.0,,-175816000.0,375577000.0,,,,,1251993000.0,1940752000.0,,,127368000.0,,-334159000.0,-381229000.0,-179391000.0,-716264000.0,,73397000.0,,86401000.0,32174000.0,,488102000.0,,,-243388000.0,471628000.0,,-1.31,73397000.0,-150935000.0,-7198000.0,569596000.0,55720000.0,,,471628000.0,7320000.0,,-81034000.0,46205000.0,211264000.0,-379618000.0,1380271000.0,,67635000.0,-1309039000.0,,113454000.0,4894512000.0,35847000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.364688000,,,,,,,1483000000.0,3290000000.0,-47000000.0,,10000000.0,80000000.0,,416000000.0,,3895000000.0,,,,,,1344000000.0,,204800000.0,,,1774000000.0,,,,,,,,5378000000.0,,0.25,-30000000.0,,11721000000.0,,52000000.0,,,,8431000000.0,53000000.0,,,402000000.0,52000000.0,,,,,,,,27000000.0,1250000000.0,53000000.0,,4867000000.0,,0.0,1404000000.0,208200000.0,,,,,6228000000.0,29000000.0,,481000000.0,2592000000.0,-19000000.0,,,524000000.0,1327000000.0,215000000.0,,,17000000.0,21000000.0,,450000000.0,,,,,,199000000.0,,215000000.0,215000000.0,,,,,261000000.0,-2000000.0,,,113000000.0,,21000000.0,1222000000.0,74000000.0,,,,-129000000.0,-50000000.0,,,6000000.0,-38000000.0,17000000.0,226000000.0,-717000000.0,,,,,,1859000000.0,,-3000000.0,,,,,,,,,,1939000000.0,,,,,-140000000.0,-46000000.0,20000000.0,,,,,-108000000.0,34000000.0,,,,,74000000.0,334000000.0,,0.25,,2000000.0,-87000000.0,580000000.0,,,,,10000000.0,,,11000000.0,,171000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.372550400,,,,,,,1686800000.0,3216500000.0,-47000000.0,,1900000.0,74400000.0,,409400000.0,,4036900000.0,,,,,,1498300000.0,,202100000.0,,,1963700000.0,,,,,,,,5723700000.0,,0.75,328100000.0,,11666600000.0,,154100000.0,,,,8450100000.0,155400000.0,,,377100000.0,154100000.0,,,,,,,,21300000.0,1296300000.0,55600000.0,,4964600000.0,,-600000.0,1305500000.0,205500000.0,,,,,5826000000.0,-6600000.0,,498000000.0,2737400000.0,-120400000.0,,,667400000.0,1318300000.0,253100000.0,,,900000.0,14100000.0,,441500000.0,,,,,,203900000.0,,253100000.0,253100000.0,,,,,215000000.0,-3800000.0,,,113500000.0,,53000000.0,1186100000.0,208400000.0,,,,74000000.0,-38000000.0,,,2900000.0,-212900000.0,18400000.0,204200000.0,-789500000.0,,,,,,1836600000.0,,5800000.0,,,,,,,,,,1975600000.0,,,,,-343600000.0,37800000.0,366100000.0,,,,,118400000.0,32100000.0,,,,,225900000.0,338700000.0,,0.76,,15300000.0,-129000000.0,593900000.0,,,,,8100000.0,,,29100000.0,,301200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.380499200,,,,,,,1678400000.0,3211300000.0,-49900000.0,,6000000.0,69400000.0,,366100000.0,,3924100000.0,,,,,,1671100000.0,,199300000.0,,,1824800000.0,,,,,,,,5602500000.0,,0.85,205400000.0,,11804200000.0,,172800000.0,,,,8592900000.0,174200000.0,,,467400000.0,172800000.0,,,,,,,,378300000.0,1187200000.0,56000000.0,,5122000000.0,,-200000.0,1299200000.0,202800000.0,,,,,6201700000.0,-4700000.0,,497800000.0,2570700000.0,-37500000.0,,,637600000.0,1296100000.0,237700000.0,,,600000.0,-14500000.0,,397600000.0,,,,,,204400000.0,,237700000.0,237700000.0,,,,,253100000.0,-400000.0,,,113500000.0,0.0,49200000.0,1171900000.0,223400000.0,,,,2800000.0,-38300000.0,,,3000000.0,-242200000.0,17200000.0,481800000.0,-862400000.0,,,,,,1817200000.0,,1200000.0,,,,,,,,,,2034300000.0,,,,,-56700000.0,-15400000.0,243700000.0,,,,,-13600000.0,31500000.0,,,,,240000000.0,778500000.0,,0.87,,5500000.0,-41700000.0,579400000.0,,,,,7200000.0,,,30700000.0,,240600000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.388448000,785000000.0,,596600000.0,125800000.0,7479700000.0,-43600000.0,1610200000.0,3232100000.0,-50300000.0,,-3600000.0,62300000.0,3915400000.0,370600000.0,36400000.0,3915400000.0,265100000.0,5525600000.0,63300000.0,183800000.0,389400000.0,1829100000.0,,,,,1916700000.0,,542600000.0,,265100000.0,1700000.0,726400000.0,2500000.0,5525600000.0,130500000.0,,241800000.0,5006800000.0,11743300000.0,745300000.0,158200000.0,,536800000.0,-194200000.0,8511200000.0,159700000.0,430900000.0,1562100000.0,457400000.0,158200000.0,-715800000.0,,-34000000.0,11743300000.0,3232100000.0,2552600000.0,6217700000.0,389400000.0,1272600000.0,56600000.0,536800000.0,5134200000.0,286100000.0,2500000.0,1334300000.0,,,56600000.0,1610200000.0,1829100000.0,6217700000.0,50000000.0,,580600000.0,2552600000.0,-34300000.0,,83400000.0,644100000.0,1243300000.0,265100000.0,,1334300000.0,-7900000.0,15800000.0,2.67,399300000.0,,10500000.0,1170000000.0,8511200000.0,915300000.0,130500000.0,265100000.0,265100000.0,265100000.0,1776100000.0,2472900000.0,201100000.0,,237700000.0,-1200000.0,1081600000.0,-715700000.0,113500000.0,-8000000.0,60700000.0,1170000000.0,220400000.0,,2048700000.0,67700000.0,-38900000.0,-43700000.0,,,2500000.0,-222600000.0,16500000.0,430900000.0,-878700000.0,2.62,,457400000.0,-92400000.0,261300000.0,1776100000.0,,9400000.0,-170000000.0,,81400000.0,-211200000.0,,,,,1687900000.0,2048700000.0,,,204600000.0,,-175500000.0,27400000.0,285500000.0,-878700000.0,,,,66500000.0,28700000.0,,580600000.0,,,244800000.0,664000000.0,,,,58600000.0,-43600000.0,596600000.0,-91100000.0,,,664000000.0,5800000.0,,13400000.0,12600000.0,3800000.0,299200000.0,1243300000.0,,69100000.0,-7400000.0,,113500000.0,5134200000.0,31100000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.396224000,,,,,,,1528100000.0,3305300000.0,-49200000.0,,1300000.0,66700000.0,,368400000.0,,4302100000.0,,,,,,1947700000.0,,196200000.0,,,1725200000.0,,,,,,,,5830200000.0,,0.59,-26600000.0,,11766500000.0,,118600000.0,,,,8461200000.0,118600000.0,,,399800000.0,118600000.0,,,,,,,,18500000.0,1146900000.0,56000000.0,,5098900000.0,,-500000.0,1410700000.0,199700000.0,,,,,5936300000.0,-28800000.0,,599500000.0,2933800000.0,-27300000.0,,,578300000.0,1271600000.0,211100000.0,,,-7600000.0,-35900000.0,,398400000.0,,,,,,147400000.0,,211100000.0,211100000.0,,,,,265100000.0,-900000.0,,,113500000.0,,38000000.0,1162000000.0,156600000.0,,,,-78000000.0,-27200000.0,,,2800000.0,-24700000.0,15700000.0,197000000.0,-918000000.0,,,,,,1747700000.0,,-128600000.0,,,,,,,,,,2080000000.0,,,,,-252200000.0,-54000000.0,600000.0,,,,,-194100000.0,30000000.0,,,,,179900000.0,403200000.0,,0.6,,100000.0,-71300000.0,575400000.0,,,,,7400000.0,,,24000000.0,,239000000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.404086400,,,,,,,1777100000.0,3165900000.0,-49900000.0,,7400000.0,65600000.0,,400300000.0,,4120900000.0,,,,,,2109200000.0,,193100000.0,,,1910800000.0,,,,,,,,5898000000.0,,0.82,382000000.0,,11616800000.0,,161500000.0,,,,8450900000.0,161500000.0,,,432400000.0,161500000.0,,,,,,,,19100000.0,1251900000.0,56400000.0,,5097100000.0,,800000.0,1302200000.0,196400000.0,,,,,5718800000.0,8500000.0,,608600000.0,2739000000.0,-29300000.0,,,658900000.0,1264300000.0,174400000.0,,,200000.0,29000000.0,,431200000.0,,,,,,156800000.0,,174400000.0,174400000.0,,,,,211100000.0,-12000000.0,,,2100000.0,,48900000.0,1151600000.0,210400000.0,,,,112600000.0,-32400000.0,,,6100000.0,-430700000.0,17500000.0,247600000.0,-953300000.0,,,,,,1718300000.0,,1700000.0,,,,,,,,,,2104900000.0,,,,,-198500000.0,-36700000.0,414400000.0,,,,,169400000.0,30900000.0,,,,,227700000.0,441200000.0,,0.84,,10800000.0,-54700000.0,587000000.0,,,,,9100000.0,,,7500000.0,,293500000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.412035200,,,,,,,1668700000.0,3052400000.0,-57100000.0,,6100000.0,57500000.0,,328800000.0,,4290800000.0,,,,,,1923200000.0,,190200000.0,,,1758400000.0,,,,,,,,5959500000.0,,-0.98,235500000.0,,10926900000.0,,-186000000.0,,,,7874500000.0,192500000.0,,,431200000.0,-186000000.0,,,,,,,,17700000.0,1133700000.0,54300000.0,,4792600000.0,,300000.0,1180900000.0,193100000.0,,,,,4967400000.0,-18200000.0,,558400000.0,2960700000.0,-30900000.0,,,624700000.0,1199400000.0,156600000.0,,,300000.0,-27500000.0,,357300000.0,,,,,,148600000.0,,156600000.0,156600000.0,,,,,174400000.0,-300000.0,,,2100000.0,0.0,58100000.0,990800000.0,250600000.0,,,,36900000.0,-32900000.0,,,2500000.0,-231900000.0,17100000.0,233300000.0,-946100000.0,,,,,,1648600000.0,,2200000.0,,,,,,,,,,1936900000.0,,,,,-399300000.0,-8700000.0,268400000.0,,,,,24100000.0,28500000.0,,,,,267400000.0,480600000.0,,-0.98,,-4200000.0,-232700000.0,527200000.0,,,,,8300000.0,,,-1200000.0,,325200000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.419984000,864900000.0,,583100000.0,117300000.0,7039000000.0,-380300000.0,1626500000.0,2902100000.0,-55200000.0,,6200000.0,62900000.0,4351900000.0,422800000.0,34500000.0,4351900000.0,110400000.0,5978400000.0,68600000.0,182300000.0,361800000.0,2044000000.0,,183100000.0,,,1802500000.0,,615000000.0,,110400000.0,200000.0,797300000.0,6700000.0,5978400000.0,154100000.0,0.69,287900000.0,4563000000.0,10650200000.0,878800000.0,128800000.0,,222900000.0,-211400000.0,7748100000.0,137800000.0,448100000.0,1493800000.0,497700000.0,128800000.0,-1150000000.0,,-27700000.0,10650200000.0,2902100000.0,2997400000.0,4671800000.0,361800000.0,1161600000.0,66400000.0,222900000.0,4741900000.0,252700000.0,-400000.0,1205900000.0,185800000.0,,66400000.0,1626500000.0,2044000000.0,4671800000.0,34800000.0,,528300000.0,2997400000.0,-40800000.0,,37000000.0,640900000.0,1130400000.0,110400000.0,,1205900000.0,300000.0,68900000.0,1.17,451900000.0,,1000000.0,950000000.0,7748100000.0,1008400000.0,154100000.0,110400000.0,110400000.0,110400000.0,1608100000.0,2476000000.0,190600000.0,,156600000.0,-3600000.0,1118600000.0,-995100000.0,2000000.0,-12300000.0,34000000.0,950000000.0,171800000.0,,1898700000.0,-3700000.0,-62500000.0,-37100000.0,,,6700000.0,-307800000.0,17500000.0,448100000.0,-948700000.0,1.15,,497700000.0,-12300000.0,256000000.0,1608100000.0,,-500000.0,-129600000.0,,1700000.0,-128300000.0,,,,,1611100000.0,1898700000.0,,,193700000.0,,-300000000.0,-46200000.0,325000000.0,-948700000.0,,,,76900000.0,29100000.0,,528300000.0,,,189000000.0,731200000.0,,0.7,,-4700000.0,-380300000.0,583100000.0,9000000.0,,,731200000.0,8800000.0,,-125200000.0,6700000.0,-145600000.0,189300000.0,1130400000.0,,68600000.0,-16800000.0,,2000000.0,4741900000.0,33600000.0,,,,,,,,,,,,,,
1970-01-01 00:00:01.427760000,,,,,,,1431100000.0,2976900000.0,-57500000.0,,4300000.0,60000000.0,,309200000.0,,4715000000.0,,,,,,2157900000.0,,180100000.0,,,1475000000.0,,,,,,,,6146100000.0,,0.62,-168000000.0,,10569400000.0,,113900000.0,,,,7592500000.0,118200000.0,,,429400000.0,113900000.0,,,,,,,,21700000.0,964800000.0,65200000.0,,4671800000.0,,0.0,1247500000.0,182700000.0,,,,,4423300000.0,-88200000.0,,516300000.0,3403400000.0,19400000.0,,,510200000.0,1177000000.0,131100000.0,,,500000.0,-60200000.0,,339000000.0,,,,,,161800000.0,,131100000.0,131100000.0,,,,,110400000.0,-400000.0,,,2000000.0,-3000000.0,35300000.0,915400000.0,153500000.0,,,,-85800000.0,-34800000.0,,,5600000.0,159600000.0,18200000.0,246000000.0,-951400000.0,,,,,,1559100000.0,,2800000.0,,,,,,,,,,1866800000.0,,,,,-200000000.0,20700000.0,-133200000.0,,,,,-315300000.0,29800000.0,,,,,171200000.0,381200000.0,,0.63,,5700000.0,-554600000.0,504900000.0,,,,,9700000.0,,,8700000.0,,231700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.435622400,,,,,,,1460000000.0,2902900000.0,-58100000.0,,7900000.0,62400000.0,,319300000.0,,4552600000.0,,,,,,2247600000.0,,179800000.0,,,1661200000.0,,,,,,,,6012600000.0,,0.81,286700000.0,,10564700000.0,,147800000.0,,,,7661800000.0,153900000.0,,,457300000.0,147800000.0,,,,,,,,33000000.0,1095000000.0,65900000.0,,4732100000.0,,-500000.0,1170600000.0,182300000.0,,,,,4552100000.0,-9400000.0,,465100000.0,3260900000.0,-103600000.0,,,566200000.0,1200400000.0,147300000.0,,,600000.0,16800000.0,,348300000.0,,,,,,153900000.0,,147300000.0,147300000.0,,,,,131100000.0,-4200000.0,,,2000000.0,-96000000.0,46000000.0,908500000.0,199900000.0,,,,88500000.0,-32000000.0,,,5300000.0,-194500000.0,18600000.0,235400000.0,-984100000.0,,,,,,1587400000.0,,1800000.0,,,,,,,,,,1892600000.0,,,,,0.0,16200000.0,318700000.0,,,,,105600000.0,29000000.0,,,,,217900000.0,401400000.0,,0.82,,-800000.0,-533800000.0,525900000.0,,,,,9700000.0,,,8600000.0,,280900000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.443571200,,,,,,,1496200000.0,2964200000.0,-57700000.0,,6700000.0,62800000.0,,330200000.0,,6638800000.0,,,,,,2305200000.0,,180200000.0,,,1552100000.0,,,,,,,,8135000000.0,,0.63,176600000.0,,12670900000.0,,115200000.0,,,,9706700000.0,115200000.0,,,461700000.0,115200000.0,,,,,,,,22600000.0,1012000000.0,61100000.0,,5827400000.0,,-300000.0,1136500000.0,182600000.0,,,,,4535900000.0,-17700000.0,,827900000.0,4983200000.0,-1846400000.0,,,540100000.0,1296200000.0,144900000.0,,,900000.0,-38900000.0,,360100000.0,,,,,,137700000.0,,144900000.0,144900000.0,,,,,147300000.0,-2000000.0,,,1800000.0,-1814000000.0,34400000.0,921400000.0,149600000.0,,,,83100000.0,-33800000.0,,,3200000.0,1647400000.0,31300000.0,238900000.0,-1088400000.0,,,,,,2515600000.0,,-25400000.0,,,,,,,,,,2009800000.0,,,,,0.0,-2400000.0,210400000.0,,,,,15800000.0,29900000.0,,,,,180000000.0,440900000.0,,0.64,,-3000000.0,-620300000.0,531000000.0,,,,,8100000.0,,,4600000.0,,243700000.0,,,,,,,,,,,,,,,,,,,,,,
1970-01-01 00:00:01.451520000,731900000.0,,578800000.0,119600000.0,6449000000.0,-645000000.0,1486500000.0,2780600000.0,-58400000.0,,-24700000.0,75700000.0,6370900000.0,375600000.0,-8100000.0,6370900000.0,126300000.0,7857400000.0,-54300000.0,148300000.0,312300000.0,1791700000.0,,,,,1760700000.0,,480500000.0,,126300000.0,-3600000.0,628800000.0,700000.0,7857400000.0,126600000.0,,309700000.0,4263200000.0,12411700000.0,605000000.0,92200000.0,,469100000.0,-231700000.0,9631100000.0,93200000.0,388100000.0,1334300000.0,526600000.0,92200000.0,-200000000.0,,-13900000.0,12411700000.0,2780600000.0,4709300000.0,4554300000.0,312300000.0,1191400000.0,59800000.0,469100000.0,5770600000.0,260900000.0,-2800000.0,1167700000.0,,,59800000.0,1486500000.0,1791700000.0,4554300000.0,116700000.0,,847800000.0,4709300000.0,-34900000.0,,19400000.0,569300000.0,1174300000.0,126300000.0,,1167700000.0,-2400000.0,74200000.0,-0.42,406500000.0,,-400000.0,942800000.0,9631100000.0,739300000.0,126600000.0,126300000.0,126300000.0,126300000.0,2529600000.0,2185800000.0,180300000.0,,144900000.0,-352300000.0,992400000.0,1286300000.0,1800000.0,-900000.0,32600000.0,942800000.0,125800000.0,,2047600000.0,1400000.0,-37000000.0,-33700000.0,,,700000.0,-326200000.0,34600000.0,388100000.0,-1104800000.0,-0.42,,526600000.0,-1913900000.0,110400000.0,2529600000.0,,0.0,-134300000.0,,40300000.0,-1965500000.0,,,,,1453900000.0,2047600000.0,,,182600000.0,,0.0,-18600000.0,343400000.0,-1104800000.0,,,,167700000.0,30900000.0,,847800000.0,,,162800000.0,644100000.0,,,,1100000.0,-645000000.0,578800000.0,48800000.0,,,644100000.0,5500000.0,,-20800000.0,-2500000.0,15900000.0,160400000.0,1174300000.0,,102700000.0,-358900000.0,,1800000.0,5770600000.0,33000000.0,,,,,,,,,,,,,,
