date,quarterlyDilutedAverageShares,quarterlyOperatingIncome,annualRepurchaseOfCapitalStock,quarterlyTotalLiabilitiesNetMinorityInterest,trailingNetIncomeContinuousOperations,annualBasicEPS,annualInvestmentsAndAdvances,quarterlyAccountsPayable,quarterlyGrossProfit,quarterlyNonCurrentDeferredRevenue,quarterlyChangeInWorkingCapital,trailingRepurchaseOfCapitalStock,quarterlyChangeInAccountPayable,quarterlyDeferredIncomeTax,annualCurrentAccruedExpenses,trailingSellingGeneralAndAdministration,quarterlyGrossPPE,trailingNetOtherFinancingCharges,annualOperatingExpense,quarterlyIncomeTaxPayable,quarterlyTotalRevenue,annualNetIncomeContinuousOperations,trailingDeferredIncomeTax,annualCashAndCashEquivalents,annualCapitalExpenditure,annualChangesInAccountReceivables,annualInterestExpense,quarterlyChangeInInventory,annualCurrentAssets,quarterlyInvestingCashFlow,trailingChangesInAccountReceivables,quarterlyEndCashPosition,trailingCostOfRevenue,trailingBeginningCashPosition,annualNetOtherFinancingCharges,trailingOperatingExpense,annualOtherNonCurrentAssets,quarterlyCashDividendsPaid,annualDeferredIncomeTax,quarterlyRepurchaseOfCapitalStock,annualNetIncomeCommonStockholders,quarterlyEbitda,annualOtherShortTermInvestments,quarterlyOtherNonCashItems,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualAccumulatedDepreciation,annualChangeInAccountPayable,quarterlyStockBasedCompensation,annualChangeInWorkingCapital,annualTotalLiabilitiesNetMinorityInterest,quarterlyRetainedEarnings,annualCommonStockIssuance,quarterlyBasicEPS,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyPurchaseOfBusiness,quarterlyCurrentLiabilities,quarterlyGoodwill,trailingCommonStockIssuance,quarterlyCurrentAssets,quarterlyOperatingExpense,quarterlyNetOtherInvestingChanges,trailingFreeCashFlow,trailingNetIncomeCommonStockholders,quarterlyCurrentDeferredRevenue,trailingChangeInAccountPayable,quarterlyStockholdersEquity,annualRetainedEarnings,annualDilutedAverageShares,annualCurrentDeferredRevenue,annualCashDividendsPaid,annualBeginningCashPosition,quarterlySellingGeneralAndAdministration,annualLongTermDebt,annualOtherCurrentAssets,annualTaxProvision,annualCostOfRevenue,quarterlyOtherCurrentAssets,annualNetIncome,annualTotalAssets,annualDilutedEPS,quarterlyRepaymentOfDebt,annualCurrentDebt,annualTotalNonCurrentAssets,trailingTaxProvision,annualSellingGeneralAndAdministration,trailingDepreciationAndAmortization,quarterlyOtherNonCurrentLiabilities,trailingOtherNonCashItems,quarterlyNetOtherFinancingCharges,annualOtherNonCashItems,annualPurchaseOfBusiness,quarterlyInvestmentsAndAdvances,annualIncomeTaxPayable,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,annualStockholdersEquity,trailingPurchaseOfBusiness,quarterlyNetIncome,annualInvestingCashFlow,quarterlyInventory,quarterlyNetIncomeContinuousOperations,quarterlyOtherIncomeExpense,trailingSaleOfInvestment,annualChangeInInventory,trailingStockBasedCompensation,annualDepreciationAndAmortization,quarterlyOperatingCashFlow,annualPurchaseOfInvestment,quarterlyAccumulatedDepreciation,quarterlyOtherNonCurrentAssets,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyCapitalExpenditure,quarterlyLongTermDebt,quarterlyNonCurrentDeferredTaxesLiabilities,trailingOperatingCashFlow,annualAccountsReceivable,trailingCashDividendsPaid,quarterlyOtherCurrentLiabilities,quarterlyTaxProvision,annualCapitalStock,annualGoodwill,quarterlyBasicAverageShares,quarterlyNetPPE,annualStockBasedCompensation,trailingNetIncome,quarterlyAccountsReceivable,quarterlyCostOfRevenue,trailingChangeInInventory,annualNetPPE,quarterlyCurrentAccruedExpenses,annualOtherIntangibleAssets,annualOperatingCashFlow,annualInventory,trailingNetOtherInvestingChanges,quarterlyOtherShortTermInvestments,quarterlyCommonStockIssuance,quarterlyChangeInCashSupplementalAsReported,annualGrossProfit,annualCurrentLiabilities,annualEbitda,annualRepaymentOfDebt,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,quarterlyCapitalStock,quarterlyFreeCashFlow,quarterlyBeginningCashPosition,annualOtherNonCurrentLiabilities,quarterlyOtherIntangibleAssets,annualGainsLossesNotAffectingRetainedEarnings,trailingGrossProfit,annualOtherCurrentLiabilities,annualCashCashEquivalentsAndMarketableSecurities,annualTotalRevenue,trailingPretaxIncome,annualNetOtherInvestingChanges,annualChangeInCashSupplementalAsReported,trailingPurchaseOfInvestment,annualPretaxIncome,trailingInterestExpense,annualCashFlowFromContinuingFinancingActivities,trailingOperatingIncome,quarterlyNetIncomeCommonStockholders,annualNonCurrentDeferredRevenue,trailingOtherIncomeExpense,trailingTotalRevenue,annualEndCashPosition,quarterlyTotalNonCurrentAssets,quarterlyTotalAssets,quarterlyChangesInAccountReceivables,quarterlyPurchaseOfInvestment,trailingChangeInCashSupplementalAsReported,quarterlyGainsLossesNotAffectingRetainedEarnings,annualOperatingIncome,quarterlySaleOfInvestment,annualOtherIncomeExpense,trailingEndCashPosition,annualBasicAverageShares,quarterlyDepreciationAndAmortization,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyDilutedEPS,trailingCashFlowFromContinuingFinancingActivities,annualGrossPPE,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyInterestExpense,annualAccountsPayable,trailingInvestingCashFlow,quarterlyCurrentDebt,trailingBasicAverageShares,annualResearchAndDevelopment,trailingBasicEPS,trailingDilutedEPS,quarterlyResearchAndDevelopment,trailingResearchAndDevelopment,trailingDilutedAverageShares
1970-01-01 00:00:01.183161600,783333333.0,920000000,,23971000000.0,,,,3661000000.0,2047000000.0,,-108000000.0,,,180000000.0,,,12694000000.0,,,,8538000000,,,,,,,-41000000.0,,-166000000.0,,1633000000.0,,,,,,-193000000.0,,-2301000000.0,,1133000000,,-64000000.0,,,,,,,13341000000.0,,0.79,11602000000.0,830000000.0,,,12369000000.0,8457000000.0,,13109000000.0,1127000000.0,0.0,,,,,7800000000.0,,,,,,1127000000.0,,,,,354000000.0,,,,,,,,,,6662000000.0,,43000000.0,,,,,,,,,611000000.0,,3807000000.0,611000000,4000000.0,,,,,983000000.0,,-8002000000.0,3375000000.0,-573000000.0,-163000000.0,4485000000.0,455000000.0,,,,4000000.0,219000000.0,,,773417722.0,4692000000.0,,,5605000000.0,6491000000.0,,,5638000000.0,,,,,,305000000.0,255000000.0,,,,,,,958000000.0,820000000.0,1378000000.0,,1213000000.0,,,,,,,,,,,,,,611000000.0,,,,,18662000000.0,31771000000.0,,,,-1167000000.0,,,,,,213000000.0,1633000000.0,,0.78,,,1633000000.0,110000000.0,,,3066000000.0,,,,,,,
1970-01-01 00:00:01.191110400,762962963.0,945000000,,24647000000.0,,,,3812000000.0,2089000000.0,,20000000.0,,,-28000000.0,,,12772000000.0,,,,8735000000,,,,,,,-88000000.0,,-648000000.0,,1787000000.0,,,,,,-188000000.0,,-296000000.0,,1152000000,,-42000000.0,,,,,,,13771000000.0,,0.83,12555000000.0,837000000.0,,,12092000000.0,8784000000.0,,13656000000.0,1144000000.0,-20000000.0,,,,,8255000000.0,,,,,,1144000000.0,,,,,362000000.0,,,,,,,,,,6680000000.0,,17000000.0,,,,,,,,,618000000.0,,3919000000.0,618000000,5000000.0,,,,,910000000.0,,-8002000000.0,3359000000.0,-135000000.0,-174000000.0,5391000000.0,484000000.0,,,,0.0,219000000.0,,,744578313.0,4770000000.0,,,5900000000.0,6646000000.0,,,5818000000.0,,,,,,93000000.0,154000000.0,,,,,,,958000000.0,736000000.0,1633000000.0,,1336000000.0,,,,,,,,,,,,,,618000000.0,,,,,19246000000.0,32902000000.0,,,,-1034000000.0,,,,,,207000000.0,1787000000.0,,0.81,,,1787000000.0,124000000.0,,,2462000000.0,,,,,,,
1970-01-01 00:00:01.199059200,,1057000000,-3986000000.0,24583000000.0,,3.2,,3962000000.0,2262000000.0,,448000000.0,,,163000000.0,5741000000.0,,13362000000.0,,4565000000.0,,9275000000,2444000000.0,,1829000000.0,-767000000.0,,456000000.0,107000000.0,13685000000.0,-877000000.0,,1829000000.0,,,86000000.0,,3825000000.0,-187000000.0,332000000.0,-203000000.0,2444000000.0,1274000000,,-7000000.0,12642000000.0,-8377000000.0,,,97000000.0,24583000000.0,14273000000.0,603000000.0,,12642000000.0,938000000.0,3144000000.0,,11941000000.0,9175000000.0,,13685000000.0,1205000000.0,0.0,,,,,9222000000.0,14273000000.0,773417722.0,,-767000000.0,1224000000.0,1205000000.0,5419000000.0,367000000.0,877000000.0,26300000000.0,367000000.0,2444000000.0,33805000000.0,3.16,,2238000000.0,20120000000.0,,4565000000.0,,6489000000.0,,18000000.0,-21000000.0,,,,6000000.0,734000000.0,9222000000.0,,689000000.0,-1782000000.0,3861000000.0,689000000,-20000000.0,,-183000000.0,,837000000.0,1440000000.0,-20000000.0,-8377000000.0,3825000000.0,-529000000.0,-310000000.0,5419000000.0,734000000.0,,5889000000.0,,0.0,249000000.0,958000000.0,9175000000.0,,4985000000.0,,,5889000000.0,7013000000.0,,4985000000.0,5741000000.0,1498000000.0,3911000000.0,3861000000.0,,,86000000.0,42000000.0,8289000000.0,11941000000.0,4561000000.0,,,,958000000.0,1130000000.0,1787000000.0,6489000000.0,1498000000.0,-544000000.0,,0.0,1829000000.0,34589000000.0,,0.0,605000000.0,,3321000000.0,,-1574000000.0,,689000000.0,,,,1829000000.0,20120000000.0,33805000000.0,,0.0,,-544000000.0,3724000000.0,,-28000000.0,,763750000.0,217000000.0,1829000000.0,,,,13362000000.0,1829000000.0,125000000.0,3962000000.0,,2238000000.0,,,,,,,
1970-01-01 00:00:01.206921600,756470588.0,968000000,,25308000000.0,,,,4097000000.0,2223000000.0,,-468000000.0,,,108000000.0,,,13389000000.0,,,,8895000000,,,,,,,-289000000.0,,-189000000.0,,2234000000.0,,,,,,-204000000.0,,-441000000.0,,1185000000,,258000000.0,,,,,,,14711000000.0,,0.87,13976000000.0,875000000.0,,,11332000000.0,9251000000.0,,14743000000.0,1255000000.0,-2000000.0,,,,,9636000000.0,,,,,,1255000000.0,,,,,418000000.0,,,,,,,,,,6448000000.0,,7000000.0,,,,,,,,,643000000.0,,4149000000.0,643000000,-3000000.0,,,,,721000000.0,,-8377000000.0,3770000000.0,-188000000.0,-150000000.0,6576000000.0,952000000.0,,,,0.0,232000000.0,,,739080460.0,5012000000.0,,,5990000000.0,6672000000.0,,,5759000000.0,,,,,,51000000.0,405000000.0,,,,,,,958000000.0,571000000.0,1829000000.0,,1492000000.0,,,,,,,,,,,,,,643000000.0,,,,,20201000000.0,34944000000.0,,,,-285000000.0,,6000000.0,,,,217000000.0,2234000000.0,,0.85,,,2234000000.0,115000000.0,,,1476000000.0,,,,,,,
1970-01-01 00:00:01.214784000,753125000.0,1061000000,,26518000000.0,,,,4211000000.0,2351000000.0,,-115000000.0,,,135000000.0,,,13428000000.0,,,,9674000000,,,,,,,-55000000.0,,-1387000000.0,,2204000000.0,,,,,,-205000000.0,,0.0,,1290000000,,-44000000.0,,,,,,,15227000000.0,,0.97,14291000000.0,984000000.0,,,12227000000.0,9673000000.0,,15459000000.0,1290000000.0,9000000.0,,,,,10261000000.0,,,,,,1290000000.0,,,,,885000000.0,,,,,,,,,,6486000000.0,,12000000.0,,,,,,,,,723000000.0,,3995000000.0,723000000,9000000.0,,,,,1042000000.0,,-8377000000.0,3827000000.0,336000000.0,-189000000.0,6575000000.0,1230000000.0,,,,87000000.0,261000000.0,,,745360825.0,5051000000.0,,,7047000000.0,7323000000.0,,,5995000000.0,,,,,,75000000.0,-30000000.0,,,,,,,958000000.0,853000000.0,2234000000.0,,2123000000.0,,,,,,,,,,,,,,723000000.0,,,,,21320000000.0,36779000000.0,,,,-344000000.0,,8000000.0,,,,229000000.0,2204000000.0,,0.96,,,2204000000.0,115000000.0,,,1934000000.0,,,,,,,
1970-01-01 00:00:01.222732800,737600000.0,490000000,,27544000000.0,,,,4149000000.0,1799000000.0,,-10000000.0,,,5000000.0,,,13363000000.0,,,,9275000000,,,,,,,-49000000.0,,-94000000.0,,2292000000.0,,,,,,-201000000.0,,-1018000000.0,,737000000,,-192000000.0,,,,,,,15745000000.0,,0.98,13934000000.0,1034000000.0,,,13610000000.0,10178000000.0,,14996000000.0,1309000000.0,0.0,,,,,9538000000.0,,,,,,1309000000.0,,,,,378000000.0,,,,,,,,,,6718000000.0,,2000000.0,,,,,,,,,719000000.0,,4082000000.0,719000000,635000000.0,,,,,769000000.0,,-8377000000.0,3971000000.0,-511000000.0,-213000000.0,5963000000.0,1253000000.0,,,,0.0,315000000.0,,,730900000.0,4986000000.0,,,6329000000.0,7476000000.0,,,6231000000.0,,,,,,16000000.0,88000000.0,,,,,,,958000000.0,556000000.0,2204000000.0,,2334000000.0,,,,,,,,,,,,,,719000000.0,,,,,22086000000.0,37082000000.0,,,,-664000000.0,,0.0,,,,247000000.0,2292000000.0,,0.97,,,2292000000.0,112000000.0,,,3230000000.0,,,,,,,
1970-01-01 00:00:01.230681600,,1010000000,-1459000000.0,28303000000.0,,3.79,,3773000000.0,2189000000.0,,556000000.0,,,-133000000.0,6006000000.0,,13386000000.0,,5033000000.0,,8712000000,2792000000.0,,2065000000.0,-884000000.0,,456000000.0,232000000.0,13263000000.0,-353000000.0,,2065000000.0,,,21000000.0,,2706000000.0,-201000000.0,115000000.0,0.0,2792000000.0,1220000000,,631000000.0,16014000000.0,-8452000000.0,,,-37000000.0,28303000000.0,16250000000.0,146000000.0,,16014000000.0,908000000.0,2907000000.0,,12289000000.0,10185000000.0,,13263000000.0,1179000000.0,61000000.0,,,,,7187000000.0,16250000000.0,743530427.0,,-811000000.0,1829000000.0,1179000000.0,5865000000.0,299000000.0,1009000000.0,27994000000.0,299000000.0,2792000000.0,35490000000.0,3.76,,2510000000.0,22227000000.0,,5033000000.0,,9451000000.0,,0.0,653000000.0,,,,18000000.0,698000000.0,7187000000.0,,707000000.0,-2023000000.0,3848000000.0,707000000,-15000000.0,,-161000000.0,,903000000.0,1259000000.0,-6000000.0,-8452000000.0,2706000000.0,-1007000000.0,-332000000.0,5865000000.0,698000000.0,,6129000000.0,,0.0,201000000.0,958000000.0,10185000000.0,,4934000000.0,,,6129000000.0,6523000000.0,,4934000000.0,6006000000.0,2267000000.0,3791000000.0,3848000000.0,,,4000000.0,-227000000.0,8562000000.0,12289000000.0,4432000000.0,,,,958000000.0,927000000.0,2292000000.0,9451000000.0,2267000000.0,-3809000000.0,,0.0,2065000000.0,36556000000.0,,68000000.0,236000000.0,,3801000000.0,,-1370000000.0,,707000000.0,,,,2065000000.0,22227000000.0,35490000000.0,,-2000000.0,,-3809000000.0,3529000000.0,4000000.0,626000000.0,,736763174.0,210000000.0,2065000000.0,,,,13386000000.0,2065000000.0,114000000.0,3773000000.0,,2510000000.0,,,,,,,
1970-01-01 00:00:01.238457600,739300000.0,662000000,,26856000000.0,,,,3144000000.0,1814000000.0,,-433000000.0,,-629000000.0,272000000.0,,,,,,,7570000000,,,,,,,49000000.0,,-126000000.0,,2052000000.0,,,,,,-224000000.0,,0.0,,894000000,,-142000000.0,,,,42000000.0,,,16424000000.0,,0.54,15918000000.0,543000000.0,,-20000000.0,10938000000.0,10141000000.0,,12781000000.0,1152000000.0,-6000000.0,,,,,7415000000.0,,,,,,1152000000.0,,,,,331000000.0,,,,-1424000000.0,,,,,,7155000000.0,,0.0,,,622000000.0,,,,,,397000000.0,,3797000000.0,399000000,-14000000.0,,,,,341000000.0,,,1971000000.0,-150000000.0,-109000000.0,6266000000.0,715000000.0,,,,0.0,144000000.0,,,737700000.0,4777000000.0,,,,5756000000.0,,,5602000000.0,,,,,,4000000.0,-13000000.0,,,,,,,958000000.0,232000000.0,2065000000.0,,2183000000.0,,,,,,,,,,,,,,397000000.0,,,,,21576000000.0,34357000000.0,,,,-4049000000.0,,1000000.0,,,,234000000.0,2052000000.0,,0.54,,,2052000000.0,117000000.0,,,2192000000.0,,,,,,,
1970-01-01 00:00:01.246320000,750000000.0,800000000,,26576000000.0,,,,3132000000.0,1884000000.0,,14000000.0,,-12000000.0,73000000.0,,,,,,,7566000000,,,,,,,205000000.0,,-158000000.0,,2606000000.0,,,,,,-228000000.0,,0.0,,984000000,,425000000.0,,,,35000000.0,,,16646000000.0,,0.6,15581000000.0,626000000.0,,-8000000.0,10995000000.0,10236000000.0,,13718000000.0,1084000000.0,-42000000.0,,,,,8467000000.0,,,,,,1084000000.0,,,,,289000000.0,,,,-295000000.0,,,,,,7068000000.0,,0.0,,,463000000.0,,,,,,450000000.0,,3593000000.0,460000000,-57000000.0,,,,,1126000000.0,,,1960000000.0,-524000000.0,-117000000.0,6251000000.0,691000000.0,,,,0.0,166000000.0,,,748000000.0,4795000000.0,,,,5682000000.0,,,5468000000.0,,,,,,5000000.0,554000000.0,,,,,,,958000000.0,1009000000.0,2052000000.0,,2141000000.0,,,,,,,,,,,,,,450000000.0,,,,,21419000000.0,35137000000.0,,,,-3512000000.0,,0.0,,,,235000000.0,2606000000.0,,0.6,,,2606000000.0,123000000.0,,,2395000000.0,,,,,,,
1970-01-01 00:00:01.254268800,764000000.0,869000000,,26178000000.0,,,,3201000000.0,1903000000.0,,256000000.0,,36000000.0,87000000.0,,,,,,,7700000000,,,,,,,96000000.0,,-566000000.0,,2604000000.0,,,,,,-232000000.0,,0.0,,1150000000,,-9000000.0,,,,18000000.0,,,17021000000.0,,0.8,15144000000.0,798000000.0,,-440000000.0,11034000000.0,10520000000.0,,13886000000.0,1034000000.0,-5000000.0,,,,,9492000000.0,,,,,,1034000000.0,,,,,342000000.0,,,,-433000000.0,,,,,,6604000000.0,,-735000000.0,,,471000000.0,,,,,,608000000.0,,3576000000.0,619000000,32000000.0,,,,,1148000000.0,,,2105000000.0,-654000000.0,-126000000.0,6256000000.0,730000000.0,,,,0.0,179000000.0,,,761000000.0,4828000000.0,,,,5797000000.0,,,5865000000.0,,,,,,11000000.0,-2000000.0,,,,,,,958000000.0,1022000000.0,2606000000.0,,2265000000.0,,,,,,,,,,,,,,608000000.0,,,,,21887000000.0,35773000000.0,,,,-3251000000.0,,0.0,,,,242000000.0,2604000000.0,,0.8,,,2604000000.0,110000000.0,,,1968000000.0,,,,,,,
1970-01-01 00:00:01.262217600,,1051000000,0.0,27050000000.0,,2.86,579000000.0,3633000000.0,2122000000.0,,613000000.0,,438000000.0,-61000000.0,6153000000.0,,13521000000.0,,4341000000.0,,8072000000,2189000000.0,,2801000000.0,-609000000.0,,459000000.0,129000000.0,13936000000.0,-283000000.0,,2801000000.0,,,1000000.0,,1957000000.0,-234000000.0,371000000.0,0.0,2153000000.0,1366000000,,-13000000.0,15903000000.0,-8674000000.0,-167000000.0,23000000.0,450000000.0,27050000000.0,17487000000.0,37000000.0,,15903000000.0,1011000000.0,3337000000.0,0.0,11147000000.0,10494000000.0,,13936000000.0,1071000000.0,-12000000.0,,,,,8844000000.0,17487000000.0,756000000.0,,-918000000.0,2065000000.0,1071000000.0,6246000000.0,381000000.0,789000000.0,23185000000.0,381000000.0,2153000000.0,36004000000.0,2.85,-608000000.0,1361000000.0,22068000000.0,,4341000000.0,,7521000000.0,,1000000.0,261000000.0,-468000000.0,579000000.0,,1000000.0,542000000.0,8844000000.0,,698000000.0,-1133000000.0,3446000000.0,711000000,61000000.0,,479000000.0,,957000000.0,1331000000.0,-24000000.0,-8674000000.0,1957000000.0,-824000000.0,-257000000.0,6246000000.0,542000000.0,,,,0.0,300000000.0,958000000.0,10494000000.0,,4847000000.0,118000000.0,,,5950000000.0,,4847000000.0,6153000000.0,2174000000.0,3946000000.0,3446000000.0,,,17000000.0,197000000.0,7723000000.0,11147000000.0,4394000000.0,-2760000000.0,,,958000000.0,1074000000.0,2604000000.0,7521000000.0,2174000000.0,-4429000000.0,,0.0,2801000000.0,30908000000.0,,-65000000.0,736000000.0,,2978000000.0,,-2152000000.0,,698000000.0,,,,2801000000.0,22068000000.0,36004000000.0,,-24000000.0,,-4429000000.0,3382000000.0,0.0,22000000.0,,753000000.0,246000000.0,2801000000.0,,,,13521000000.0,2801000000.0,109000000.0,3633000000.0,,1361000000.0,,,,,,,
1970-01-01 00:00:01.269993600,771700000.0,658000000,,26922000000.0,,,,3553000000.0,1794000000.0,,-23000000.0,,-80000000.0,26000000.0,,,,,,,7776000000,,,,,,,-122000000.0,,-381000000.0,,2851000000.0,,,,,,-231000000.0,,,,893000000,,-96000000.0,,,,50000000.0,,,17635000000.0,,0.5,15821000000.0,553000000.0,,0.0,11101000000.0,10362000000.0,,14333000000.0,1136000000.0,-16000000.0,,,,,8987000000.0,,,,,,1136000000.0,,,,,0.0,,,,-1002000000.0,,,,,,7458000000.0,,2000000.0,,,586000000.0,,,,,,386000000.0,,3568000000.0,393000000,-7000000.0,,,,,743000000.0,,,1961000000.0,-249000000.0,-70000000.0,6246000000.0,570000000.0,,,,0.0,160000000.0,,,765700000.0,4697000000.0,,,,5982000000.0,,,6233000000.0,,,,,706000000.0,32000000.0,50000000.0,,,,,,,958000000.0,673000000.0,2801000000.0,,2114000000.0,,,,,,,,,,,,,,386000000.0,,,,,21693000000.0,36026000000.0,,-296000000.0,,-4543000000.0,,0.0,,,,233000000.0,2851000000.0,,0.5,,,3557000000.0,107000000.0,,,1315000000.0,,,,,,,
1970-01-01 00:00:01.277856000,777000000.0,731000000,,26963000000.0,,,,3751000000.0,1893000000.0,,-100000000.0,,196000000.0,369000000.0,,,,,,,8161000000,,,,,,,-28000000.0,,-1111000000.0,,2451000000.0,,,,,,-233000000.0,,,,981000000,,-98000000.0,,,,36000000.0,,,17867000000.0,,0.61,16276000000.0,648000000.0,,-137000000.0,10687000000.0,10315000000.0,,14924000000.0,1162000000.0,-855000000.0,,,,,9008000000.0,,,,,,1162000000.0,,,,,0.0,,,,1000000.0,,,,,,7895000000.0,,2000000.0,,,544000000.0,,,,,,468000000.0,,3596000000.0,476000000,2000000.0,,,,,1090000000.0,,,1940000000.0,-295000000.0,-115000000.0,6254000000.0,576000000.0,,,,0.0,172000000.0,,,770000000.0,4535000000.0,,,,6268000000.0,,,5708000000.0,,,,,1460000000.0,23000000.0,-400000000.0,,,,,,,958000000.0,975000000.0,2851000000.0,,2057000000.0,,,,,,,,,,,,,,468000000.0,,,,,21167000000.0,36091000000.0,,-15000000.0,,-5031000000.0,,10000000.0,,,,241000000.0,2451000000.0,,0.6,,,3911000000.0,92000000.0,,,1228000000.0,,,,,,,
1970-01-01 00:00:01.285804800,782800000.0,725000000,,27653000000.0,,,,4059000000.0,1902000000.0,,-75000000.0,,238000000.0,154000000.0,,,,,,,8392000000,,,,,,,-227000000.0,,-488000000.0,,2640000000.0,,,,,,-240000000.0,,,,1042000000,,350000000.0,,,,37000000.0,,,18130000000.0,,0.64,16107000000.0,705000000.0,,-1181000000.0,11546000000.0,11529000000.0,,15163000000.0,1177000000.0,893000000.0,,,,,10330000000.0,,,,,,1177000000.0,,,,,0.0,,,,-329000000.0,,,,,,7603000000.0,,1000000.0,,,601000000.0,,,,,,499000000.0,,4027000000.0,497000000,62000000.0,,,,,1325000000.0,,,1966000000.0,-757000000.0,-166000000.0,6265000000.0,745000000.0,,,,0.0,208000000.0,,,776500000.0,4738000000.0,,,,6490000000.0,,,6502000000.0,,,,,593000000.0,56000000.0,189000000.0,,,,,,,958000000.0,1159000000.0,2451000000.0,,2711000000.0,,,,,,,,,,,,,,499000000.0,,,,,22956000000.0,38119000000.0,,-124000000.0,,-4282000000.0,,84000000.0,,,,242000000.0,2640000000.0,,0.64,,,3233000000.0,95000000.0,,,985000000.0,,,,,,,
1970-01-01 00:00:01.293753600,,1020000000,0.0,27047000000.0,,2.61,616000000.0,4344000000.0,2262000000.0,,324000000.0,,271000000.0,329000000.0,6484000000.0,,13801000000.0,,4717000000.0,,9041000000,2035000000.0,,2650000000.0,-651000000.0,,386000000.0,67000000.0,15011000000.0,-289000000.0,,2650000000.0,,,13000000.0,,1978000000.0,-240000000.0,878000000.0,,2022000000.0,1300000000,458000000.0,-19000000.0,15330000000.0,-8961000000.0,625000000.0,41000000.0,126000000.0,27047000000.0,15097000000.0,195000000.0,,15330000000.0,937000000.0,3552000000.0,15000000.0,11717000000.0,11597000000.0,,15011000000.0,1242000000.0,-17000000.0,,,,,10666000000.0,15097000000.0,781000000.0,,-944000000.0,2801000000.0,1242000000.0,5755000000.0,458000000.0,808000000.0,25519000000.0,458000000.0,2022000000.0,37834000000.0,2.59,-2000000.0,889000000.0,22823000000.0,,4717000000.0,,7462000000.0,,8000000.0,137000000.0,-1303000000.0,616000000.0,,112000000.0,636000000.0,10666000000.0,,669000000.0,-2269000000.0,3958000000.0,669000000,38000000.0,,-310000000.0,,987000000.0,1045000000.0,-453000000.0,-8961000000.0,1978000000.0,-746000000.0,-300000000.0,5755000000.0,636000000.0,,,,0.0,268000000.0,958000000.0,11597000000.0,,4840000000.0,164000000.0,,,6779000000.0,,4840000000.0,6484000000.0,2574000000.0,4203000000.0,3958000000.0,,,84000000.0,10000000.0,7851000000.0,11717000000.0,4216000000.0,-1332000000.0,,,958000000.0,745000000.0,2640000000.0,7462000000.0,2574000000.0,-1067000000.0,,0.0,2650000000.0,33370000000.0,,5000000.0,-151000000.0,,2843000000.0,,-2047000000.0,,669000000.0,,,,2650000000.0,22823000000.0,37834000000.0,,-18000000.0,,-1067000000.0,3134000000.0,18000000.0,95000000.0,,773500000.0,271000000.0,2650000000.0,,,,13801000000.0,2650000000.0,92000000.0,4344000000.0,,889000000.0,,,,,,,
1970-01-01 00:00:01.301529600,797700000.0,1045000000,,27092000000.0,,,,4308000000.0,2299000000.0,,-586000000.0,,-19000000.0,68000000.0,,,,,,,8909000000,,,,,,,-342000000.0,,16000000.0,,3076000000.0,,,,,,-264000000.0,,,,1316000000,,119000000.0,,,,49000000.0,,,15538000000.0,,0.9,15322000000.0,975000000.0,,-7000000.0,11770000000.0,11805000000.0,,16031000000.0,1254000000.0,31000000.0,,,,,11690000000.0,,,,,,1254000000.0,,,,,582000000.0,,,,-446000000.0,,,,,,6427000000.0,,13000000.0,,,476000000.0,,,,,,705000000.0,,4290000000.0,708000000,16000000.0,,,,,-443000000.0,,,2070000000.0,786000000.0,-124000000.0,6763000000.0,671000000.0,,,,0.0,267000000.0,,,785500000.0,4832000000.0,,,,6610000000.0,,,6587000000.0,,,,,582000000.0,101000000.0,426000000.0,,,,,,,958000000.0,-567000000.0,2650000000.0,,2456000000.0,,,,,,,,,,,,,,705000000.0,,,,,22871000000.0,38902000000.0,,-164000000.0,,-687000000.0,,62000000.0,,,,242000000.0,3076000000.0,,0.88,,,3076000000.0,99000000.0,,,875000000.0,,,,,,,
