date,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInAccountPayable,quarterlyAccountsPayable,quarterlyRepurchaseOfCapitalStock,quarterlyGainsLossesNotAffectingRetainedEarnings,annualSellingGeneralAndAdministration,annualAccumulatedDepreciation,annualCapitalExpenditure,trailingOperatingExpense,trailingNetIncomeContinuousOperations,annualOtherNonCurrentAssets,annualOperatingExpense,quarterlyTotalLiabilitiesNetMinorityInterest,trailingSellingGeneralAndAdministration,trailingCapitalExpenditure,annualNetIncomeContinuousOperations,annualCashAndCashEquivalents,quarterlyDilutedEPS,annualChangesInAccountReceivables,trailingBeginningCashPosition,trailingNetOtherFinancingCharges,quarterlyChangeInWorkingCapital,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyGrossPPE,quarterlyIncomeTaxPayable,trailingInterestExpense,quarterlyInvestingCashFlow,quarterlyEndCashPosition,annualChangeInCashSupplementalAsReported,annualCurrentAccruedExpenses,quarterlyEbitda,quarterlyChangeInInventory,quarterlyStockBasedCompensation,annualCurrentAssets,annualTotalRevenue,annualDilutedEPS,quarterlyOtherNonCashItems,annualDilutedAverageShares,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,quarterlyCashDividendsPaid,annualDeferredIncomeTax,annualNetIncomeCommonStockholders,annualInterestExpense,annualOtherShortTermInvestments,annualNetOtherFinancingCharges,quarterlyRetainedEarnings,annualFreeCashFlow,annualCommonStockIssuance,quarterlyPurchaseOfBusiness,quarterlyPretaxIncome,annualGrossProfit,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,quarterlyOperatingExpense,annualTotalNonCurrentAssets,annualChangeInWorkingCapital,quarterlyCurrentDeferredRevenue,annualOtherCurrentAssets,trailingNetIncomeCommonStockholders,trailingCostOfRevenue,quarterlySellingGeneralAndAdministration,quarterlyBasicAverageShares,quarterlyStockholdersEquity,trailingFreeCashFlow,quarterlyGoodwill,quarterlyRepaymentOfDebt,quarterlyCurrentAssets,annualTaxProvision,annualBasicAverageShares,annualTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherInvestingChanges,quarterlyCurrentLiabilities,annualTotalAssets,trailingTaxProvision,annualNetIncome,quarterlyOtherCurrentAssets,quarterlyAccumulatedDepreciation,annualCurrentDeferredRevenue,annualCostOfRevenue,annualPurchaseOfBusiness,annualBeginningCashPosition,quarterlyOtherNonCurrentLiabilities,annualCashDividendsPaid,trailingDepreciationAndAmortization,annualCurrentDebt,quarterlyNetIncome,quarterlyNetOtherFinancingCharges,quarterlyInvestmentsAndAdvances,trailingOtherNonCashItems,quarterlyOtherNonCurrentAssets,annualOtherNonCashItems,quarterlyCapitalExpenditure,quarterlyOperatingCashFlow,annualStockholdersEquity,annualLongTermDebt,quarterlyCashFlowFromContinuingFinancingActivities,quarterlyBasicEPS,annualInvestingCashFlow,quarterlyNetIncomeContinuousOperations,trailingPurchaseOfBusiness,annualChangeInInventory,annualDepreciationAndAmortization,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,annualGoodwill,quarterlyTaxProvision,trailingNetIncome,annualStockBasedCompensation,quarterlyOtherIncomeExpense,annualRetainedEarnings,quarterlyInventory,quarterlyNetPPE,annualInventory,annualCurrentLiabilities,quarterlyOtherCurrentLiabilities,quarterlyNonCurrentDeferredTaxesLiabilities,annualPurchaseOfInvestment,quarterlyLongTermDebt,trailingNetOtherInvestingChanges,annualCapitalStock,quarterlyCommonStockIssuance,quarterlyOtherShortTermInvestments,annualAccountsReceivable,trailingOperatingCashFlow,annualOperatingCashFlow,quarterlyChangeInCashSupplementalAsReported,quarterlyAccountsReceivable,annualSaleOfInvestment,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,quarterlyDepreciationAndAmortization,quarterlyOtherIntangibleAssets,annualOtherIntangibleAssets,annualOtherIncomeExpense,trailingGrossProfit,annualNetPPE,quarterlyBeginningCashPosition,annualOperatingIncome,trailingRepaymentOfDebt,trailingChangeInWorkingCapital,annualEbitda,annualRepaymentOfDebt,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCapitalStock,annualNetOtherInvestingChanges,trailingTotalRevenue,annualOtherCurrentLiabilities,annualEndCashPosition,annualCashFlowFromContinuingFinancingActivities,annualCashCashEquivalentsAndMarketableSecurities,quarterlyTotalAssets,trailingCashFlowFromContinuingFinancingActivities,trailingEndCashPosition,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyTotalNonCurrentAssets,annualGrossPPE,trailingChangeInCashSupplementalAsReported,quarterlyFreeCashFlow,quarterlyCashAndCashEquivalents,quarterlyCurrentDebt,trailingOperatingIncome,quarterlyCashCashEquivalentsAndMarketableSecurities,annualBasicEPS,annualAccountsPayable,trailingInvestingCashFlow,trailingOtherIncomeExpense,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,quarterlyInterestExpense,annualPretaxIncome,quarterlySaleOfInvestment,annualInvestmentsAndAdvances,annualIncomeTaxPayable,quarterlyChangesInAccountReceivables,quarterlyDilutedAverageShares,trailingChangeInAccountPayable,trailingBasicAverageShares,quarterlyResearchAndDevelopment,annualNonCurrentDeferredRevenue,trailingDeferredIncomeTax,trailingResearchAndDevelopment,trailingSaleOfInvestment,trailingDilutedEPS,trailingChangesInAccountReceivables,trailingPurchaseOfInvestment,annualResearchAndDevelopment,trailingDilutedAverageShares,trailingCommonStockIssuance,quarterlyNonCurrentDeferredRevenue,trailingStockBasedCompensation,trailingChangeInInventory,trailingBasicEPS
,,964000000.0,,25000000.0,-155000000.0,3017000000.0,-598000000.0,-1705000000.0,,,,,,,,22010000000.0,,,,,0.62,,,,-255000000.0,445000000.0,17186000000.0,23044000000.0,,,-146000000.0,867000000.0,,,836000000.0,595000000.0,16000000.0,,,,-15000000.0,,,,-173000000.0,,,,,,16232000000.0,,,,526000000.0,,9151000000.0,519000000.0,,,,,,,519000000.0,624000000.0,18544000000.0,,,-21000000.0,22588000000.0,,,,260000000.0,12859000000.0,,,,1733000000.0,-13147000000.0,,,,,1568000000.0,,,,386000000.0,9000000.0,4422000000.0,,405000000.0,,-296000000.0,362000000.0,,,-239000000.0,0.62,,383000000.0,,,,,,,143000000.0,,,145000000.0,,7845000000.0,9897000000.0,,,1299000000.0,1618000000.0,,5965000000.0,,,,309000000.0,,,,-23000000.0,3330000000.0,,2222000000.0,16222000000.0,225000000.0,3256000000.0,,,,,890000000.0,,,,,,,0.0,,,,,,,40568000000.0,,,386000000.0,,17980000000.0,,,66000000.0,867000000.0,958000000.0,,1176000000.0,,,,,,-299000000.0,85000000.0,,389000000.0,,,-127000000.0,627000000.0,,,,,,,,,,,,,,,,,
,,1089000000.0,,-24000000.0,28000000.0,3072000000.0,-624000000.0,-1862000000.0,,,,,,,,22999000000.0,,,,,0.41,,,,398000000.0,578000000.0,16565000000.0,23210000000.0,,,100000000.0,720000000.0,,,653000000.0,353000000.0,22000000.0,,,,34000000.0,,,,-170000000.0,,,,,,16313000000.0,,,-15000000.0,367000000.0,,8869000000.0,511000000.0,,,,,,,511000000.0,612000000.0,17863000000.0,,,-937000000.0,23045000000.0,,,,461000000.0,14130000000.0,,,,2594000000.0,-13310000000.0,,,,,1362000000.0,,,,252000000.0,7000000.0,4345000000.0,,374000000.0,,-279000000.0,691000000.0,,,-938000000.0,0.41,,253000000.0,,,,,,,114000000.0,,,-155000000.0,,7428000000.0,9900000000.0,,,1037000000.0,1678000000.0,,5829000000.0,,,,417000000.0,,,,-147000000.0,3268000000.0,,3268000000.0,15476000000.0,217000000.0,3213000000.0,,,,,867000000.0,,,,,,,0.0,,,,,,,40877000000.0,,,252000000.0,,17832000000.0,,,412000000.0,720000000.0,953000000.0,,1137000000.0,,,,,,-276000000.0,69000000.0,,208000000.0,,,72000000.0,615000000.0,,,,,,,,,,,,,,,,,
,,865000000.0,-2040000000.0,-12000000.0,424000000.0,3474000000.0,-252000000.0,-2146000000.0,2010000000.0,-13421000000.0,-1125000000.0,,,447000000.0,2010000000.0,22242000000.0,,,1846000000.0,910000000.0,1.19,913000000.0,,,638000000.0,383000000.0,16445000000.0,23274000000.0,,,286000000.0,910000000.0,-189000000.0,1472000000.0,774000000.0,-815000000.0,15000000.0,21829000000.0,67702000000.0,2.98,-136000000.0,621000000.0,8737000000.0,-774000000.0,-167000000.0,-7000000.0,1849000000.0,308000000.0,438000000.0,27000000.0,16865000000.0,1167000000.0,,-270000000.0,701000000.0,4020000000.0,8737000000.0,482000000.0,18328000000.0,249000000.0,1152000000.0,687000000.0,,,482000000.0,595000000.0,17915000000.0,,2185000000.0,-29000000.0,21829000000.0,438000000.0,595000000.0,22242000000.0,-814000000.0,13505000000.0,40157000000.0,,1849000000.0,687000000.0,-13421000000.0,1152000000.0,63682000000.0,-479000000.0,1099000000.0,1395000000.0,-687000000.0,,98000000.0,718000000.0,-185000000.0,4340000000.0,,447000000.0,-242000000.0,-306000000.0,1383000000.0,17915000000.0,5779000000.0,-1479000000.0,1.206723,-21000000.0,717000000.0,,872000000.0,882000000.0,1563000000.0,,2185000000.0,-16000000.0,,79000000.0,372000000.0,16865000000.0,8243000000.0,9853000000.0,8243000000.0,13505000000.0,605000000.0,1563000000.0,-1084000000.0,5779000000.0,,0.0,,438000000.0,2886000000.0,,2292000000.0,190000000.0,2886000000.0,1119000000.0,1472000000.0,15580000000.0,224000000.0,1503000000.0,1503000000.0,511000000.0,,9853000000.0,720000000.0,2010000000.0,,,3474000000.0,-994000000.0,-2146000000.0,0.0,-217000000.0,,605000000.0,910000000.0,-2460000000.0,1348000000.0,40157000000.0,,,718000000.0,,18328000000.0,23274000000.0,,1077000000.0,910000000.0,98000000.0,,1348000000.0,3.107563,3474000000.0,,,1395000000.0,-263000000.0,73000000.0,2284000000.0,176000000.0,4340000000.0,,418000000.0,603000000.0,,,,,,,,,,,,,,,,,
,,796000000.0,,50000000.0,-527000000.0,2969000000.0,-296000000.0,-1947000000.0,,,,,,,,21768000000.0,,,,,0.39,,,,-534000000.0,321000000.0,14384000000.0,23581000000.0,,,-448000000.0,706000000.0,,,607000000.0,406000000.0,28000000.0,,,,29000000.0,,,,-177000000.0,,,,,,16971000000.0,,,-84000000.0,306000000.0,,8901000000.0,475000000.0,,,781000000.0,,,,475000000.0,595000000.0,17899000000.0,,,-4000000.0,20970000000.0,,,,-152000000.0,12867000000.0,,,,604000000.0,-13690000000.0,,,,,1429000000.0,,,,230000000.0,1000000.0,4530000000.0,,401000000.0,,-180000000.0,23000000.0,,,221000000.0,0.39,,230000000.0,,,,,,,76000000.0,,,33000000.0,,7914000000.0,9891000000.0,,,676000000.0,1621000000.0,,5851000000.0,,,,525000000.0,,,,-204000000.0,2539000000.0,,1263000000.0,13588000000.0,231000000.0,3889000000.0,,,,,910000000.0,,,,,,,0.0,,,,,,,39681000000.0,,,230000000.0,,18711000000.0,,,-157000000.0,706000000.0,795000000.0,,1231000000.0,,,,,,-426000000.0,70000000.0,,376000000.0,,,-172000000.0,597000000.0,,,,,,,,,,,,,,,,,
,,757000000.0,,36000000.0,-183000000.0,2770000000.0,-191000000.0,-2138000000.0,,,,,,,,22429000000.0,,,,,0.48,,,,-870000000.0,237000000.0,15629000000.0,23480000000.0,,,-365000000.0,334000000.0,,,693000000.0,-123000000.0,17000000.0,,,,-32000000.0,,,,-176000000.0,,,,,,17079000000.0,,,-500000000.0,407000000.0,,8651000000.0,520000000.0,,,369000000.0,,,,520000000.0,591000000.0,17655000000.0,,,-4000000.0,20867000000.0,,,,149000000.0,13778000000.0,,,,185000000.0,-13678000000.0,,,,,1364000000.0,,,,284000000.0,-4000000.0,4916000000.0,,648000000.0,,-216000000.0,-389000000.0,,,382000000.0,0.48,,288000000.0,,,,,,,119000000.0,,,212000000.0,,8000000000.0,9802000000.0,,,1437000000.0,1685000000.0,,5561000000.0,,,,396000000.0,,,,-372000000.0,2839000000.0,,1287000000.0,14872000000.0,221000000.0,3865000000.0,,,,,706000000.0,,,,,,,0.0,,,,,,,40098000000.0,,,284000000.0,,19231000000.0,,,-605000000.0,334000000.0,1825000000.0,,730000000.0,,,,,,-376000000.0,65000000.0,,489000000.0,,,-305000000.0,594000000.0,,,,,,,,,,,,,,,,,
,,1105000000.0,,-50000000.0,156000000.0,2927000000.0,-267000000.0,-2190000000.0,,,,,,,,22297000000.0,,,,,0.58,,,,999000000.0,544000000.0,15832000000.0,23655000000.0,,,-418000000.0,701000000.0,,,784000000.0,770000000.0,13000000.0,,,,63000000.0,,,,-175000000.0,,,,,,17192000000.0,,,-180000000.0,480000000.0,,9560000000.0,561000000.0,,,873000000.0,,,,561000000.0,586000000.0,17538000000.0,,,-1000000.0,20543000000.0,,,,7000000.0,12737000000.0,,,,460000000.0,-13802000000.0,,,,,1284000000.0,,,,341000000.0,17000000.0,4959000000.0,,646000000.0,,-225000000.0,1522000000.0,,,-737000000.0,0.58,,344000000.0,,,,,,,136000000.0,,,-9000000.0,,7228000000.0,9853000000.0,,,774000000.0,1642000000.0,,6594000000.0,,,,256000000.0,,,,367000000.0,2757000000.0,,1313000000.0,14727000000.0,226000000.0,3852000000.0,,,,,334000000.0,,,,,,,0.0,,,,,,,39853000000.0,,,341000000.0,,19310000000.0,,,1297000000.0,701000000.0,479000000.0,,957000000.0,,,,,,-325000000.0,78000000.0,,297000000.0,,,14000000.0,589000000.0,,,,,,,,,,,,,,,,,
,,1026000000.0,-1000000000.0,20000000.0,715000000.0,3606000000.0,-246000000.0,-2598000000.0,2045000000.0,-13739000000.0,-882000000.0,,,579000000.0,2045000000.0,22588000000.0,,,1288000000.0,619000000.0,0.73,-160000000.0,,,-180000000.0,556000000.0,16501000000.0,23497000000.0,,,20000000.0,688000000.0,-315000000.0,1414000000.0,709000000.0,-1707000000.0,16000000.0,21045000000.0,62346000000.0,2.16,-26000000.0,591000000.0,9415000000.0,161000000.0,-173000000.0,56000000.0,1279000000.0,293000000.0,296000000.0,34000000.0,17444000000.0,593000000.0,,-28000000.0,629000000.0,3684000000.0,9415000000.0,470000000.0,18724000000.0,-585000000.0,1065000000.0,451000000.0,,,470000000.0,573000000.0,17181000000.0,,2246000000.0,-5000000.0,21045000000.0,534000000.0,573000000.0,22588000000.0,6000000.0,13173000000.0,39769000000.0,,1279000000.0,451000000.0,-13739000000.0,1065000000.0,58662000000.0,-130000000.0,1003000000.0,1218000000.0,-701000000.0,,427000000.0,424000000.0,20000000.0,4684000000.0,,579000000.0,-32000000.0,-261000000.0,319000000.0,17181000000.0,6504000000.0,-445000000.0,0.739965,-1211000000.0,426000000.0,,-654000000.0,900000000.0,1669000000.0,,2246000000.0,203000000.0,,74000000.0,129000000.0,17444000000.0,8831000000.0,9758000000.0,8831000000.0,13173000000.0,651000000.0,1669000000.0,-1401000000.0,6504000000.0,,0.0,,296000000.0,2426000000.0,,1475000000.0,-106000000.0,2426000000.0,1659000000.0,1414000000.0,15475000000.0,222000000.0,1457000000.0,1457000000.0,384000000.0,,9758000000.0,701000000.0,1639000000.0,,,3015000000.0,-14000000.0,-2598000000.0,0.0,-652000000.0,,651000000.0,688000000.0,-579000000.0,915000000.0,39769000000.0,,,424000000.0,,18724000000.0,23497000000.0,,58000000.0,619000000.0,427000000.0,,915000000.0,2.232112,3606000000.0,,,1218000000.0,-274000000.0,80000000.0,1822000000.0,497000000.0,4684000000.0,,303000000.0,583000000.0,,,,,,,,,,,,,,,,,
,,868000000.0,,1000000.0,-209000000.0,3415000000.0,-248000000.0,-2574000000.0,,,,,,,,22501000000.0,,,,,0.59,,,,-99000000.0,347000000.0,14988000000.0,23619000000.0,,,-381000000.0,536000000.0,,,764000000.0,222000000.0,32000000.0,,,,51000000.0,,,,-183000000.0,,,,,,17345000000.0,,,-275000000.0,458000000.0,,8899000000.0,521000000.0,,,635000000.0,,,,521000000.0,576000000.0,17121000000.0,,,-2000000.0,20486000000.0,,,,-3000000.0,13602000000.0,,,,321000000.0,-13848000000.0,,,,,1235000000.0,,,,339000000.0,-10000000.0,4896000000.0,,697000000.0,,-200000000.0,409000000.0,,,-180000000.0,0.59,,340000000.0,,,,,,,118000000.0,,,169000000.0,,8664000000.0,9771000000.0,,,574000000.0,1682000000.0,,5956000000.0,,,,272000000.0,,,,-152000000.0,2231000000.0,,1369000000.0,14120000000.0,225000000.0,3780000000.0,,,,,688000000.0,,,,,,,0.0,,,,,,,39630000000.0,,,339000000.0,,19144000000.0,,,209000000.0,476000000.0,1251000000.0,,748000000.0,,,,,,-148000000.0,81000000.0,,220000000.0,,,169000000.0,579000000.0,,,,,,,,,,,,,,,,,
,,887000000.0,,-83000000.0,-548000000.0,2926000000.0,-263000000.0,-2141000000.0,,,,,,,,20399000000.0,,,,,0.48,,,,413000000.0,356000000.0,14943000000.0,24172000000.0,,,-185000000.0,497000000.0,,,696000000.0,907000000.0,16000000.0,,,,69000000.0,,,,-181000000.0,,,,,,17176000000.0,,,-91000000.0,383000000.0,,8978000000.0,531000000.0,,,366000000.0,,,,531000000.0,571000000.0,17411000000.0,,,-267000000.0,18201000000.0,,,,0.0,11421000000.0,,,,175000000.0,-14227000000.0,,,,,1289000000.0,,,,276000000.0,3000000.0,5055000000.0,,750000000.0,,-252000000.0,905000000.0,,,-759000000.0,0.48,,275000000.0,,,,,,,108000000.0,,,88000000.0,,7846000000.0,9945000000.0,,,581000000.0,1606000000.0,,6056000000.0,,,,237000000.0,,,,-39000000.0,2147000000.0,,1260000000.0,14056000000.0,227000000.0,3866000000.0,,,,,536000000.0,,,,,,,0.0,,,,,,,37817000000.0,,,276000000.0,,19616000000.0,,,653000000.0,433000000.0,924000000.0,,670000000.0,,,,,,-170000000.0,86000000.0,,204000000.0,,,109000000.0,574000000.0,,,,,,,,,,,,,,,,,
,,812000000.0,,55000000.0,498000000.0,3449000000.0,-165000000.0,-1843000000.0,,,,,,,,21392000000.0,,,,,0.34,,,,241000000.0,334000000.0,14827000000.0,24465000000.0,,,-367000000.0,1794000000.0,,,536000000.0,-426000000.0,15000000.0,,,,54000000.0,,,,-180000000.0,,,,,,17023000000.0,,,-102000000.0,225000000.0,,9519000000.0,478000000.0,,,570000000.0,,,,478000000.0,566000000.0,17570000000.0,,,-571000000.0,19140000000.0,,,,-11000000.0,11873000000.0,,,,179000000.0,-14509000000.0,,,,,1117000000.0,,,,192000000.0,11000000.0,5179000000.0,,755000000.0,,-244000000.0,841000000.0,,,-50000000.0,0.34,,195000000.0,,,,,,,30000000.0,,,-57000000.0,,8326000000.0,9956000000.0,,,564000000.0,1754000000.0,,6595000000.0,,,,261000000.0,,,,424000000.0,2385000000.0,,1050000000.0,14015000000.0,232000000.0,3939000000.0,,,,,497000000.0,,,,,,,0.0,,,,,,,38969000000.0,,,192000000.0,,19829000000.0,,,597000000.0,518000000.0,741000000.0,,779000000.0,,,,,,-181000000.0,79000000.0,,148000000.0,,,-172000000.0,569000000.0,,,,,,,,,,,,,,,,,
,,939000000.0,-750000000.0,-687000000.0,440000000.0,3894000000.0,-74000000.0,-1637000000.0,1993000000.0,-14655000000.0,-1049000000.0,,,802000000.0,1993000000.0,21641000000.0,,,1602000000.0,804000000.0,1.39,73000000.0,,,-239000000.0,476000000.0,16070000000.0,24793000000.0,,,47000000.0,1858000000.0,297000000.0,1201000000.0,627000000.0,-840000000.0,3000000.0,19925000000.0,60828000000.0,2.79,5000000.0,572000000.0,9071000000.0,181000000.0,-186000000.0,-714000000.0,1595000000.0,330000000.0,0.0,81000000.0,17552000000.0,1162000000.0,,1000000.0,543000000.0,3506000000.0,9071000000.0,463000000.0,20038000000.0,316000000.0,789000000.0,372000000.0,,,463000000.0,557000000.0,18322000000.0,,2374000000.0,5000000.0,19925000000.0,7000000.0,557000000.0,21641000000.0,2000000.0,12570000000.0,39963000000.0,,1595000000.0,372000000.0,-14655000000.0,789000000.0,57322000000.0,-187000000.0,1561000000.0,1342000000.0,-730000000.0,,870000000.0,788000000.0,66000000.0,5180000000.0,,802000000.0,-652000000.0,-353000000.0,56000000.0,18322000000.0,6623000000.0,-39000000.0,1.414722,-886000000.0,792000000.0,,-137000000.0,924000000.0,1053000000.0,,2374000000.0,-249000000.0,,66000000.0,120000000.0,17552000000.0,9173000000.0,10138000000.0,9173000000.0,12570000000.0,464000000.0,1053000000.0,-538000000.0,6623000000.0,,0.0,,0.0,2424000000.0,,2211000000.0,64000000.0,2424000000.0,985000000.0,1201000000.0,15131000000.0,240000000.0,1544000000.0,1544000000.0,320000000.0,,10138000000.0,1794000000.0,1513000000.0,,,2863000000.0,-846000000.0,-1637000000.0,0.0,-292000000.0,,464000000.0,1858000000.0,-1028000000.0,804000000.0,39963000000.0,,,788000000.0,,20038000000.0,24793000000.0,,-297000000.0,804000000.0,870000000.0,,804000000.0,2.863555,3894000000.0,,,1342000000.0,-39000000.0,84000000.0,1609000000.0,413000000.0,5180000000.0,,-33000000.0,565000000.0,,,,,,,,,,,,,,,,,
,,889000000.0,,-21000000.0,-567000000.0,3340000000.0,0.0,-1451000000.0,,,,,,,,22363000000.0,,,,,0.7,,,,-4127000000.0,376000000.0,15526000000.0,24980000000.0,183000000.0,,2180000000.0,1741000000.0,,,790000000.0,-600000000.0,29000000.0,,,,64000000.0,,,,-190000000.0,,,,,,17755000000.0,,,0.0,464000000.0,,9078000000.0,513000000.0,,,194000000.0,,,,513000000.0,563000000.0,18732000000.0,,,-1000000.0,20906000000.0,,,,2362000000.0,13285000000.0,,,,312000000.0,-14857000000.0,,,,,1325000000.0,,,,393000000.0,-6000000.0,5242000000.0,,859000000.0,,-196000000.0,-3574000000.0,,,1277000000.0,0.7,,396000000.0,,,,,,,68000000.0,,,146000000.0,,9820000000.0,10123000000.0,,,847000000.0,1037000000.0,,6657000000.0,,,,,,,,-117000000.0,2643000000.0,,1112000000.0,14637000000.0,235000000.0,,,,,,1858000000.0,,,,,,,0.0,,,,,,,41100000000.0,,,393000000.0,,20194000000.0,,,-3770000000.0,797000000.0,2343000000.0,,797000000.0,,,,,,0.0,91000000.0,,0.0,,,-185000000.0,565000000.0,,,,,,,,,,,,,,,,,
,,1181000000.0,,-71000000.0,-698000000.0,2609000000.0,,-1911000000.0,,,,,,,,20043000000.0,,,,,1.0,,,,-190000000.0,621000000.0,17068000000.0,24877000000.0,251000000.0,,1368000000.0,2051000000.0,,,980000000.0,1756000000.0,34000000.0,,,,-180000000.0,,,,-189000000.0,,,,,,18132000000.0,,,-132000000.0,652000000.0,,8325000000.0,560000000.0,,,90000000.0,,,,560000000.0,564000000.0,18710000000.0,,,-5000000.0,18647000000.0,,,,1673000000.0,11718000000.0,,,,256000000.0,-14929000000.0,,,,,1289000000.0,,,,566000000.0,19000000.0,5388000000.0,,938000000.0,,-183000000.0,395000000.0,,,-1453000000.0,1.0,,566000000.0,,,,,,,86000000.0,,,78000000.0,,7953000000.0,9948000000.0,,,1161000000.0,1002000000.0,,5981000000.0,,,,,,,,310000000.0,2259000000.0,,1050000000.0,15887000000.0,239000000.0,,,,,,1741000000.0,,,,,,,0.0,,,,,,,38755000000.0,,,566000000.0,,20108000000.0,,,212000000.0,851000000.0,1642000000.0,,851000000.0,,,,,,-2000000.0,89000000.0,,0.0,,,155000000.0,567000000.0,,,,,,,,,,,,,,,,,
,,1058000000.0,,-32000000.0,489000000.0,3082000000.0,,-2032000000.0,,,,,,,,20664000000.0,,,,,0.94,,,,-1269000000.0,524000000.0,15800000000.0,24877000000.0,158000000.0,,1027000000.0,2649000000.0,,,951000000.0,-578000000.0,25000000.0,,,,24000000.0,,,,-189000000.0,,,,,,18478000000.0,,,-319000000.0,632000000.0,,9016000000.0,534000000.0,,,106000000.0,,,,534000000.0,565000000.0,18987000000.0,,,-7000000.0,19465000000.0,,,,1369000000.0,11648000000.0,,,,203000000.0,-14992000000.0,,,,,1275000000.0,,,,536000000.0,19000000.0,5319000000.0,,930000000.0,,-176000000.0,-501000000.0,,,72000000.0,0.95,,536000000.0,,,,,,,96000000.0,,,155000000.0,,8483000000.0,9885000000.0,,,1173000000.0,965000000.0,,6730000000.0,,,,,,,,598000000.0,2389000000.0,,817000000.0,14742000000.0,232000000.0,,,,,,2051000000.0,,,,,,,0.0,,,,,,,39664000000.0,,,536000000.0,,20199000000.0,,,-677000000.0,915000000.0,1122000000.0,,915000000.0,,,,,,2000000.0,87000000.0,,0.0,,,-32000000.0,568000000.0,,,,,,,,,,,,,,,,,
,,1053000000.0,-77000000.0,77000000.0,476000000.0,3545000000.0,-77000000.0,-2106000000.0,2165000000.0,-15149000000.0,-842000000.0,,,927000000.0,2165000000.0,21837000000.0,,,1815000000.0,1997000000.0,0.55,-376000000.0,,,-1870000000.0,495000000.0,15947000000.0,25102000000.0,0.0,,2007000000.0,3843000000.0,1985000000.0,924000000.0,409000000.0,-352000000.0,21000000.0,20588000000.0,64341000000.0,3.19,25000000.0,567000000.0,10061000000.0,-300000000.0,-190000000.0,-47000000.0,1810000000.0,364000000.0,6000000.0,33000000.0,18527000000.0,-5626000000.0,,-170000000.0,312000000.0,4181000000.0,10061000000.0,558000000.0,20245000000.0,-7456000000.0,501000000.0,223000000.0,,,558000000.0,559000000.0,18996000000.0,,2496000000.0,-17000000.0,20588000000.0,245000000.0,559000000.0,21837000000.0,2437000000.0,11776000000.0,40833000000.0,,1810000000.0,223000000.0,-15149000000.0,501000000.0,60160000000.0,-621000000.0,1858000000.0,1247000000.0,-758000000.0,,690000000.0,315000000.0,1000000.0,5324000000.0,,927000000.0,-183000000.0,-287000000.0,-1104000000.0,18996000000.0,7698000000.0,291000000.0,0.563506,6582000000.0,317000000.0,,226000000.0,941000000.0,1067000000.0,,2496000000.0,-5000000.0,,109000000.0,-133000000.0,18527000000.0,8813000000.0,9953000000.0,8813000000.0,11776000000.0,761000000.0,1067000000.0,0.0,7698000000.0,,0.0,,6000000.0,2683000000.0,,-4784000000.0,1194000000.0,2683000000.0,13000000.0,924000000.0,14894000000.0,235000000.0,1545000000.0,1545000000.0,246000000.0,,9953000000.0,2649000000.0,2016000000.0,,,3365000000.0,-30000000.0,-2106000000.0,0.0,7841000000.0,,761000000.0,3843000000.0,187000000.0,2003000000.0,40833000000.0,,,315000000.0,,20245000000.0,25102000000.0,,-1391000000.0,1997000000.0,690000000.0,,2003000000.0,3.237925,3545000000.0,,,1247000000.0,0.0,97000000.0,2060000000.0,13000000.0,5324000000.0,0.0,-314000000.0,567000000.0,,,,,,,,,,,,,,,,,
,,928000000.0,,39000000.0,-260000000.0,3538000000.0,,-2242000000.0,,,,,,,,24241000000.0,,,,,0.41,,,,-2501000000.0,269000000.0,15304000000.0,25645000000.0,64000000.0,,-271000000.0,2602000000.0,,,661000000.0,166000000.0,43000000.0,,,,-7000000.0,,,,-198000000.0,,,,,,18553000000.0,,,-1885000000.0,315000000.0,,10880000000.0,659000000.0,,,477000000.0,,,,659000000.0,560000000.0,18910000000.0,,,-4000000.0,20262000000.0,,,,1744000000.0,13361000000.0,,,,172000000.0,-15346000000.0,,,,,1906000000.0,,,,233000000.0,-42000000.0,5354000000.0,,1777000000.0,,-198000000.0,-2035000000.0,,,1065000000.0,0.416071,,234000000.0,,,,,,,81000000.0,,,98000000.0,,8946000000.0,10299000000.0,,,621000000.0,1250000000.0,,7675000000.0,,,,9000000.0,,,,-1241000000.0,3201000000.0,,1135000000.0,14376000000.0,245000000.0,,,,,,3843000000.0,,,,,,,0.0,,,,,,,43151000000.0,,,233000000.0,,22889000000.0,,,-2233000000.0,926000000.0,2209000000.0,,935000000.0,,,,,,,101000000.0,,50000000.0,,,34000000.0,566000000.0,,,,,,,,,,,,,,,,,
