date,trailingDeferredIncomeTax,quarterlySaleOfInvestment,trailingOperatingExpense,annualDeferredIncomeTax,annualCapitalExpenditure,quarterlyRepurchaseOfCapitalStock,annualInterestExpense,quarterlyGrossPPE,quarterlyAccountsPayable,quarterlyOtherCurrentAssets,annualRepurchaseOfCapitalStock,quarterlyDeferredIncomeTax,quarterlyChangeInWorkingCapital,trailingBeginningCashPosition,annualSellingGeneralAndAdministration,annualChangesInAccountReceivables,annualAccumulatedDepreciation,annualCurrentAssets,annualOtherNonCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetIncomeContinuousOperations,trailingCapitalExpenditure,trailingChangeInCashSupplementalAsReported,trailingNetIncomeCommonStockholders,quarterlyStockBasedCompensation,annualCurrentAccruedExpenses,trailingNetOtherFinancingCharges,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyEbitda,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualNetOtherFinancingCharges,trailingInterestExpense,annualTaxProvision,trailingChangesInAccountReceivables,quarterlyChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyChangeInInventory,quarterlyGrossProfit,annualChangeInCashSupplementalAsReported,annualRepaymentOfDebt,annualTotalRevenue,trailingChangeInAccountPayable,trailingGrossProfit,annualCostOfRevenue,annualCapitalStock,trailingCostOfRevenue,quarterlyCurrentAssets,quarterlySellingGeneralAndAdministration,quarterlyPretaxIncome,annualFreeCashFlow,quarterlyDilutedEPS,quarterlyPurchaseOfBusiness,trailingCommonStockIssuance,trailingFreeCashFlow,quarterlyCurrentLiabilities,quarterlyDilutedAverageShares,quarterlyRepaymentOfDebt,quarterlyTaxProvision,quarterlyRetainedEarnings,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTaxProvision,quarterlyNetPPE,annualInventory,annualGrossProfit,annualChangeInWorkingCapital,annualBasicEPS,annualTotalNonCurrentAssets,annualOtherCurrentAssets,quarterlyOtherNonCashItems,quarterlyOtherShortTermInvestments,quarterlyTotalRevenue,quarterlyCapitalExpenditure,trailingDepreciationAndAmortization,quarterlyOperatingIncome,annualChangeInInventory,trailingNetIncome,annualNetIncome,annualTotalLiabilitiesNetMinorityInterest,annualCurrentDebt,quarterlyAccumulatedDepreciation,trailingOtherNonCashItems,annualCashDividendsPaid,annualBeginningCashPosition,annualOperatingExpense,quarterlyCashFlowFromContinuingFinancingActivities,annualPurchaseOfBusiness,annualNetIncomeContinuousOperations,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,trailingInvestingCashFlow,quarterlyNetIncomeContinuousOperations,annualInvestingCashFlow,quarterlyNetIncome,annualPretaxIncome,annualSaleOfInvestment,annualNonCurrentDeferredTaxesLiabilities,trailingCashDividendsPaid,trailingPurchaseOfBusiness,quarterlyOtherCurrentLiabilities,quarterlyChangeInCashSupplementalAsReported,annualLongTermDebt,quarterlyOtherNonCurrentLiabilities,trailingPurchaseOfInvestment,annualDilutedEPS,quarterlyCommonStockIssuance,annualOtherNonCashItems,annualDepreciationAndAmortization,quarterlyGoodwill,annualCurrentLiabilities,trailingChangeInInventory,annualBasicAverageShares,annualStockholdersEquity,annualStockBasedCompensation,trailingStockBasedCompensation,annualGoodwill,annualTotalAssets,quarterlyAccountsReceivable,quarterlyCurrentAccruedExpenses,quarterlyCostOfRevenue,annualCashFlowFromContinuingFinancingActivities,trailingChangeInWorkingCapital,quarterlyNonCurrentDeferredTaxesLiabilities,annualRetainedEarnings,quarterlyInventory,trailingOperatingCashFlow,annualAccountsReceivable,quarterlyOtherIncomeExpense,annualPurchaseOfInvestment,quarterlyCurrentDeferredRevenue,quarterlyLongTermDebt,annualAccountsPayable,annualChangeInAccountPayable,trailingOtherIncomeExpense,annualOperatingCashFlow,trailingOperatingIncome,quarterlyOperatingExpense,annualOperatingIncome,annualTotalNonCurrentLiabilitiesNetMinorityInterest,trailingTotalRevenue,annualOtherIntangibleAssets,annualCommonStockIssuance,quarterlyOtherIntangibleAssets,quarterlyCashDividendsPaid,annualOtherShortTermInvestments,annualCashCashEquivalentsAndMarketableSecurities,trailingRepaymentOfDebt,quarterlyDepreciationAndAmortization,annualEndCashPosition,trailingCashFlowFromContinuingFinancingActivities,annualEbitda,quarterlyCashCashEquivalentsAndMarketableSecurities,annualOtherIncomeExpense,trailingNetOtherInvestingChanges,quarterlyCashAndCashEquivalents,annualNetPPE,quarterlyBeginningCashPosition,quarterlyCapitalStock,annualCashAndCashEquivalents,annualGrossPPE,quarterlyCurrentDebt,annualOtherNonCurrentLiabilities,quarterlyPurchaseOfInvestment,annualNetOtherInvestingChanges,quarterlyInterestExpense,quarterlyTotalNonCurrentAssets,trailingEndCashPosition,annualDilutedAverageShares,quarterlyChangesInAccountReceivables,quarterlyOtherNonCurrentAssets,quarterlyNetIncomeCommonStockholders,trailingPretaxIncome,quarterlyNetOtherFinancingCharges,quarterlyTotalAssets,quarterlyBasicAverageShares,quarterlyBasicEPS,quarterlyFreeCashFlow,quarterlyTotalLiabilitiesNetMinorityInterest,annualGainsLossesNotAffectingRetainedEarnings,annualResearchAndDevelopment,trailingBasicAverageShares,annualCurrentDeferredRevenue,quarterlyNonCurrentDeferredRevenue,annualInvestmentsAndAdvances,quarterlyInvestmentsAndAdvances,trailingDilutedEPS,trailingBasicEPS,trailingResearchAndDevelopment,quarterlyIncomeTaxPayable,annualNonCurrentDeferredRevenue,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyResearchAndDevelopment,trailingDilutedAverageShares
,,,,,,-772000000.0,,,6078000000.0,952000000.0,,6000000.0,1207000000.0,,,,,,,-738000000.0,,,,,53000000.0,,,,,1358000000.0,6135000000.0,73000000.0,356000000.0,-744000000.0,,,,,260000000.0,,177000000.0,8004000000.0,,,,,,,,,9538000000.0,6646000000.0,445000000.0,,0.32,,,,12515000000.0,925000000.0,-629000000.0,148000000.0,15735000000.0,17149000000.0,,21133000000.0,,,,,,,-26000000.0,952000000.0,36285000000.0,-817000000.0,,622000000.0,,,,,,,,,,,-1531000000.0,,,,2308000000.0,,297000000.0,,303000000.0,,,,,,3448000000.0,33000000.0,,1826000000.0,,,17000000.0,,,3031000000.0,,,,,,,,,1394000000.0,1135000000.0,28281000000.0,,,2181000000.0,,6359000000.0,,,0.0,,,11590000000.0,,,,,,7382000000.0,,,,,,1141000000.0,-111000000.0,,,,736000000.0,,,,356000000.0,,,356000000.0,,323000000.0,1918000000.0,,,1854000000.0,,,,177000000.0,26261000000.0,,,149000000.0,956000000.0,303000000.0,,-37000000.0,35799000000.0,914000000.0,0.33,1491000000.0,29664000000.0,,,,,,,,,,,,,,,,
,,,,,,-258000000.0,,,6003000000.0,977000000.0,,202000000.0,-235000000.0,,,,,,,-726000000.0,,,,,32000000.0,,,,,1241000000.0,6144000000.0,-1000000.0,819000000.0,-706000000.0,,,,,-74000000.0,,-23000000.0,5988000000.0,,,,,,,,,10147000000.0,4748000000.0,540000000.0,,0.39,,,,11618000000.0,905000000.0,-951000000.0,189000000.0,15978000000.0,18838000000.0,,21308000000.0,,,,,,,78000000.0,977000000.0,27597000000.0,-705000000.0,,678000000.0,,,,,,,,,,,153000000.0,,,,1016000000.0,,351000000.0,,353000000.0,,,,,,3587000000.0,463000000.0,,1825000000.0,,,11000000.0,,,3052000000.0,,,,,,,,,1536000000.0,1080000000.0,21609000000.0,,,2380000000.0,,6363000000.0,,,0.0,,,13100000000.0,,,,,,5310000000.0,,,,,,1131000000.0,-110000000.0,,,,563000000.0,,,,819000000.0,,,819000000.0,,356000000.0,1918000000.0,,,948000000.0,,,,138000000.0,26453000000.0,,,-124000000.0,962000000.0,353000000.0,,-40000000.0,36600000000.0,897000000.0,0.39,311000000.0,30456000000.0,,,,,,,,,,,,,,,,
,,,,,,-262000000.0,,,6307000000.0,1767000000.0,,59000000.0,-329000000.0,,,,,,,-706000000.0,,,,,33000000.0,,,,,1313000000.0,6211000000.0,46000000.0,352000000.0,-585000000.0,,,,,434000000.0,,-620000000.0,6217000000.0,,,,,,,,,10925000000.0,4904000000.0,604000000.0,,0.44,,,,12890000000.0,893000000.0,766000000.0,215000000.0,16263000000.0,17927000000.0,,20966000000.0,,,,,,,-1001000000.0,1163000000.0,27749000000.0,-615000000.0,,740000000.0,,,,,,,,,,,389000000.0,,,,-270000000.0,,389000000.0,,397000000.0,,,,,,3780000000.0,-466000000.0,,1835000000.0,,,3000000.0,,,3035000000.0,,,,,,,,,1452000000.0,1074000000.0,21532000000.0,,,2452000000.0,,6917000000.0,,,0.0,,,13118000000.0,,,,,,5477000000.0,,,,,,1113000000.0,-112000000.0,,,,572000000.0,,,,352000000.0,,,352000000.0,,819000000.0,1918000000.0,,,1729000000.0,,,,136000000.0,26103000000.0,,,20000000.0,989000000.0,397000000.0,,-7000000.0,37028000000.0,887000000.0,0.44,-885000000.0,30817000000.0,,,,,,,,,,,,,,,,
,,,,-677000000.0,-2809000000.0,-341000000.0,601000000.0,41731000000.0,5858000000.0,1796000000.0,-1633000000.0,-944000000.0,-801000000.0,,22479000000.0,61000000.0,-20660000000.0,11148000000.0,984000000.0,-471000000.0,,,,,33000000.0,1099000000.0,,1907000000.0,3712000000.0,609000000.0,6905000000.0,0.0,347000000.0,-672000000.0,-87000000.0,,-405000000.0,,-430000000.0,,443000000.0,6791000000.0,25000000.0,-788000000.0,122662000000.0,,,95662000000.0,1918000000.0,,11148000000.0,6182000000.0,-104000000.0,604000000.0,0.96,0.0,,,14229000000.0,884000000.0,26000000.0,-957000000.0,17007000000.0,16094000000.0,,21071000000.0,6533000000.0,27000000000.0,-158000000.0,2.11,26080000000.0,1796000000.0,20000000.0,1161000000.0,31031000000.0,-672000000.0,,44000000.0,-23000000.0,,1907000000.0,30323000000.0,3560000000.0,-20660000000.0,,-443000000.0,322000000.0,24915000000.0,308000000.0,-16000000.0,1889000000.0,,359000000.0,,853000000.0,-2707000000.0,854000000.0,1484000000.0,,1585000000.0,,,3712000000.0,-5000000.0,12029000000.0,1688000000.0,,2.09,20000000.0,-929000000.0,2436000000.0,2925000000.0,14229000000.0,,895000000.0,6905000000.0,151000000.0,,2925000000.0,37228000000.0,1637000000.0,1099000000.0,24240000000.0,-681000000.0,,1585000000.0,17007000000.0,6533000000.0,,1637000000.0,0.0,,,12029000000.0,5858000000.0,190000000.0,,3413000000.0,,6747000000.0,2085000000.0,16094000000.0,,1100000000.0,51000000.0,1100000000.0,-110000000.0,1161000000.0,347000000.0,,565000000.0,347000000.0,,4521000000.0,347000000.0,0.0,,347000000.0,21071000000.0,352000000.0,1918000000.0,347000000.0,41731000000.0,3560000000.0,1688000000.0,,118000000.0,148000000.0,26080000000.0,,904000000.0,16000000.0,984000000.0,854000000.0,,-3000000.0,37228000000.0,875000000.0,0.97,-313000000.0,30323000000.0,-471000000.0,,,,,,,,,,,,,,,
,,,,,,-1809000000.0,,,6202000000.0,,,17000000.0,1312000000.0,,,,,,,-455000000.0,,,,,45000000.0,,,,,3567000000.0,6941000000.0,9000000.0,691000000.0,1349000000.0,,,,,345000000.0,,134000000.0,8168000000.0,,,,,,,,,10286000000.0,6398000000.0,2634000000.0,,2.37,-44000000.0,,,13476000000.0,846000000.0,-2334000000.0,616000000.0,18924000000.0,16144000000.0,,21184000000.0,,,,,,,15000000.0,1053000000.0,37530000000.0,-758000000.0,,1029000000.0,,,,,,,,,,,-3373000000.0,,,,2368000000.0,,2018000000.0,,2026000000.0,,,,,,4021000000.0,344000000.0,,1706000000.0,,,10000000.0,,,2936000000.0,,,,,,,,,1583000000.0,1011000000.0,29362000000.0,,,1590000000.0,,6387000000.0,,,1797000000.0,,,12059000000.0,,,,,,7139000000.0,,,,,,1100000000.0,-110000000.0,,,,741000000.0,,,,691000000.0,,,691000000.0,,347000000.0,1918000000.0,,,2242000000.0,,,,192000000.0,26275000000.0,,,-123000000.0,1055000000.0,2026000000.0,,-140000000.0,36561000000.0,839000000.0,2.39,1610000000.0,29620000000.0,,,,,,,,,,,,,,,,
,,,,,,,,,6202000000.0,,,,,,,,,,,-455000000.0,,,,,,,,,,,6970000000.0,,,,,,,,,,,,,,,,,,,,10286000000.0,,,,,,,,13476000000.0,,,,18924000000.0,16144000000.0,,21184000000.0,,,,,,,,1053000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4021000000.0,,,1706000000.0,,,,,,2936000000.0,,,,,,,,,,1011000000.0,,,,1590000000.0,,6387000000.0,,,,,,,,,,,,,,,,,,1100000000.0,,,,,,,,,1744000000.0,,,691000000.0,,,1918000000.0,,,2242000000.0,,,,,26275000000.0,,,,1055000000.0,,,,36561000000.0,,,,29620000000.0,,,,,,,,,,,,,,,,
,,,,,,-170000000.0,,,5933000000.0,,,75000000.0,-122000000.0,,,,,,,-450000000.0,,,,,36000000.0,,,,,1346000000.0,7338000000.0,70000000.0,361000000.0,-1221000000.0,,,,,-251000000.0,,118000000.0,5939000000.0,,,,,,,,,9746000000.0,4816000000.0,628000000.0,,0.62,-197000000.0,,,13349000000.0,805000000.0,139000000.0,127000000.0,19331000000.0,16270000000.0,,21316000000.0,,,,,,,44000000.0,1017000000.0,27869000000.0,-729000000.0,,549000000.0,,,,,,,,,,,-1000000.0,,,,892000000.0,,501000000.0,,508000000.0,,,,,,3897000000.0,-330000000.0,,1695000000.0,,,30000000.0,,,3087000000.0,,,,,,,,,1488000000.0,1108000000.0,21930000000.0,,,1667000000.0,,6241000000.0,,,223000000.0,,,12121000000.0,,,,,,5390000000.0,,,,,,1218000000.0,-101000000.0,,,,574000000.0,,,,361000000.0,,,361000000.0,,691000000.0,1918000000.0,,,2411000000.0,,,,144000000.0,27211000000.0,,,50000000.0,1590000000.0,508000000.0,,95000000.0,36957000000.0,797000000.0,0.63,163000000.0,29619000000.0,,,,,,,,,,,,,,,,
,,,,,,-17000000.0,,,6505000000.0,,,56000000.0,-434000000.0,,,,,,,-402000000.0,,,,,34000000.0,,,,,1111000000.0,7610000000.0,12000000.0,429000000.0,-758000000.0,,,,,572000000.0,,-853000000.0,5973000000.0,,,,,,,,,10753000000.0,4756000000.0,399000000.0,,0.39,0.0,,,14796000000.0,807000000.0,451000000.0,91000000.0,19535000000.0,15735000000.0,,21515000000.0,,,,,,,-176000000.0,1098000000.0,27672000000.0,-770000000.0,,647000000.0,,,,,,,,,,,353000000.0,,,,473000000.0,,308000000.0,,317000000.0,,,,,,3850000000.0,68000000.0,,1749000000.0,,,15000000.0,,,3087000000.0,,,,,,,,,1510000000.0,1070000000.0,21699000000.0,,,1738000000.0,,7083000000.0,,,-106000000.0,,,11647000000.0,,,,,,5326000000.0,,,,,,1201000000.0,-113000000.0,,,,569000000.0,,,,429000000.0,,,429000000.0,,361000000.0,1918000000.0,,,3371000000.0,,0.0,,142000000.0,27388000000.0,,,-22000000.0,1585000000.0,317000000.0,,0.0,38141000000.0,797000000.0,0.39,-297000000.0,30531000000.0,,,,,,,,,,,,,,,,
,,,,-33000000.0,-2967000000.0,-14000000.0,620000000.0,43864000000.0,6059000000.0,,-2010000000.0,-181000000.0,-282000000.0,,21189000000.0,-208000000.0,-22229000000.0,10803000000.0,1335000000.0,-346000000.0,,,,,39000000.0,1227000000.0,,3110000000.0,3831000000.0,1040000000.0,7835000000.0,154000000.0,429000000.0,-556000000.0,-57000000.0,,900000000.0,,-453000000.0,,247000000.0,6189000000.0,82000000.0,-2693000000.0,121162000000.0,,,94894000000.0,1918000000.0,,10803000000.0,5217000000.0,317000000.0,1197000000.0,0.32,0.0,,,14274000000.0,806000000.0,-949000000.0,66000000.0,19681000000.0,16009000000.0,,21635000000.0,6846000000.0,26268000000.0,474000000.0,3.8,27315000000.0,,83000000.0,,28091000000.0,-710000000.0,,391000000.0,-354000000.0,,3110000000.0,30283000000.0,3157000000.0,-22229000000.0,,-437000000.0,347000000.0,23654000000.0,125000000.0,-241000000.0,3078000000.0,,431000000.0,,251000000.0,-1186000000.0,259000000.0,3978000000.0,235000000.0,1574000000.0,,,3831000000.0,0.0,12072000000.0,1869000000.0,,3.76,10000000.0,-34000000.0,2465000000.0,3087000000.0,14274000000.0,,810000000.0,7835000000.0,154000000.0,,3087000000.0,38118000000.0,1589000000.0,1227000000.0,21902000000.0,-2896000000.0,,1574000000.0,19681000000.0,6846000000.0,,1589000000.0,68000000.0,-392000000.0,,12072000000.0,6059000000.0,213000000.0,,4164000000.0,,5798000000.0,2614000000.0,16009000000.0,,1258000000.0,65000000.0,1258000000.0,-113000000.0,,429000000.0,,581000000.0,429000000.0,,7063000000.0,429000000.0,1984000000.0,,429000000.0,21635000000.0,429000000.0,1918000000.0,429000000.0,43864000000.0,3157000000.0,1869000000.0,0.0,245000000.0,142000000.0,27315000000.0,,818000000.0,-113000000.0,1335000000.0,259000000.0,,-12000000.0,38118000000.0,798000000.0,0.32,-279000000.0,30283000000.0,-346000000.0,,,,,,,,,,,,,,,
,,,,,,-15000000.0,,28480000000.0,6423000000.0,,,-73000000.0,601000000.0,,,,,,,-492000000.0,,,,,48000000.0,,,,,2162000000.0,8532000000.0,111000000.0,409000000.0,-464000000.0,,,,,364000000.0,,124000000.0,8268000000.0,,,,,,,,,10162000000.0,6588000000.0,989000000.0,,0.95,0.0,,,13575000000.0,805000000.0,-1713000000.0,226000000.0,20481000000.0,22212000000.0,,28480000000.0,,,,,,,281000000.0,,37251000000.0,-901000000.0,,901000000.0,,,,,,,,,,,-1824000000.0,,,,2268000000.0,,763000000.0,,772000000.0,,,,,,3939000000.0,-20000000.0,,1807000000.0,,,12000000.0,,,3087000000.0,,,,,,,,,1560000000.0,1078000000.0,28983000000.0,,,1484000000.0,,6707000000.0,,,285000000.0,,,12016000000.0,,,,,,7367000000.0,,,,,,1123000000.0,-113000000.0,,,,976000000.0,,,,409000000.0,,,409000000.0,,429000000.0,1918000000.0,,,1453000000.0,,,,197000000.0,34157000000.0,,,33000000.0,1467000000.0,772000000.0,,-4000000.0,44319000000.0,798000000.0,0.96,1367000000.0,35787000000.0,,,,,,,,,,,,,,,,
,,,,,,-8000000.0,,28681000000.0,6268000000.0,,,24000000.0,-76000000.0,,,,,,,-537000000.0,,,,,41000000.0,,,,,1250000000.0,8653000000.0,104000000.0,629000000.0,-575000000.0,,,,,-155000000.0,,150000000.0,6161000000.0,,,,,,,,,10140000000.0,5011000000.0,380000000.0,,0.37,0.0,,,13377000000.0,805000000.0,-112000000.0,93000000.0,20647000000.0,22432000000.0,,28681000000.0,,,,,,,37000000.0,,28168000000.0,-680000000.0,,559000000.0,,,,,,,,,,,-214000000.0,,,,1009000000.0,,287000000.0,,297000000.0,,,,,,3982000000.0,220000000.0,,1855000000.0,,,6000000.0,,,3095000000.0,,,,,,,,,1567000000.0,1099000000.0,22007000000.0,,,1502000000.0,,6526000000.0,,,-49000000.0,,,12130000000.0,,,,,,5602000000.0,,,,,,1103000000.0,-113000000.0,,,,740000000.0,,,,629000000.0,,,629000000.0,,409000000.0,1918000000.0,,,1353000000.0,,,,130000000.0,34322000000.0,,,11000000.0,1443000000.0,297000000.0,,-31000000.0,44462000000.0,800000000.0,0.37,329000000.0,35809000000.0,,,,,,,,,,,,,,,,
,,,,,,-11000000.0,,28648000000.0,6867000000.0,,,3000000.0,-370000000.0,,,,,,,-495000000.0,,,,,28000000.0,,,,,1131000000.0,8728000000.0,-3000000.0,545000000.0,-785000000.0,,,,,599000000.0,,-910000000.0,6176000000.0,,,,,,,,,11025000000.0,5298000000.0,222000000.0,,0.32,0.0,,,14118000000.0,807000000.0,50000000.0,79000000.0,20781000000.0,22547000000.0,,28648000000.0,,,,,,,45000000.0,,27974000000.0,-782000000.0,,254000000.0,,,,,,,,,,,-70000000.0,,,,771000000.0,,143000000.0,,263000000.0,,,,,,4074000000.0,-84000000.0,,1883000000.0,,,14000000.0,,,3076000000.0,,,,,,,,,1600000000.0,1087000000.0,21798000000.0,,,1517000000.0,,7412000000.0,,,105000000.0,,,12227000000.0,,,,,,5922000000.0,,,,,,1086000000.0,-130000000.0,,,,772000000.0,,,,545000000.0,,,545000000.0,,629000000.0,1918000000.0,,,1417000000.0,,0.0,,137000000.0,34368000000.0,,,49000000.0,1558000000.0,263000000.0,,-1000000.0,45393000000.0,802000000.0,0.32,-11000000.0,36665000000.0,,,,,,,,,,,,,,,,
