,timestamp,annualNetIncomeCommonStockholders,annualOtherCurrentLiabilities,quarterlyChangesInAccountReceivables,trailingChangeInCashSupplementalAsReported,annualChangeInCashSupplementalAsReported,annualGrossPPE,trailingNetIncomeCommonStockholders,quarterlyStockholdersEquity,quarterlyNetOtherInvestingChanges,quarterlyChangeInInventory,trailingChangesInAccountReceivables,annualRepaymentOfDebt,annualInterestExpense,quarterlyDilutedEPS,annualOtherNonCurrentLiabilities,annualBeginningCashPosition,annualCapitalExpenditure,annualOtherIncomeExpense,trailingGrossProfit,annualTotalNonCurrentAssets,quarterlyOtherIntangibleAssets,annualSellingGeneralAndAdministration,quarterlySaleOfInvestment,quarterlyBeginningCashPosition,annualDilutedAverageShares,trailingInterestExpense,quarterlyAccountsPayable,quarterlyCapitalStock,quarterlyRepaymentOfDebt,quarterlyCashCashEquivalentsAndMarketableSecurities,quarterlyCashAndCashEquivalents,trailingCapitalExpenditure,quarterlyOtherCurrentAssets,quarterlyGainsLossesNotAffectingRetainedEarnings,trailingNetOtherFinancingCharges,quarterlyStockBasedCompensation,trailingStockBasedCompensation,quarterlyEbitda,trailingChangeInInventory,annualStockBasedCompensation,trailingDepreciationAndAmortization,quarterlyCapitalExpenditure,trailingTaxProvision,annualInventory,annualChangeInInventory,annualCashFlowFromContinuingFinancingActivities,annualNetOtherFinancingCharges,quarterlyOperatingIncome,quarterlyTotalRevenue,quarterlyBasicAverageShares,annualCurrentDeferredRevenue,quarterlyCashFlowFromContinuingFinancingActivities,annualCurrentDebt,quarterlyAccumulatedDepreciation,annualCapitalStock,annualNetIncomeContinuousOperations,annualOperatingExpense,annualBasicAverageShares,annualTotalRevenue,trailingResearchAndDevelopment,annualPurchaseOfBusiness,annualCostOfRevenue,trailingOperatingExpense,quarterlyIncomeTaxPayable,annualDeferredIncomeTax,quarterlyGrossPPE,quarterlyCurrentLiabilities,trailingSellingGeneralAndAdministration,quarterlyOperatingCashFlow,annualGrossProfit,quarterlyPretaxIncome,annualResearchAndDevelopment,quarterlyOtherNonCashItems,quarterlyPurchaseOfBusiness,annualAccumulatedDepreciation,annualNonCurrentDeferredTaxesLiabilities,quarterlyCurrentAssets,annualTotalLiabilitiesNetMinorityInterest,quarterlyRepurchaseOfCapitalStock,trailingFreeCashFlow,trailingBeginningCashPosition,trailingPurchaseOfBusiness,quarterlyNonCurrentDeferredRevenue,annualChangesInAccountReceivables,trailingCashDividendsPaid,annualChangeInWorkingCapital,trailingCostOfRevenue,quarterlyChangeInCashSupplementalAsReported,quarterlyChangeInWorkingCapital,quarterlyDeferredIncomeTax,quarterlyOtherShortTermInvestments,quarterlyRetainedEarnings,quarterlyTaxProvision,quarterlyCommonStockIssuance,quarterlyNetPPE,quarterlyOtherCurrentLiabilities,quarterlyResearchAndDevelopment,trailingNetIncomeContinuousOperations,quarterlyCurrentAccruedExpenses,quarterlyGoodwill,quarterlyAccountsReceivable,annualNetOtherInvestingChanges,quarterlyCostOfRevenue,quarterlyTotalNonCurrentAssets,annualRetainedEarnings,trailingNetIncome,annualGoodwill,annualTotalAssets,trailingPretaxIncome,trailingChangeInWorkingCapital,annualPretaxIncome,quarterlyLongTermDebt,annualCashDividendsPaid,quarterlyTotalAssets,quarterlyFreeCashFlow,annualPurchaseOfInvestment,annualNetIncome,annualAccountsReceivable,quarterlyNetIncomeContinuousOperations,annualOperatingIncome,annualInvestingCashFlow,quarterlyNetIncome,trailingOperatingIncome,annualFreeCashFlow,trailingInvestingCashFlow,annualAccountsPayable,quarterlyBasicEPS,quarterlySellingGeneralAndAdministration,quarterlyDepreciationAndAmortization,annualIncomeTaxPayable,trailingSaleOfInvestment,quarterlyTotalNonCurrentLiabilitiesNetMinorityInterest,annualNonCurrentDeferredRevenue,quarterlyOtherNonCurrentLiabilities,annualEndCashPosition,annualStockholdersEquity,annualOtherCurrentAssets,trailingTotalRevenue,annualOtherNonCashItems,annualLongTermDebt,trailingPurchaseOfInvestment,annualCurrentLiabilities,quarterlyPurchaseOfInvestment,annualCurrentAccruedExpenses,annualCashAndCashEquivalents,quarterlyEndCashPosition,quarterlyInvestingCashFlow,annualDilutedEPS,trailingEndCashPosition,quarterlyCurrentDebt,quarterlyInterestExpense,trailingCashFlowFromContinuingFinancingActivities,annualTaxProvision,annualDepreciationAndAmortization,quarterlyTotalLiabilitiesNetMinorityInterest,quarterlyNetOtherFinancingCharges,annualInvestmentsAndAdvances,quarterlyChangeInAccountPayable,quarterlyNonCurrentDeferredTaxesLiabilities,quarterlyNetIncomeCommonStockholders,quarterlyOtherNonCurrentAssets,trailingChangeInAccountPayable,trailingRepurchaseOfCapitalStock,quarterlyGrossProfit,quarterlyCurrentDeferredRevenue,trailingOtherIncomeExpense,quarterlyInventory,trailingOperatingCashFlow,quarterlyOtherIncomeExpense,quarterlyInvestmentsAndAdvances,annualNetPPE,quarterlyOperatingExpense,annualGainsLossesNotAffectingRetainedEarnings,quarterlyCashDividendsPaid,annualOtherNonCurrentAssets,annualTotalNonCurrentLiabilitiesNetMinorityInterest,annualChangeInAccountPayable,annualOperatingCashFlow,quarterlyDilutedAverageShares,annualCashCashEquivalentsAndMarketableSecurities,annualCommonStockIssuance,annualSaleOfInvestment,annualOtherShortTermInvestments,annualOtherIntangibleAssets,annualBasicEPS,annualEbitda,annualRepurchaseOfCapitalStock,annualCurrentAssets,trailingOtherNonCashItems,trailingBasicAverageShares,trailingDeferredIncomeTax,trailingDilutedEPS,trailingNetOtherInvestingChanges,trailingRepaymentOfDebt,trailingDilutedAverageShares,trailingCommonStockIssuance,trailingBasicEPS
138,1490918400,,,-64509000.0,,,,,1147312000.0,0.0,-28288000.0,,,,1.61,,,,,,,2038000.0,,307734000.0,937033000.0,,,139452000.0,493899000.0,-25000000.0,2703514000.0,2703514000.0,,118315000.0,-48884000.0,,12536000.0,,358311000.0,,,,-9414000.0,,,,,,344113000.0,913809000.0,156749000.0,,-112228000.0,,-638960000.0,,,,,,,,,,19585000.0,,924700000.0,1249186000.0,,224838000.0,,319149000.0,,12536000.0,,,,4253330000.0,,0.0,,,,62515000.0,,,,,18774000.0,-55511000.0,,1747707000.0,702297000.0,65587000.0,0.0,285740000.0,618547000.0,130170000.0,,189464000.0,335236000.0,734717000.0,,343274000.0,1071115000.0,,,,,,,,2704856000.0,,5324445000.0,215424000.0,,,,253562000.0,,,253562000.0,,,,,1.62,96252000.0,14198000.0,,,2927947000.0,,160576000.0,,,,,,,,,-396691000.0,,,955807000.0,-98371000.0,,,249971000.0,24964000.0,,,,4177133000.0,-1714000.0,,23017000.0,,253562000.0,190096000.0,,,570535000.0,241216000.0,,696784000.0,,5508000.0,,,226422000.0,,-85514000.0,,,,,157746000.0,,,,,,,,,,,,,,,,,,
139,1498780800,926076000.0,649431000.0,167034000.0,,44563000.0,937125000.0,,1326417000.0,365000.0,-32464000.0,,-130000000.0,103015000.0,1.62,172407000.0,1108488000.0,-38594000.0,-3809000.0,,1140107000.0,18963000.0,389336000.0,309641000.0,955807000.0,157481000.0,,147380000.0,529283000.0,-25000000.0,3016740000.0,3016740000.0,,71221000.0,-51323000.0,,14485000.0,,363322000.0,,50943000.0,,-10668000.0,,732988000.0,-46433000.0,-472805000.0,-19169000.0,348998000.0,938647000.0,156668000.0,246368000.0,-112974000.0,249983000.0,-653150000.0,529283000.0,926076000.0,916206000.0,156468000.0,3480014000.0,,-28560000.0,1287547000.0,,17040000.0,4007000.0,937125000.0,1293162000.0,,462637000.0,2192467000.0,325032000.0,526870000.0,14485000.0,-28560000.0,-653150000.0,,4392066000.0,4205756000.0,-25002000.0,,,,59713000.0,39898000.0,,41652000.0,,197244000.0,178041000.0,,1863689000.0,848457000.0,68870000.0,21665000.0,283975000.0,649431000.0,136555000.0,,180893000.0,349526000.0,571117000.0,2947000.0,347930000.0,1140107000.0,848457000.0,,349526000.0,5532173000.0,,,1173246000.0,2680474000.0,-343993000.0,5532173000.0,451969000.0,-1727938000.0,926076000.0,571117000.0,256162000.0,1276261000.0,-560886000.0,256162000.0,,1041071000.0,,147380000.0,1.64,105164000.0,14324000.0,17040000.0,,2912594000.0,59713000.0,172407000.0,1153051000.0,1326417000.0,71221000.0,,51301000.0,2680474000.0,,1293162000.0,-425137000.0,180893000.0,3016740000.0,1153051000.0,-154359000.0,5.88,,249983000.0,23966000.0,,247170000.0,57836000.0,4205756000.0,0.0,,6844000.0,,256162000.0,195676000.0,,,590717000.0,246368000.0,,732988000.0,,-16588000.0,,283975000.0,241719000.0,-51323000.0,-84637000.0,195676000.0,2912594000.0,40100000.0,1079665000.0,157931000.0,3016740000.0,45359000.0,1231259000.0,1863689000.0,18963000.0,5.92,1276261000.0,-25002000.0,4392066000.0,,,,,,,,,
140,1506729600,,,-95621000.0,,,,,1463956000.0,0.0,-20194000.0,,,,1.78,,,,,,,17763000.0,,333080000.0,1153051000.0,,,138657000.0,518223000.0,-156250000.0,3056484000.0,3056484000.0,,73873000.0,-50781000.0,,14031000.0,,376969000.0,,,,-15756000.0,,,,,,361687000.0,969581000.0,156826000.0,,-320132000.0,,-666606000.0,,,,,,,,,,34774000.0,,946478000.0,1466040000.0,,373629000.0,,336152000.0,,15031000.0,-710000.0,,,4559496000.0,,-39927000.0,,,,60456000.0,,,,,167646000.0,62400000.0,,1735787000.0,996514000.0,55216000.0,,279872000.0,806636000.0,146732000.0,,219673000.0,349678000.0,666738000.0,,353449000.0,1130902000.0,,,,,,,,2524842000.0,,5690398000.0,357873000.0,,,,280936000.0,,,280936000.0,,,,,1.79,107713000.0,15282000.0,,,2760402000.0,,175104000.0,,,,,,,,,-203620000.0,,,1320697000.0,112994000.0,,,249996000.0,25535000.0,,,,4226442000.0,-23628000.0,,-8877000.0,,280936000.0,201287000.0,,,616132000.0,270751000.0,,762401000.0,,5041000.0,,,254445000.0,,-100327000.0,,,,,157846000.0,,,,,,,,,,,,,,,,,,
141,1514678400,,,-73877000.0,,,,,1225625000.0,0.0,-24240000.0,,,,-0.86,,,,,,,16563000.0,,200663000.0,1320697000.0,,,149844000.0,548691000.0,-540000000.0,2758190000.0,2758190000.0,,66929000.0,-52522000.0,,13739000.0,,382327000.0,,,,-13369000.0,,,,,,366197000.0,975822000.0,156587000.0,,-406297000.0,,-679455000.0,,,,,,,,,,22525000.0,,961089000.0,1166548000.0,,129371000.0,,347307000.0,,13739000.0,-4780000.0,,,4353993000.0,,-40427000.0,,,,67927000.0,,,,,-247303000.0,233752000.0,,1684796000.0,729456000.0,481626000.0,20579000.0,281634000.0,703619000.0,156745000.0,,148886000.0,350023000.0,740903000.0,,347334000.0,1053275000.0,,,,,,,,2486426000.0,,5407268000.0,116002000.0,,,,-134319000.0,,,-134319000.0,,,,,-0.86,105546000.0,16130000.0,,,3015095000.0,,460742000.0,,,,,,,,,-156559000.0,,,1073394000.0,25955000.0,,,,18890000.0,,,,4181643000.0,-2567000.0,,11069000.0,,-134319000.0,211315000.0,,,628488000.0,313085000.0,,787971000.0,,8482000.0,,,262291000.0,,-92575000.0,,,,,156587000.0,,,,,,,,,,,,,,,,,,
142,1522454400,,,90906000.0,,,,,1370143000.0,,-65238000.0,,,,1.95,,,,,,,15376000.0,,187919000.0,1073394000.0,,,169459000.0,561677000.0,-25000000.0,2889982000.0,2889982000.0,,131153000.0,-54277000.0,,16210000.0,,402087000.0,,,,-14994000.0,,,,,,385804000.0,1021294000.0,156221000.0,,-202288000.0,,-693168000.0,,,,,,,,,,37449000.0,,977664000.0,1200435000.0,,352607000.0,,365983000.0,,,0.0,,,4540514000.0,,-84732000.0,,,,70934000.0,,,,,182288000.0,13235000.0,,1634300000.0,862743000.0,59102000.0,-8000.0,284496000.0,716693000.0,153284000.0,,190642000.0,349998000.0,660455000.0,,368688000.0,1057670000.0,,,,,,,,2461914000.0,,5598184000.0,337613000.0,,,,306881000.0,,,306881000.0,,,,,1.96,113518000.0,16283000.0,,,3027606000.0,,494758000.0,,,,,,,,,-147031000.0,,,1255682000.0,25894000.0,,,,19821000.0,,,,4228041000.0,-428000.0,,19183000.0,,306881000.0,213847000.0,,,652606000.0,314283000.0,,858924000.0,,8298000.0,,,266802000.0,,-92128000.0,,,,,157201000.0,,,,,,,,,,,,,,,,,,
143,1530316800,802265000.0,699893000.0,2095000.0,,251331000.0,984674000.0,,1620511000.0,,-73211000.0,,-946250000.0,81263000.0,2.22,471363000.0,1153051000.0,-66947000.0,-3756000.0,,1070356000.0,19333000.0,443426000.0,201935000.0,1255682000.0,157378000.0,,169354000.0,617999000.0,-225000000.0,2880318000.0,2880318000.0,,85159000.0,-53933000.0,,18804000.0,,438495000.0,,62784000.0,,-22828000.0,,931845000.0,-182883000.0,-1270103000.0,-28756000.0,423506000.0,1070004000.0,155740000.0,348836000.0,-341386000.0,,-698368000.0,617999000.0,802265000.0,1052138000.0,156346000.0,4036701000.0,,-17403000.0,1447369000.0,,23287000.0,98760000.0,984674000.0,1218083000.0,,373513000.0,2589332000.0,406489000.0,608712000.0,,-11913000.0,-698368000.0,,4549000000.0,3998845000.0,-38091000.0,,,,71997000.0,-76497000.0,,300192000.0,,148700000.0,-9195000.0,,1475936000.0,1056445000.0,57722000.0,40873000.0,286306000.0,699893000.0,151951000.0,,183074000.0,354698000.0,651678000.0,14000.0,377898000.0,1070356000.0,1056445000.0,,354698000.0,5619356000.0,,,1455931000.0,2237402000.0,-402065000.0,5619356000.0,350685000.0,-547629000.0,802265000.0,651678000.0,348767000.0,1537194000.0,291618000.0,348767000.0,,1162173000.0,,169354000.0,2.24,116649000.0,14989000.0,23287000.0,,2780762000.0,71997000.0,471363000.0,1404382000.0,1620511000.0,85159000.0,,,2237402000.0,,1218083000.0,-40419000.0,183074000.0,2880318000.0,1404382000.0,126775000.0,5.1,,,17017000.0,,653666000.0,62684000.0,3998845000.0,-2133000.0,,403000.0,,348767000.0,216819000.0,,,692106000.0,348836000.0,,931845000.0,,-25577000.0,,286306000.0,268600000.0,-53933000.0,-117035000.0,216819000.0,2780762000.0,21778000.0,1229120000.0,156822000.0,2880318000.0,61444000.0,923597000.0,1475936000.0,19333000.0,5.13,1599878000.0,-203177000.0,4549000000.0,,,,,,,,,
144,1538265600,,,36079000.0,,,,,1567369000.0,,-55738000.0,,,,2.54,,,,,,,25129000.0,,353607000.0,1404382000.0,,,154930000.0,596166000.0,0.0,2780308000.0,2780308000.0,,144999000.0,-56167000.0,,16138000.0,,459992000.0,,,,-22330000.0,,,,,,443905000.0,1093260000.0,155221000.0,,-449692000.0,,-703613000.0,,,,,,,,,,69822000.0,,994845000.0,1310930000.0,,381405000.0,,427568000.0,,890000.0,-11787000.0,,,4521044000.0,,-299974000.0,,,,80936000.0,,,,,245132000.0,-50659000.0,,1130794000.0,1027370000.0,31624000.0,,291232000.0,773319000.0,153530000.0,,135979000.0,360428000.0,602210000.0,,381387000.0,1124065000.0,,,,,,,,2237890000.0,,5645109000.0,359075000.0,,,,395944000.0,,,395944000.0,,,,,2.55,114438000.0,16087000.0,,,2766810000.0,,447984000.0,,,,,,,,,-4619000.0,,,1649514000.0,314871000.0,,,,16337000.0,,,,4077740000.0,-26961000.0,,-14765000.0,,395944000.0,225169000.0,,,711873000.0,382681000.0,,993527000.0,,10025000.0,,,267968000.0,,-122757000.0,,,,,156083000.0,,,,,,,,,,,,,,,,,,
145,1546214400,,,-55869000.0,,,,,1597622000.0,,-15109000.0,,,,2.42,,,,,,,23818000.0,,265144000.0,1649514000.0,,,152491000.0,619265000.0,0.0,2694094000.0,1793982000.0,,10621000.0,-70447000.0,,15695000.0,,458307000.0,,,,-26366000.0,,,,,,433273000.0,1119898000.0,152148000.0,,-347452000.0,,-716280000.0,,,,,,,,,,33153000.0,,1022631000.0,1482538000.0,,282172000.0,,415963000.0,,,0.0,,,4485514000.0,,-250213000.0,,,,90466000.0,,,,,144468000.0,-119324000.0,,900112000.0,1048804000.0,46863000.0,,306351000.0,,165903000.0,,125257000.0,360480000.0,658080000.0,,408260000.0,1119773000.0,,,,,,,,1988382000.0,,5605287000.0,255806000.0,,,,369100000.0,,,369100000.0,,,,,2.43,112462000.0,15806000.0,,,2525127000.0,,37395000.0,,,,,,,,,-30167000.0,,,1793982000.0,208611000.0,,,249996000.0,26538000.0,,,,4007665000.0,-3233000.0,,-2440000.0,,369100000.0,,,,711638000.0,509586000.0,,1005990000.0,,9228000.0,,,278365000.0,,-114562000.0,,,,,152648000.0,,,,,,,,,,,,,,,,,,
146,1553990400,,,-72796000.0,,,,,2849093000.0,,-1893000.0,,,,1.23,,,,,,,1694313000.0,,128507000.0,1793982000.0,,,206248000.0,1989914000.0,-902474000.0,1897268000.0,1897268000.0,,270079000.0,-68907000.0,,34193000.0,,316740000.0,,,,-25956000.0,,,,,,243295000.0,1097311000.0,156349000.0,,869285000.0,,-737106000.0,,,,,,,,,,7117000.0,,1148958000.0,1700856000.0,,163594000.0,,221390000.0,,,-1806496000.0,,,4442628000.0,,-200029000.0,,,,90610000.0,,,,,-701819000.0,-136762000.0,,805105000.0,928086000.0,28745000.0,,411852000.0,833747000.0,184887000.0,,227463000.0,2172902000.0,958021000.0,,486945000.0,4744977000.0,,,,,,,,3172649000.0,,9187605000.0,137638000.0,,,,192645000.0,,,192728000.0,,,,,1.23,182184000.0,73445000.0,,,4601161000.0,,575599000.0,,,,,,,,,-30958000.0,,,1092163000.0,-1734903000.0,,,249997000.0,21905000.0,,,,6302017000.0,-894000.0,,-590000.0,762303000.0,192728000.0,260090000.0,,,610366000.0,410864000.0,,1317260000.0,,9282000.0,,,367071000.0,,-113581000.0,,,,,157182000.0,,,,,,,,,,,,,,,,,,
147,1561852800,1175617000.0,827054000.0,-53565000.0,,-388388000.0,1194188000.0,,2659108000.0,,13179000.0,,-902474000.0,93142000.0,1.35,587897000.0,1404382000.0,-130498000.0,-8905000.0,,4693441000.0,1560670000.0,599124000.0,183726000.0,1092163000.0,156949000.0,,202416000.0,2017312000.0,0.0,1739385000.0,1739385000.0,,323077000.0,-73029000.0,,28168000.0,,396786000.0,,94194000.0,,-55846000.0,,1262500000.0,-59561000.0,-360005000.0,-38679000.0,268900000.0,1258435000.0,160546000.0,489017000.0,-432146000.0,249999000.0,-745389000.0,2017312000.0,1175017000.0,1310154000.0,156053000.0,4568904000.0,,-1818283000.0,1869377000.0,,23350000.0,-27511000.0,1194188000.0,1768486000.0,,325461000.0,2699527000.0,231310000.0,711030000.0,,0.0,-745389000.0,702285000.0,4315075000.0,6330823000.0,-344986000.0,,,,98772000.0,-146151000.0,,-326343000.0,,-76169000.0,-47109000.0,,723391000.0,714825000.0,13982000.0,44272000.0,448799000.0,827054000.0,206710000.0,,234639000.0,2211858000.0,990113000.0,,592785000.0,4693441000.0,714825000.0,,2211858000.0,9008516000.0,,,1296231000.0,3173383000.0,-472263000.0,9008516000.0,269615000.0,-163185000.0,1175617000.0,990113000.0,217328000.0,1389373000.0,-1180982000.0,217845000.0,,1022134000.0,,202416000.0,1.36,190040000.0,127886000.0,23350000.0,,4562337000.0,98772000.0,587897000.0,1015994000.0,2659108000.0,323077000.0,,,3173383000.0,,1768486000.0,-97441000.0,234639000.0,1739385000.0,1015994000.0,30439000.0,7.49,,249999000.0,37590000.0,,121214000.0,233224000.0,6330823000.0,-10069000.0,,-3832000.0,702285000.0,217845000.0,265973000.0,,,665650000.0,489017000.0,,1262500000.0,,-37440000.0,,448799000.0,396750000.0,-73029000.0,-121363000.0,265973000.0,4562337000.0,-21627000.0,1152632000.0,161937000.0,1739385000.0,64828000.0,930984000.0,723391000.0,1560670000.0,7.53,1389373000.0,-1095202000.0,4315075000.0,,,,,,,,,
148,1569801600,,,-75214000.0,-661166000.0,,,1126198000.0,2661163000.0,,-5091000.0,-257444000.0,,,2.16,,,,,2796827000.0,,1549201000.0,,237191000.0,1015994000.0,,138592000.0,221388000.0,1999845000.0,,1751522000.0,1751522000.0,-140734000.0,283799000.0,-71855000.0,-35313000.0,26944000.0,105000000.0,508836000.0,-8914000.0,,315725000.0,-32566000.0,114710000.0,,,,,410248000.0,1413414000.0,158697000.0,,-373613000.0,,-765157000.0,,,,,,768080000.0,,,1441111000.0,86141000.0,,1346334000.0,1943447000.0,673031000.0,496245000.0,,371516000.0,,,-78530000.0,,,4355749000.0,,-228382000.0,1126738000.0,1649514000.0,-1885026000.0,101001000.0,,-471142000.0,,2092231000.0,-27646000.0,11523000.0,,763174000.0,733173000.0,25120000.0,,475210000.0,993299000.0,210580000.0,1125469000.0,207905000.0,2263689000.0,1066188000.0,,604241000.0,4873650000.0,,1126198000.0,,,1240179000.0,-264161000.0,,3174130000.0,,9229399000.0,463679000.0,,,,346396000.0,,,346525000.0,1355716000.0,,-1642546000.0,,2.18,188345000.0,98588000.0,,814568000.0,4606333000.0,,643032000.0,,,,4889058000.0,,,-431354000.0,,-272788000.0,,,988348000.0,-146693000.0,,990514000.0,250000000.0,38732000.0,-283926000.0,,,6549780000.0,-23595000.0,,18885000.0,688170000.0,346525000.0,368921000.0,12023000.0,-1023610000.0,809173000.0,478760000.0,-17312000.0,1254240000.0,1267472000.0,1618000.0,,,398925000.0,,-121636000.0,,,,,160131000.0,,,,,,,,,,,,,,,,,,
